BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
33,73.33,12,26.67,45,5,5,11.11,100.0,04012,"Bremerhaven, Stadt",,3
42,84.0,8,16.0,50,5,3,10.0,60.0,08125,Heilbronn,,2
23,92.0,2,8.0,25,4,0,16.0,0.0,01056,Pinneberg,,2
59,84.29,11,15.71,70,17,8,24.29,47.06,05382,Rhein-Sieg-Kreis,,5
60,90.91,6,9.09,66,10,5,15.15,50.0,05316,"Leverkusen, Stadt",,3
61,82.43,13,17.57,74,29,6,39.19,20.69,12068,Ostprignitz-Ruppin,,3
8,38.1,13,61.9,21,1,0,4.76,0.0,07233,Vulkaneifel,,2
19,70.37,8,29.63,27,7,4,25.93,57.14,07141,Rhein-Lahn-Kreis,,5
68,93.15,5,6.85,73,15,14,20.55,93.33,08416,Tübingen,,3
209,80.69,50,19.31,259,68,27,26.25,39.71,06412,"Frankfurt am Main, Stadt",,14
11,64.71,6,35.29,17,4,2,23.53,50.0,08336,Lörrach,,1
137,85.63,23,14.37,160,31,22,19.38,70.97,08311,"Freiburg im Breisgau, Stadtkreis",,4
90,91.84,8,8.16,98,18,12,18.37,66.67,16053,"Jena, Stadt",,1
17,85.0,3,15.0,20,3,0,15.0,0.0,16064,Unstrut-Hainich-Kreis,,3
16,57.14,12,42.86,28,4,4,14.29,100.0,03102,"Salzgitter, Stadt",,2
69,74.19,24,25.81,93,3,2,3.23,66.67,13003,Rostock,,2
49,59.76,33,40.24,82,17,12,20.73,70.59,05122,"Solingen, Klingenstadt",,3
26,72.22,10,27.78,36,6,2,16.67,33.33,06636,Werra-Meißner-Kreis,,3
14,70.0,6,30.0,20,8,1,40.0,12.5,12071,Spree-Neiße,,3
53,91.38,5,8.62,58,10,6,17.24,60.0,08435,Bodenseekreis,,3
13,81.25,3,18.75,16,3,0,18.75,0.0,06439,Rheingau-Taunus-Kreis,,2
37,64.91,20,35.09,57,16,5,28.07,31.25,08315,Breisgau-Hochschwarzwald,,4
995,85.85,164,14.15,1159,411,255,35.46,62.04,11000,"Berlin, Stadt",,53
143,83.14,29,16.86,172,31,19,18.02,61.29,05911,"Bochum, Stadt",,6
17,60.71,11,39.29,28,3,3,10.71,100.0,15086,Jerichower Land,,2
7,50.0,7,50.0,14,0,0,0.0,0.0,09777,Ostallgäu,,3
12,75.0,4,25.0,16,9,4,56.25,44.44,07332,Bad Dürkheim,,2
15,78.95,4,21.05,19,4,3,21.05,75.0,09177,Erding,,1
51,79.69,13,20.31,64,4,3,6.25,75.0,03454,Emsland,,6
11,84.62,2,15.38,13,3,3,23.08,100.0,09185,Neuburg-Schrobenhausen,,2
103,76.3,32,23.7,135,17,12,12.59,70.59,09663,Würzburg,,3
13,54.17,11,45.83,24,1,1,4.17,100.0,01059,Schleswig-Flensburg,,1
12,85.71,2,14.29,14,4,1,28.57,25.0,09375,Regensburg,,2
49,84.48,9,15.52,58,7,1,12.07,14.29,09462,Bayreuth,,5
9,64.29,5,35.71,14,2,0,14.29,0.0,08425,Alb-Donau-Kreis,,2
17,85.0,3,15.0,20,7,4,35.0,57.14,09762,Kaufbeuren,,1
43,81.13,10,18.87,53,10,7,18.87,70.0,12069,Potsdam-Mittelmark,,2
31,100.0,0,0.0,31,8,3,25.81,37.5,09174,Dachau,,1
17,70.83,7,29.17,24,1,0,4.17,0.0,03256,Nienburg (Weser),,1
26,74.29,9,25.71,35,7,3,20.0,42.86,06431,Bergstraße,,5
7,87.5,1,12.5,8,1,1,12.5,100.0,09671,Aschaffenburg,,1
36,64.29,20,35.71,56,15,4,26.79,26.67,07138,Neuwied,,6
71,75.53,23,24.47,94,23,9,24.47,39.13,07111,"Koblenz, kreisfreie Stadt",,4
5,83.33,1,16.67,6,1,1,16.67,100.0,03458,Oldenburg,,1
7,70.0,3,30.0,10,1,1,10.0,100.0,09371,Amberg-Sulzbach,,1
22,70.97,9,29.03,31,6,6,19.35,100.0,05762,Höxter,,5
44,75.86,14,24.14,58,10,5,17.24,50.0,03254,Hildesheim,,5
9,81.82,2,18.18,11,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
9,64.29,5,35.71,14,3,1,21.43,33.33,09778,Unterallgäu,,2
116,84.06,22,15.94,138,17,8,12.32,47.06,06534,Marburg-Biedenkopf,,3
4,28.57,10,71.43,14,1,1,7.14,100.0,07235,Trier-Saarburg,,2
20,86.96,3,13.04,23,8,4,34.78,50.0,07334,Germersheim,,2
89,84.76,16,15.24,105,40,24,38.1,60.0,14524,Zwickau,,5
128,88.89,16,11.11,144,42,30,29.17,71.43,14511,"Chemnitz, Stadt",,3
10,66.67,5,33.33,15,3,2,20.0,66.67,07140,Rhein-Hunsrück-Kreis,,2
10,62.5,6,37.5,16,8,4,50.0,50.0,09471,Bamberg,,2
87,95.6,4,4.4,91,10,5,10.99,50.0,08316,Emmendingen,,3
10,83.33,2,16.67,12,0,0,0.0,0.0,07333,Donnersbergkreis,,2
76,66.67,38,33.33,114,20,13,17.54,65.0,06635,Waldeck-Frankenberg,,7
117,77.48,34,22.52,151,14,11,9.27,78.57,03159,Göttingen,,7
37,82.22,8,17.78,45,8,5,17.78,62.5,08127,Schwäbisch Hall,,2
3,60.0,2,40.0,5,2,0,40.0,0.0,09565,Schwabach,,1
59,83.1,12,16.9,71,11,3,15.49,27.27,05974,Soest,,7
9,90.0,1,10.0,10,1,0,10.0,0.0,09184,München,,2
9,75.0,3,25.0,12,5,1,41.67,20.0,08211,"Baden-Baden, Stadtkreis",,1
55,79.71,14,20.29,69,14,5,20.29,35.71,08335,Konstanz,,6
12,66.67,6,33.33,18,3,0,16.67,0.0,15081,Altmarkkreis Salzwedel,,2
