BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
36,81.82,8,18.18,44,8,7,18.18,87.5,04012,"Bremerhaven, Stadt",,3
44,88.0,6,12.0,50,6,4,12.0,66.67,08125,Heilbronn,,2
30,90.91,3,9.09,33,3,1,9.09,33.33,01056,Pinneberg,,2
65,90.28,7,9.72,72,16,4,22.22,25.0,05382,Rhein-Sieg-Kreis,,5
61,92.42,5,7.58,66,10,5,15.15,50.0,05316,"Leverkusen, Stadt",,3
58,87.88,8,12.12,66,9,5,13.64,55.56,12068,Ostprignitz-Ruppin,,3
14,66.67,7,33.33,21,2,2,9.52,100.0,07233,Vulkaneifel,,2
23,76.67,7,23.33,30,5,5,16.67,100.0,07141,Rhein-Lahn-Kreis,,5
58,77.33,17,22.67,75,11,8,14.67,72.73,08416,Tübingen,,3
234,89.31,28,10.69,262,73,37,27.86,50.68,06412,"Frankfurt am Main, Stadt",,14
7,50.0,7,50.0,14,4,0,28.57,0.0,08336,Lörrach,,1
149,93.13,11,6.88,160,29,17,18.13,58.62,08311,"Freiburg im Breisgau, Stadtkreis",,4
87,96.67,3,3.33,90,15,7,16.67,46.67,16053,"Jena, Stadt",,1
16,80.0,4,20.0,20,0,0,0.0,0.0,16064,Unstrut-Hainich-Kreis,,3
13,44.83,16,55.17,29,5,4,17.24,80.0,03102,"Salzgitter, Stadt",,2
79,86.81,12,13.19,91,3,1,3.3,33.33,13003,Rostock,,2
57,69.51,25,30.49,82,20,14,24.39,70.0,05122,"Solingen, Klingenstadt",,3
26,72.22,10,27.78,36,5,3,13.89,60.0,06636,Werra-Meißner-Kreis,,3
15,71.43,6,28.57,21,6,0,28.57,0.0,12071,Spree-Neiße,,3
58,100.0,0,0.0,58,14,4,24.14,28.57,08435,Bodenseekreis,,3
14,87.5,2,12.5,16,7,4,43.75,57.14,06439,Rheingau-Taunus-Kreis,,2
50,87.72,7,12.28,57,15,7,26.32,46.67,08315,Breisgau-Hochschwarzwald,,4
1031,90.76,105,9.24,1136,369,235,32.48,63.69,11000,"Berlin, Stadt",,53
140,82.35,30,17.65,170,31,24,18.24,77.42,05911,"Bochum, Stadt",,6
24,80.0,6,20.0,30,5,5,16.67,100.0,15086,Jerichower Land,,2
16,88.89,2,11.11,18,3,0,16.67,0.0,09777,Ostallgäu,,3
11,64.71,6,35.29,17,5,3,29.41,60.0,07332,Bad Dürkheim,,2
13,68.42,6,31.58,19,4,3,21.05,75.0,09177,Erding,,1
55,82.09,12,17.91,67,6,4,8.96,66.67,03454,Emsland,,6
11,78.57,3,21.43,14,2,2,14.29,100.0,09185,Neuburg-Schrobenhausen,,2
115,83.33,23,16.67,138,18,15,13.04,83.33,09663,Würzburg,,3
15,62.5,9,37.5,24,0,0,0.0,0.0,01059,Schleswig-Flensburg,,1
10,71.43,4,28.57,14,2,1,14.29,50.0,09375,Regensburg,,2
50,87.72,7,12.28,57,5,3,8.77,60.0,09462,Bayreuth,,5
14,100.0,0,0.0,14,3,0,21.43,0.0,08425,Alb-Donau-Kreis,,2
18,90.0,2,10.0,20,9,4,45.0,44.44,09762,Kaufbeuren,,1
46,74.19,16,25.81,62,6,4,9.68,66.67,12069,Potsdam-Mittelmark,,2
29,96.67,1,3.33,30,5,1,16.67,20.0,09174,Dachau,,1
20,83.33,4,16.67,24,0,0,0.0,0.0,03256,Nienburg (Weser),,1
36,94.74,2,5.26,38,8,5,21.05,62.5,06431,Bergstraße,,5
6,85.71,1,14.29,7,2,1,28.57,50.0,09671,Aschaffenburg,,1
41,73.21,15,26.79,56,10,4,17.86,40.0,07138,Neuwied,,6
73,78.49,20,21.51,93,14,8,15.05,57.14,07111,"Koblenz, kreisfreie Stadt",,4
8,80.0,2,20.0,10,2,0,20.0,0.0,03458,Oldenburg,,1
9,64.29,5,35.71,14,5,3,35.71,60.0,09371,Amberg-Sulzbach,,1
17,54.84,14,45.16,31,5,4,16.13,80.0,05762,Höxter,,5
49,81.67,11,18.33,60,8,6,13.33,75.0,03254,Hildesheim,,5
10,83.33,2,16.67,12,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
12,85.71,2,14.29,14,2,0,14.29,0.0,09778,Unterallgäu,,2
