BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
34,79.07,9,20.93,43,6,4,13.95,66.67,04012,"Bremerhaven, Stadt",,3
66,89.19,8,10.81,74,14,8,18.92,57.14,05382,Rhein-Sieg-Kreis,,5
36,94.74,2,5.26,38,3,0,7.89,0.0,01056,Pinneberg,,2
66,100.0,0,0.0,66,7,4,10.61,57.14,05316,"Leverkusen, Stadt",,3
37,66.07,19,33.93,56,5,5,8.93,100.0,12068,Ostprignitz-Ruppin,,3
13,81.25,3,18.75,16,4,2,25.0,50.0,07233,Vulkaneifel,,2
22,73.33,8,26.67,30,6,6,20.0,100.0,07141,Rhein-Lahn-Kreis,,5
69,83.13,14,16.87,83,6,6,7.23,100.0,08416,Tübingen,,3
222,83.77,43,16.23,265,51,28,19.25,54.9,06412,"Frankfurt am Main, Stadt",,14
11,64.71,6,35.29,17,1,1,5.88,100.0,08336,Lörrach,,1
139,83.73,27,16.27,166,16,10,9.64,62.5,08311,"Freiburg im Breisgau, Stadtkreis",,4
98,93.33,7,6.67,105,14,10,13.33,71.43,16053,"Jena, Stadt",,1
14,100.0,0,0.0,14,3,2,21.43,66.67,16064,Unstrut-Hainich-Kreis,,3
14,48.28,15,51.72,29,6,4,20.69,66.67,03102,"Salzgitter, Stadt",,2
74,81.32,17,18.68,91,4,3,4.4,75.0,13003,Rostock,,2
61,74.39,21,25.61,82,9,7,10.98,77.78,05122,"Solingen, Klingenstadt",,3
21,65.63,11,34.38,32,7,2,21.88,28.57,06636,Werra-Meißner-Kreis,,3
13,65.0,7,35.0,20,3,0,15.0,0.0,12071,Spree-Neiße,,3
53,86.89,8,13.11,61,2,2,3.28,100.0,08435,Bodenseekreis,,3
11,68.75,5,31.25,16,3,1,18.75,33.33,06439,Rheingau-Taunus-Kreis,,2
37,69.81,16,30.19,53,5,2,9.43,40.0,08315,Breisgau-Hochschwarzwald,,4
1003,87.22,147,12.78,1150,233,162,20.26,69.53,11000,"Berlin, Stadt",,53
154,90.06,17,9.94,171,20,11,11.7,55.0,05911,"Bochum, Stadt",,6
23,100.0,0,0.0,23,7,2,30.43,28.57,15086,Jerichower Land,,2
11,61.11,7,38.89,18,0,0,0.0,0.0,09777,Ostallgäu,,3
8,44.44,10,55.56,18,3,1,16.67,33.33,07332,Bad Dürkheim,,2
13,68.42,6,31.58,19,2,1,10.53,50.0,09177,Erding,,1
26,78.79,7,21.21,33,3,2,9.09,66.67,06633,"Kassel, Landkreis",,4
52,77.61,15,22.39,67,5,3,7.46,60.0,03454,Emsland,,6
11,78.57,3,21.43,14,2,0,14.29,0.0,09185,Neuburg-Schrobenhausen,,2
19,79.17,5,20.83,24,1,1,4.17,100.0,01059,Schleswig-Flensburg,,1
9,60.0,6,40.0,15,2,1,13.33,50.0,08425,Alb-Donau-Kreis,,2
14,87.5,2,12.5,16,2,2,12.5,100.0,09762,Kaufbeuren,,1
64,92.75,5,7.25,69,8,6,11.59,75.0,12069,Potsdam-Mittelmark,,3
5,83.33,1,16.67,6,3,0,50.0,0.0,09679,"Würzburg, Landkreis",,1
22,91.67,2,8.33,24,2,1,8.33,50.0,03256,Nienburg (Weser),,1
27,96.43,1,3.57,28,1,0,3.57,0.0,09174,Dachau,,1
32,78.05,9,21.95,41,4,2,9.76,50.0,06431,Bergstraße,,5
34,62.96,20,37.04,54,7,5,12.96,71.43,07138,Neuwied,,6
67,72.83,25,27.17,92,6,4,6.52,66.67,07111,"Koblenz, kreisfreie Stadt",,4
5,50.0,5,50.0,10,1,1,10.0,100.0,03458,Oldenburg,,1
8,80.0,2,20.0,10,1,0,10.0,0.0,09371,Amberg-Sulzbach,,1
22,64.71,12,35.29,34,5,5,14.71,100.0,09163,"Rosenheim, Stadt",,1
25,80.65,6,19.35,31,4,2,12.9,50.0,05762,Höxter,,5
54,80.6,13,19.4,67,7,5,10.45,71.43,03254,Hildesheim,,5
9,69.23,4,30.77,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
9,64.29,5,35.71,14,2,1,14.29,50.0,09778,Unterallgäu,,2
142,89.87,16,10.13,158,7,6,4.43,85.71,06534,Marburg-Biedenkopf,,3
11,68.75,5,31.25,16,2,0,12.5,0.0,07235,Trier-Saarburg,,2
34,87.18,5,12.82,39,5,4,12.82,80.0,09563,"Fürth, Stadt",,1
19,79.17,5,20.83,24,5,1,20.83,20.0,07334,Germersheim,,2
86,85.15,15,14.85,101,10,5,9.9,50.0,14524,Zwickau,,5
144,90.0,16,10.0,160,20,14,12.5,70.0,14511,"Chemnitz, Stadt",,3
9,56.25,7,43.75,16,2,1,12.5,50.0,07140,Rhein-Hunsrück-Kreis,,2
