BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
42,95.45,2,4.55,44,5,2,11.36,40.0,04012,"Bremerhaven, Stadt",,3
37,92.5,3,7.5,40,4,2,10.0,50.0,01056,Pinneberg,,2
64,86.49,10,13.51,74,15,8,20.27,53.33,05382,Rhein-Sieg-Kreis,,5
61,92.42,5,7.58,66,10,3,15.15,30.0,05316,"Leverkusen, Stadt",,3
39,72.22,15,27.78,54,8,5,14.81,62.5,12068,Ostprignitz-Ruppin,,3
14,87.5,2,12.5,16,4,2,25.0,50.0,07233,Vulkaneifel,,2
25,83.33,5,16.67,30,8,7,26.67,87.5,07141,Rhein-Lahn-Kreis,,5
72,86.75,11,13.25,83,8,7,9.64,87.5,08416,Tübingen,,3
230,88.12,31,11.88,261,47,25,18.01,53.19,06412,"Frankfurt am Main, Stadt",,14
11,64.71,6,35.29,17,3,0,17.65,0.0,08336,Lörrach,,1
148,89.16,18,10.84,166,15,10,9.04,66.67,08311,"Freiburg im Breisgau, Stadtkreis",,4
100,93.46,7,6.54,107,15,10,14.02,66.67,16053,"Jena, Stadt",,1
14,100.0,0,0.0,14,3,0,21.43,0.0,16064,Unstrut-Hainich-Kreis,,3
22,75.86,7,24.14,29,7,4,24.14,57.14,03102,"Salzgitter, Stadt",,2
78,84.78,14,15.22,92,5,4,5.43,80.0,13003,Rostock,,2
63,76.83,19,23.17,82,10,7,12.2,70.0,05122,"Solingen, Klingenstadt",,3
22,78.57,6,21.43,28,7,3,25.0,42.86,06636,Werra-Meißner-Kreis,,3
14,70.0,6,30.0,20,2,0,10.0,0.0,12071,Spree-Neiße,,3
53,86.89,8,13.11,61,2,2,3.28,100.0,08435,Bodenseekreis,,3
12,75.0,4,25.0,16,3,1,18.75,33.33,06439,Rheingau-Taunus-Kreis,,2
40,74.07,14,25.93,54,8,3,14.81,37.5,08315,Breisgau-Hochschwarzwald,,4
1024,87.9,141,12.1,1165,261,174,22.4,66.67,11000,"Berlin, Stadt",,53
143,83.63,28,16.37,171,17,10,9.94,58.82,05911,"Bochum, Stadt",,6
26,89.66,3,10.34,29,7,4,24.14,57.14,15086,Jerichower Land,,2
7,43.75,9,56.25,16,0,0,0.0,0.0,09777,Ostallgäu,,3
13,68.42,6,31.58,19,3,0,15.79,0.0,07332,Bad Dürkheim,,2
17,89.47,2,10.53,19,2,0,10.53,0.0,09177,Erding,,1
21,63.64,12,36.36,33,3,2,9.09,66.67,06633,"Kassel, Landkreis",,4
59,86.76,9,13.24,68,5,2,7.35,40.0,03454,Emsland,,6
9,64.29,5,35.71,14,0,0,0.0,0.0,09185,Neuburg-Schrobenhausen,,2
19,79.17,5,20.83,24,4,2,16.67,50.0,01059,Schleswig-Flensburg,,1
12,85.71,2,14.29,14,3,2,21.43,66.67,08425,Alb-Donau-Kreis,,2
15,93.75,1,6.25,16,5,2,31.25,40.0,09762,Kaufbeuren,,1
66,94.29,4,5.71,70,14,11,20.0,78.57,12069,Potsdam-Mittelmark,,3
6,85.71,1,14.29,7,4,0,57.14,0.0,09679,"Würzburg, Landkreis",,1
19,79.17,5,20.83,24,2,1,8.33,50.0,03256,Nienburg (Weser),,1
28,100.0,0,0.0,28,2,1,7.14,50.0,09174,Dachau,,1
37,92.5,3,7.5,40,6,3,15.0,50.0,06431,Bergstraße,,5
41,82.0,9,18.0,50,5,3,10.0,60.0,07138,Neuwied,,6
79,81.44,18,18.56,97,9,4,9.28,44.44,07111,"Koblenz, kreisfreie Stadt",,4
7,87.5,1,12.5,8,2,1,25.0,50.0,03458,Oldenburg,,1
6,60.0,4,40.0,10,0,0,0.0,0.0,09371,Amberg-Sulzbach,,1
20,58.82,14,41.18,34,4,3,11.76,75.0,09163,"Rosenheim, Stadt",,1
23,79.31,6,20.69,29,2,2,6.9,100.0,05762,Höxter,,5
13,100.0,0,0.0,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
50,76.92,15,23.08,65,13,6,20.0,46.15,03254,Hildesheim,,5
12,85.71,2,14.29,14,1,0,7.14,0.0,09778,Unterallgäu,,2
151,94.97,8,5.03,159,8,5,5.03,62.5,06534,Marburg-Biedenkopf,,3
10,83.33,2,16.67,12,1,0,8.33,0.0,07235,Trier-Saarburg,,2
44,100.0,0,0.0,44,8,6,18.18,75.0,09563,"Fürth, Stadt",,1
