BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
32,74.42,11,25.58,43,12,9,27.91,75.0,04012,"Bremerhaven, Stadt",,3
25,67.57,12,32.43,37,2,0,5.41,0.0,01056,Pinneberg,,2
67,90.54,7,9.46,74,15,14,20.27,93.33,05382,Rhein-Sieg-Kreis,,5
60,90.91,6,9.09,66,6,3,9.09,50.0,05316,"Leverkusen, Stadt",,3
42,75.0,14,25.0,56,11,4,19.64,36.36,12068,Ostprignitz-Ruppin,,3
10,62.5,6,37.5,16,3,2,18.75,66.67,07233,Vulkaneifel,,2
19,63.33,11,36.67,30,4,2,13.33,50.0,07141,Rhein-Lahn-Kreis,,5
66,81.48,15,18.52,81,9,9,11.11,100.0,08416,Tübingen,,3
220,85.94,36,14.06,256,83,34,32.42,40.96,06412,"Frankfurt am Main, Stadt",,14
14,82.35,3,17.65,17,1,1,5.88,100.0,08336,Lörrach,,1
179,95.72,8,4.28,187,29,14,15.51,48.28,08311,"Freiburg im Breisgau, Stadtkreis",,4
91,92.86,7,7.14,98,19,10,19.39,52.63,16053,"Jena, Stadt",,1
13,86.67,2,13.33,15,2,0,13.33,0.0,16064,Unstrut-Hainich-Kreis,,3
21,72.41,8,27.59,29,7,3,24.14,42.86,03102,"Salzgitter, Stadt",,2
80,86.02,13,13.98,93,8,8,8.6,100.0,13003,Rostock,,2
61,85.92,10,14.08,71,16,11,22.54,68.75,05122,"Solingen, Klingenstadt",,3
20,62.5,12,37.5,32,5,2,15.63,40.0,06636,Werra-Meißner-Kreis,,3
10,50.0,10,50.0,20,1,0,5.0,0.0,12071,Spree-Neiße,,3
52,85.25,9,14.75,61,3,1,4.92,33.33,08435,Bodenseekreis,,3
14,87.5,2,12.5,16,3,0,18.75,0.0,06439,Rheingau-Taunus-Kreis,,2
45,84.91,8,15.09,53,8,1,15.09,12.5,08315,Breisgau-Hochschwarzwald,,4
992,88.73,126,11.27,1118,240,168,21.47,70.0,11000,"Berlin, Stadt",,53
152,90.48,16,9.52,168,18,10,10.71,55.56,05911,"Bochum, Stadt",,6
18,69.23,8,30.77,26,7,3,26.92,42.86,15086,Jerichower Land,,2
15,83.33,3,16.67,18,5,0,27.78,0.0,09777,Ostallgäu,,3
7,46.67,8,53.33,15,2,2,13.33,100.0,07332,Bad Dürkheim,,2
13,68.42,6,31.58,19,2,1,10.53,50.0,09177,Erding,,1
25,73.53,9,26.47,34,3,1,8.82,33.33,06633,"Kassel, Landkreis",,4
50,79.37,13,20.63,63,13,3,20.63,23.08,03454,Emsland,,6
8,57.14,6,42.86,14,3,0,21.43,0.0,09185,Neuburg-Schrobenhausen,,2
19,79.17,5,20.83,24,1,1,4.17,100.0,01059,Schleswig-Flensburg,,1
10,66.67,5,33.33,15,5,1,33.33,20.0,08425,Alb-Donau-Kreis,,2
14,87.5,2,12.5,16,7,2,43.75,28.57,09762,Kaufbeuren,,1
60,90.91,6,9.09,66,8,6,12.12,75.0,12069,Potsdam-Mittelmark,,3
7,77.78,2,22.22,9,1,0,11.11,0.0,09679,"Würzburg, Landkreis",,1
23,88.46,3,11.54,26,3,3,11.54,100.0,09174,Dachau,,1
16,66.67,8,33.33,24,2,2,8.33,100.0,03256,Nienburg (Weser),,1
33,78.57,9,21.43,42,8,4,19.05,50.0,06431,Bergstraße,,5
65,70.65,27,29.35,92,10,4,10.87,40.0,07111,"Koblenz, kreisfreie Stadt",,4
40,74.07,14,25.93,54,10,7,18.52,70.0,07138,Neuwied,,6
6,85.71,1,14.29,7,2,1,28.57,50.0,03458,Oldenburg,,1
8,80.0,2,20.0,10,5,4,50.0,80.0,09371,Amberg-Sulzbach,,1
25,86.21,4,13.79,29,9,5,31.03,55.56,09163,"Rosenheim, Stadt",,1
16,51.61,15,48.39,31,0,0,0.0,0.0,05762,Höxter,,5
9,69.23,4,30.77,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
49,75.38,16,24.62,65,6,1,9.23,16.67,03254,Hildesheim,,5
11,78.57,3,21.43,14,2,0,14.29,0.0,09778,Unterallgäu,,2
125,79.62,32,20.38,157,4,3,2.55,75.0,06534,Marburg-Biedenkopf,,3
11,64.71,6,35.29,17,2,1,11.76,50.0,07235,Trier-Saarburg,,2
39,100.0,0,0.0,39,8,2,20.51,25.0,09563,"Fürth, Stadt",,1
15,65.22,8,34.78,23,4,3,17.39,75.0,07334,Germersheim,,2
82,82.0,18,18.0,100,35,26,35.0,74.29,14524,Zwickau,,5
145,91.77,13,8.23,158,33,20,20.89,60.61,14511,"Chemnitz, Stadt",,3
9,56.25,7,43.75,16,1,0,6.25,0.0,07140,Rhein-Hunsrück-Kreis,,2
88,97.78,2,2.22,90,9,9,10.0,100.0,08316,Emmendingen,,3
5,41.67,7,58.33,12,0,0,0.0,0.0,07333,Donnersbergkreis,,2
82,73.21,30,26.79,112,3,0,2.68,0.0,06635,Waldeck-Frankenberg,,7
107,80.45,26,19.55,133,19,13,14.29,68.42,03159,Göttingen,,7
