BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
36,80.0,9,20.0,45,7,6,15.56,85.71,04012,"Bremerhaven, Stadt",,3
43,86.0,7,14.0,50,6,4,12.0,66.67,08125,Heilbronn,,2
27,81.82,6,18.18,33,5,3,15.15,60.0,01056,Pinneberg,,2
65,94.2,4,5.8,69,13,5,18.84,38.46,05382,Rhein-Sieg-Kreis,,5
56,84.85,10,15.15,66,6,0,9.09,0.0,05316,"Leverkusen, Stadt",,3
59,84.29,11,15.71,70,28,9,40.0,32.14,12068,Ostprignitz-Ruppin,,3
11,52.38,10,47.62,21,1,0,4.76,0.0,07233,Vulkaneifel,,2
18,75.0,6,25.0,24,6,6,25.0,100.0,07141,Rhein-Lahn-Kreis,,5
78,93.98,5,6.02,83,18,17,21.69,94.44,08416,Tübingen,,3
229,85.77,38,14.23,267,78,42,29.21,53.85,06412,"Frankfurt am Main, Stadt",,14
11,64.71,6,35.29,17,0,0,0.0,0.0,08336,Lörrach,,1
139,85.28,24,14.72,163,29,20,17.79,68.97,08311,"Freiburg im Breisgau, Stadtkreis",,4
98,94.23,6,5.77,104,29,21,27.88,72.41,16053,"Jena, Stadt",,1
15,100.0,0,0.0,15,4,0,26.67,0.0,16064,Unstrut-Hainich-Kreis,,3
19,67.86,9,32.14,28,6,5,21.43,83.33,03102,"Salzgitter, Stadt",,2
77,81.91,17,18.09,94,10,10,10.64,100.0,13003,Rostock,,2
55,75.34,18,24.66,73,20,16,27.4,80.0,05122,"Solingen, Klingenstadt",,3
22,68.75,10,31.25,32,4,0,12.5,0.0,06636,Werra-Meißner-Kreis,,3
16,80.0,4,20.0,20,8,2,40.0,25.0,12071,Spree-Neiße,,3
54,88.52,7,11.48,61,8,6,13.11,75.0,08435,Bodenseekreis,,3
14,87.5,2,12.5,16,4,0,25.0,0.0,06439,Rheingau-Taunus-Kreis,,2
36,65.45,19,34.55,55,16,4,29.09,25.0,08315,Breisgau-Hochschwarzwald,,4
1041,89.05,128,10.95,1169,417,286,35.67,68.59,11000,"Berlin, Stadt",,53
152,88.37,20,11.63,172,33,20,19.19,60.61,05911,"Bochum, Stadt",,6
17,60.71,11,39.29,28,5,2,17.86,40.0,15086,Jerichower Land,,2
17,89.47,2,10.53,19,1,1,5.26,100.0,09777,Ostallgäu,,3
13,76.47,4,23.53,17,5,3,29.41,60.0,07332,Bad Dürkheim,,2
13,68.42,6,31.58,19,6,0,31.58,0.0,09177,Erding,,1
49,75.38,16,24.62,65,6,3,9.23,50.0,03454,Emsland,,6
10,76.92,3,23.08,13,2,2,15.38,100.0,09185,Neuburg-Schrobenhausen,,2
118,89.39,14,10.61,132,22,16,16.67,72.73,09663,Würzburg,,3
15,62.5,9,37.5,24,6,3,25.0,50.0,01059,Schleswig-Flensburg,,1
11,78.57,3,21.43,14,3,3,21.43,100.0,09375,Regensburg,,2
50,92.59,4,7.41,54,6,3,11.11,50.0,09462,Bayreuth,,5
9,64.29,5,35.71,14,1,0,7.14,0.0,08425,Alb-Donau-Kreis,,2
14,70.0,6,30.0,20,5,3,25.0,60.0,09762,Kaufbeuren,,1
40,83.33,8,16.67,48,10,5,20.83,50.0,12069,Potsdam-Mittelmark,,2
27,90.0,3,10.0,30,9,4,30.0,44.44,09174,Dachau,,1
17,70.83,7,29.17,24,2,0,8.33,0.0,03256,Nienburg (Weser),,1
38,92.68,3,7.32,41,8,3,19.51,37.5,06431,Bergstraße,,5
6,100.0,0,0.0,6,2,0,33.33,0.0,09671,Aschaffenburg,,1
39,69.64,17,30.36,56,14,4,25.0,28.57,07138,Neuwied,,6
75,74.26,26,25.74,101,20,8,19.8,40.0,07111,"Koblenz, kreisfreie Stadt",,4
8,88.89,1,11.11,9,2,2,22.22,100.0,03458,Oldenburg,,1
8,80.0,2,20.0,10,1,0,10.0,0.0,09371,Amberg-Sulzbach,,1
26,89.66,3,10.34,29,8,4,27.59,50.0,05762,Höxter,,5
52,81.25,12,18.75,64,17,12,26.56,70.59,03254,Hildesheim,,5
10,76.92,3,23.08,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
12,85.71,2,14.29,14,4,1,28.57,25.0,09778,Unterallgäu,,2
113,76.87,34,23.13,147,9,6,6.12,66.67,06534,Marburg-Biedenkopf,,3
5,31.25,11,68.75,16,1,1,6.25,100.0,07235,Trier-Saarburg,,2
18,85.71,3,14.29,21,6,2,28.57,33.33,07334,Germersheim,,2
86,81.9,19,18.1,105,37,20,35.24,54.05,14524,Zwickau,,5
136,93.15,10,6.85,146,41,25,28.08,60.98,14511,"Chemnitz, Stadt",,3
7,43.75,9,56.25,16,3,2,18.75,66.67,07140,Rhein-Hunsrück-Kreis,,2
9,56.25,7,43.75,16,4,2,25.0,50.0,09471,Bamberg,,2
91,98.91,1,1.09,92,12,9,13.04,75.0,08316,Emmendingen,,3
9,75.0,3,25.0,12,3,1,25.0,33.33,07333,Donnersbergkreis,,2
77,66.96,38,33.04,115,15,10,13.04,66.67,06635,Waldeck-Frankenberg,,7
125,79.62,32,20.38,157,23,13,14.65,56.52,03159,Göttingen,,7
36,80.0,9,20.0,45,6,6,13.33,100.0,08127,Schwäbisch Hall,,2
4,80.0,1,20.0,5,2,1,40.0,50.0,09565,Schwabach,,1
53,74.65,18,25.35,71,8,5,11.27,62.5,05974,Soest,,7
6,60.0,4,40.0,10,0,0,0.0,0.0,09184,München,,2
8,66.67,4,33.33,12,2,2,16.67,100.0,08211,"Baden-Baden, Stadtkreis",,1
57,74.03,20,25.97,77,15,6,19.48,40.0,08335,Konstanz,,6
13,92.86,1,7.14,14,4,4,28.57,100.0,15081,Altmarkkreis Salzwedel,,2
80,78.43,22,21.57,102,18,8,17.65,44.44,07314,"Ludwigshafen am Rhein, kreisfreie Stadt",,4
28,80.0,7,20.0,35,2,1,5.71,50.0,01001,"Flensburg, Stadt",,2
23,62.16,14,37.84,37,4,0,10.81,0.0,07143,Westerwaldkreis,,4
120,86.33,19,13.67,139,24,9,17.27,37.5,04011,"Bremen, Stadt",,9
6,42.86,8,57.14,14,0,0,0.0,0.0,07335,Kaiserslautern,,1
137,79.19,36,20.81,173,20,9,11.56,45.0,10045,Saarpfalz-Kreis,,2
28,80.0,7,20.0,35,11,7,31.43,63.64,07133,Bad Kreuznach,,4
13,68.42,6,31.58,19,6,3,31.58,50.0,15083,Börde,,2
5,71.43,2,28.57,7,2,1,28.57,50.0,16065,Kyffhäuserkreis,,1
20,74.07,7,25.93,27,7,5,25.93,71.43,09561,Ansbach,,2
32,91.43,3,8.57,35,14,7,40.0,50.0,15084,Burgenlandkreis,,3
6,100.0,0,0.0,6,0,0,0.0,0.0,16074,Saale-Holzland-Kreis,,1
13,81.25,3,18.75,16,3,1,18.75,33.33,09175,Ebersberg,,1
23,88.46,3,11.54,26,4,1,15.38,25.0,10043,Neunkirchen,,3
9,56.25,7,43.75,16,3,2,18.75,66.67,16055,"Weimar, Stadt",,1
34,79.07,9,20.93,43,13,6,30.23,46.15,05378,Rheinisch-Bergischer Kreis,,4
62,75.61,20,24.39,82,15,5,18.29,33.33,08317,Ortenaukreis,,6
13,76.47,4,23.53,17,2,0,11.76,0.0,07131,Ahrweiler,,2
66,74.16,23,25.84,89,11,8,12.36,72.73,01060,Segeberg,,4
11,68.75,5,31.25,16,3,3,18.75,100.0,03158,Wolfenbüttel,,1
22,68.75,10,31.25,32,6,2,18.75,33.33,03405,"Wilhelmshaven, Stadt",,1
18,90.0,2,10.0,20,5,4,25.0,80.0,09779,Donau-Ries,,3
114,85.71,19,14.29,133,28,5,21.05,17.86,09673,Rhön-Grabfeld,,1
4,66.67,2,33.33,6,2,0,33.33,0.0,16069,Hildburghausen,,1
12,100.0,0,0.0,12,3,1,25.0,33.33,16076,Greiz,,1
112,88.19,15,11.81,127,29,19,22.83,65.52,08421,"Ulm, Stadtkreis",,3
163,93.14,12,6.86,175,19,18,10.86,94.74,15003,"Magdeburg, Landeshauptstadt",,6
6,85.71,1,14.29,7,3,2,42.86,66.67,08126,Hohenlohekreis,,1
12,80.0,3,20.0,15,10,6,66.67,60.0,12053,"Frankfurt (Oder), Stadt",,1
