BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
29,85.29,5,14.71,34,1,1,2.94,100.0,04012,"Bremerhaven, Stadt",,3
27,72.97,10,27.03,37,0,0,0.0,0.0,01056,Pinneberg,,2
58,80.56,14,19.44,72,3,2,4.17,66.67,05382,Rhein-Sieg-Kreis,,5
49,90.74,5,9.26,54,1,1,1.85,100.0,05316,"Leverkusen, Stadt",,3
44,88.0,6,12.0,50,1,1,2.0,100.0,12068,Ostprignitz-Ruppin,,3
13,81.25,3,18.75,16,0,0,0.0,0.0,07233,Vulkaneifel,,2
22,75.86,7,24.14,29,4,4,13.79,100.0,07141,Rhein-Lahn-Kreis,,5
71,97.26,2,2.74,73,10,9,13.7,90.0,08416,Tübingen,,3
212,81.85,47,18.15,259,21,11,8.11,52.38,06412,"Frankfurt am Main, Stadt",,14
13,100.0,0,0.0,13,2,1,15.38,50.0,08336,Lörrach,,1
161,85.64,27,14.36,188,18,13,9.57,72.22,08311,"Freiburg im Breisgau, Stadtkreis",,4
87,93.55,6,6.45,93,8,8,8.6,100.0,16053,"Jena, Stadt",,1
14,93.33,1,6.67,15,0,0,0.0,0.0,16064,Unstrut-Hainich-Kreis,,3
24,82.76,5,17.24,29,0,0,0.0,0.0,03102,"Salzgitter, Stadt",,2
83,89.25,10,10.75,93,5,5,5.38,100.0,13003,Rostock,,2
56,77.78,16,22.22,72,12,6,16.67,50.0,05122,"Solingen, Klingenstadt",,3
25,78.13,7,21.88,32,1,1,3.13,100.0,06636,Werra-Meißner-Kreis,,3
11,55.0,9,45.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
47,77.05,14,22.95,61,3,3,4.92,100.0,08435,Bodenseekreis,,3
11,78.57,3,21.43,14,2,1,14.29,50.0,06439,Rheingau-Taunus-Kreis,,2
28,96.55,1,3.45,29,0,0,0.0,0.0,08315,Breisgau-Hochschwarzwald,,3
912,84.21,171,15.79,1083,78,70,7.2,89.74,11000,"Berlin, Stadt",,53
140,81.4,32,18.6,172,8,5,4.65,62.5,05911,"Bochum, Stadt",,6
19,79.17,5,20.83,24,3,2,12.5,66.67,15086,Jerichower Land,,2
12,70.59,5,29.41,17,2,0,11.76,0.0,09777,Ostallgäu,,3
10,71.43,4,28.57,14,0,0,0.0,0.0,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,1,0,5.26,0.0,09177,Erding,,1
26,83.87,5,16.13,31,0,0,0.0,0.0,06633,"Kassel, Landkreis",,4
46,71.88,18,28.13,64,2,1,3.13,50.0,03454,Emsland,,6
10,71.43,4,28.57,14,0,0,0.0,0.0,09185,Neuburg-Schrobenhausen,,2
17,70.83,7,29.17,24,0,0,0.0,0.0,01059,Schleswig-Flensburg,,1
10,62.5,6,37.5,16,0,0,0.0,0.0,08425,Alb-Donau-Kreis,,2
14,100.0,0,0.0,14,3,1,21.43,33.33,09762,Kaufbeuren,,1
60,90.91,6,9.09,66,2,2,3.03,100.0,12069,Potsdam-Mittelmark,,3
8,88.89,1,11.11,9,0,0,0.0,0.0,09679,"Würzburg, Landkreis",,1
23,88.46,3,11.54,26,0,0,0.0,0.0,09174,Dachau,,1
18,75.0,6,25.0,24,0,0,0.0,0.0,03256,Nienburg (Weser),,1
36,85.71,6,14.29,42,0,0,0.0,0.0,06431,Bergstraße,,5
69,80.23,17,19.77,86,2,2,2.33,100.0,07111,"Koblenz, kreisfreie Stadt",,4
37,63.79,21,36.21,58,4,0,6.9,0.0,07138,Neuwied,,6
6,85.71,1,14.29,7,0,0,0.0,0.0,03458,Oldenburg,,1
3,30.0,7,70.0,10,0,0,0.0,0.0,09371,Amberg-Sulzbach,,1
24,88.89,3,11.11,27,1,1,3.7,100.0,09163,"Rosenheim, Stadt",,1
28,90.32,3,9.68,31,1,0,3.23,0.0,05762,Höxter,,5
10,76.92,3,23.08,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
52,80.0,13,20.0,65,0,0,0.0,0.0,03254,Hildesheim,,5
8,57.14,6,42.86,14,1,1,7.14,100.0,09778,Unterallgäu,,2
121,81.76,27,18.24,148,2,1,1.35,50.0,06534,Marburg-Biedenkopf,,3
8,50.0,8,50.0,16,0,0,0.0,0.0,07235,Trier-Saarburg,,2
34,91.89,3,8.11,37,1,1,2.7,100.0,09563,"Fürth, Stadt",,1
15,71.43,6,28.57,21,1,1,4.76,100.0,07334,Germersheim,,2
78,78.0,22,22.0,100,4,2,4.0,50.0,14524,Zwickau,,5
137,88.96,17,11.04,154,12,7,7.79,58.33,14511,"Chemnitz, Stadt",,3
11,68.75,5,31.25,16,0,0,0.0,0.0,07140,Rhein-Hunsrück-Kreis,,2
88,97.78,2,2.22,90,4,1,4.44,25.0,08316,Emmendingen,,3
5,41.67,7,58.33,12,2,2,16.67,100.0,07333,Donnersbergkreis,,2
59,74.68,20,25.32,79,3,2,3.8,66.67,06635,Waldeck-Frankenberg,,6
106,80.92,25,19.08,131,13,11,9.92,84.62,03159,Göttingen,,7
37,92.5,3,7.5,40,2,0,5.0,0.0,08127,Schwäbisch Hall,,2
4,100.0,0,0.0,4,1,0,25.0,0.0,09565,Schwabach,,1
69,89.61,8,10.39,77,1,0,1.3,0.0,05974,Soest,,7
9,90.0,1,10.0,10,1,0,10.0,0.0,08211,"Baden-Baden, Stadtkreis",,1
51,68.0,24,32.0,75,3,2,4.0,66.67,08335,Konstanz,,6
11,68.75,5,31.25,16,1,0,6.25,0.0,15081,Altmarkkreis Salzwedel,,2
47,92.16,4,7.84,51,1,1,1.96,100.0,08125,"Heilbronn, Landkreis",,2
30,85.71,5,14.29,35,1,1,2.86,100.0,01001,"Flensburg, Stadt",,2
85,85.0,15,15.0,100,4,2,4.0,50.0,07314,"Ludwigshafen am Rhein, kreisfreie Stadt",,4
20,64.52,11,35.48,31,1,1,3.23,100.0,07143,Westerwaldkreis,,4
107,82.95,22,17.05,129,6,4,4.65,66.67,04011,"Bremen, Stadt",,9
145,82.39,31,17.61,176,8,6,4.55,75.0,10045,Saarpfalz-Kreis,,2
24,68.57,11,31.43,35,1,0,2.86,0.0,07133,Bad Kreuznach,,4
6,100.0,0,0.0,6,0,0,0.0,0.0,16065,Kyffhäuserkreis,,1
102,78.46,28,21.54,130,3,1,2.31,33.33,09663,"Würzburg, Stadt",,4
11,84.62,2,15.38,13,2,0,15.38,0.0,15083,Börde,,2
26,81.25,6,18.75,32,1,1,3.13,100.0,15084,Burgenlandkreis,,3
16,66.67,8,33.33,24,0,0,0.0,0.0,09571,"Ansbach, Landkreis",,3
5,83.33,1,16.67,6,0,0,0.0,0.0,16074,Saale-Holzland-Kreis,,1
23,95.83,1,4.17,24,0,0,0.0,0.0,10043,Neunkirchen,,3
16,88.89,2,11.11,18,0,0,0.0,0.0,09175,Ebersberg,,1
12,75.0,4,25.0,16,3,2,18.75,66.67,16055,"Weimar, Stadt",,1
62,79.49,16,20.51,78,3,1,3.85,33.33,08317,Ortenaukreis,,6
31,79.49,8,20.51,39,3,3,7.69,100.0,05378,Rheinisch-Bergischer Kreis,,4
14,77.78,4,22.22,18,2,0,11.11,0.0,07131,Ahrweiler,,2
55,68.75,25,31.25,80,3,3,3.75,100.0,01060,Segeberg,,3
13,81.25,3,18.75,16,0,0,0.0,0.0,03158,Wolfenbüttel,,1
25,92.59,2,7.41,27,0,0,0.0,0.0,03405,"Wilhelmshaven, Stadt",,1
4,66.67,2,33.33,6,0,0,0.0,0.0,16069,Hildburghausen,,1
109,78.42,30,21.58,139,7,3,5.04,42.86,09673,Rhön-Grabfeld,,1
22,95.65,1,4.35,23,1,0,4.35,0.0,09779,Donau-Ries,,3
8,80.0,2,20.0,10,1,0,10.0,0.0,16076,Greiz,,1
86,84.31,16,15.69,102,12,11,11.76,91.67,08421,"Ulm, Stadtkreis",,3
177,95.16,9,4.84,186,2,2,1.08,100.0,15003,"Magdeburg, Landeshauptstadt",,6
6,85.71,1,14.29,7,0,0,0.0,0.0,08126,Hohenlohekreis,,1
9,75.0,3,25.0,12,2,1,16.67,50.0,12053,"Frankfurt (Oder), Stadt",,1
12,70.59,5,29.41,17,0,0,0.0,0.0,12063,Havelland,,2
10,66.67,5,33.33,15,1,1,6.67,100.0,09476,Kronach,,1
5,62.5,3,37.5,8,1,1,12.5,100.0,09186,Pfaffenhofen a.d.Ilm,,1
21,87.5,3,12.5,24,0,0,0.0,0.0,12064,Märkisch-Oderland,,3
431,84.18,81,15.82,512,32,26,6.25,81.25,02000,"Hamburg, Freie und Hansestadt",,23
23,76.67,7,23.33,30,0,0,0.0,0.0,15091,Wittenberg,,2
5,38.46,8,61.54,13,0,0,0.0,0.0,07135,Cochem-Zell,,2
22,73.33,8,26.67,30,2,2,6.67,100.0,09461,"Bamberg, Stadt",,3
28,87.5,4,12.5,32,4,3,12.5,75.0,05117,"Mülheim an der Ruhr, Stadt",,2
17,73.91,6,26.09,23,3,1,13.04,33.33,03460,Vechta,,3
7,70.0,3,30.0,10,0,0,0.0,0.0,16054,"Suhl, Stadt",,1
17,77.27,5,22.73,22,2,0,9.09,0.0,06433,Groß-Gerau,,2
71,86.59,11,13.41,82,1,0,1.22,0.0,05116,"Mönchengladbach, Stadt",,4
22,66.67,11,33.33,33,0,0,0.0,0.0,03451,Ammerland,,3
40,75.47,13,24.53,53,2,1,3.77,50.0,13071,Mecklenburgische Seenplatte,,4
3,33.33,6,66.67,9,0,0,0.0,0.0,09674,Haßberge,,2
137,83.03,28,16.97,165,8,6,4.85,75.0,10041,Regionalverband Saarbrücken,,7
18,78.26,5,21.74,23,3,1,13.04,33.33,05558,Coesfeld,,3
46,88.46,6,11.54,52,7,5,13.46,71.43,06533,Limburg-Weilburg,,3
98,73.13,36,26.87,134,6,3,4.48,50.0,01003,"Lübeck, Hansestadt",,2
32,76.19,10,23.81,42,0,0,0.0,0.0,08128,Main-Tauber-Kreis,,3
20,74.07,7,25.93,27,0,0,0.0,0.0,03153,Goslar,,3
9,52.94,8,47.06,17,0,0,0.0,0.0,16056,"Eisenach, Stadt",,1
83,83.84,16,16.16,99,2,1,2.02,50.0,03404,"Osnabrück, Stadt",,2
49,92.45,4,7.55,53,1,1,1.89,100.0,12051,"Brandenburg an der Havel, Stadt",,2
38,84.44,7,15.56,45,1,1,2.22,100.0,09478,Lichtenfels,,3
48,94.12,3,5.88,51,2,1,3.92,50.0,09462,"Bayreuth, Stadt",,5
31,68.89,14,31.11,45,1,1,2.22,100.0,09774,Günzburg,,4
30,81.08,7,18.92,37,1,1,2.7,100.0,12067,Oder-Spree,,2
29,67.44,14,32.56,43,1,1,2.33,100.0,05512,"Bottrop, Stadt",,2
8,44.44,10,55.56,18,2,1,11.11,50.0,07311,"Frankenthal (Pfalz), kreisfreie Stadt",,1
116,86.57,18,13.43,134,10,6,7.46,60.0,05124,"Wuppertal, Stadt",,5
11,68.75,5,31.25,16,0,0,0.0,0.0,03356,Osterholz,,3
149,77.6,43,22.4,192,6,5,3.13,83.33,05562,Recklinghausen,,13
41,85.42,7,14.58,48,7,6,14.58,85.71,14522,Mittelsachsen,,5
21,75.0,7,25.0,28,4,2,14.29,50.0,06436,Main-Taunus-Kreis,,2
16,47.06,18,52.94,34,0,0,0.0,0.0,15082,Anhalt-Bitterfeld,,3
11,50.0,11,50.0,22,1,1,4.55,100.0,16073,Saalfeld-Rudolstadt,,1
14,58.33,10,41.67,24,1,0,4.17,0.0,09190,Weilheim-Schongau,,3
9,100.0,0,0.0,9,0,0,0.0,0.0,12072,Teltow-Fläming,,2
4,36.36,7,63.64,11,1,1,9.09,100.0,09278,Straubing-Bogen,,2
14,70.0,6,30.0,20,1,1,5.0,100.0,08415,Reutlingen,,1
30,83.33,6,16.67,36,5,5,13.89,100.0,08117,Göppingen,,3
37,82.22,8,17.78,45,2,2,4.44,100.0,09661,"Aschaffenburg, Stadt",,1
33,91.67,3,8.33,36,2,2,5.56,100.0,15089,Salzlandkreis,,4
6,50.0,6,50.0,12,0,0,0.0,0.0,09776,Lindau (Bodensee),,2
15,60.0,10,40.0,25,0,0,0.0,0.0,06535,Vogelsbergkreis,,4
16,76.19,5,23.81,21,0,0,0.0,0.0,03453,Cloppenburg,,3
35,92.11,3,7.89,38,3,3,7.89,100.0,01051,Dithmarschen,,1
87,95.6,4,4.4,91,6,3,6.59,50.0,03403,"Oldenburg (Oldenburg), Stadt",,4
65,85.53,11,14.47,76,1,1,1.32,100.0,16063,Wartburgkreis,,3
40,78.43,11,21.57,51,1,1,1.96,100.0,08215,"Karlsruhe, Landkreis",,3
47,72.31,18,27.69,65,14,11,21.54,78.57,14625,Bautzen,,7
