BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
44,75.86,14,24.14,58,6,5,10.34,83.33,04012,"Bremerhaven, Stadt",null,4
46,92,4,8,50,6,3,12,50,08125,Heilbronn,null,2
26,61.9,16,38.1,42,3,2,7.14,66.67,01056,Pinneberg,null,2
70,79.55,18,20.45,88,11,5,12.5,45.45,05382,Rhein-Sieg-Kreis,null,7
71,71.72,28,28.28,99,9,4,9.09,44.44,05316,"Leverkusen, Stadt",null,5
51,83.61,10,16.39,61,1,1,1.64,100,12068,Ostprignitz-Ruppin,null,3
11,52.38,10,47.62,21,1,1,4.76,100,07233,Vulkaneifel,null,2
31,75.61,10,24.39,41,3,2,7.32,66.67,07141,Rhein-Lahn-Kreis,null,5
89,83.96,17,16.04,106,9,7,8.49,77.78,08416,Tübingen,null,5
257,86.53,40,13.47,297,80,39,26.94,48.75,06412,"Frankfurt am Main, Stadt",null,17
16,59.26,11,40.74,27,4,2,14.81,50,08336,Lörrach,null,2
181,90.95,18,9.05,199,28,13,14.07,46.43,08311,"Freiburg im Breisgau, Stadtkreis",null,7
115,94.26,7,5.74,122,15,9,12.3,60,16053,"Jena, Stadt",null,3
15,48.39,16,51.61,31,0,0,0,0,16064,Unstrut-Hainich-Kreis,null,4
21,72.41,8,27.59,29,8,3,27.59,37.5,03102,"Salzgitter, Stadt",null,2
83,79.81,21,20.19,104,5,3,4.81,60,13003,Rostock,null,3
68,79.07,18,20.93,86,19,14,22.09,73.68,05122,"Solingen, Klingenstadt",null,4
22,61.11,14,38.89,36,4,3,11.11,75,06636,Werra-Meißner-Kreis,null,3
13,61.9,8,38.1,21,1,1,4.76,100,12071,Spree-Neiße,null,3
38,55.88,30,44.12,68,10,4,14.71,40,08435,Bodenseekreis,null,5
14,82.35,3,17.65,17,6,3,35.29,50,06439,Rheingau-Taunus-Kreis,null,2
52,78.79,14,21.21,66,8,5,12.12,62.5,08315,Breisgau-Hochschwarzwald,null,4
1117,88.37,147,11.63,1264,300,209,23.73,69.67,11000,"Berlin, Stadt",null,64
156,78.39,43,21.61,199,20,12,10.05,60,05911,"Bochum, Stadt",null,8
18,62.07,11,37.93,29,1,1,3.45,100,15086,Jerichower Land,null,2
13,59.09,9,40.91,22,2,1,9.09,50,09777,Ostallgäu,null,3
16,94.12,1,5.88,17,6,3,35.29,50,07332,Bad Dürkheim,null,2
11,55,9,45,20,5,4,25,80,09177,Erding,null,1
60,63.16,35,36.84,95,11,4,11.58,36.36,03454,Emsland,null,10
27,77.14,8,22.86,35,3,1,8.57,33.33,09185,Neuburg-Schrobenhausen,null,4
118,80.82,28,19.18,146,15,8,10.27,53.33,09663,Würzburg,null,4
17,70.83,7,29.17,24,0,0,0,0,01059,Schleswig-Flensburg,null,1
12,85.71,2,14.29,14,3,1,21.43,33.33,09375,Regensburg,null,2
55,85.94,9,14.06,64,3,1,4.69,33.33,09462,Bayreuth,null,7
7,43.75,9,56.25,16,0,0,0,0,08425,Alb-Donau-Kreis,null,2
16,88.89,2,11.11,18,6,3,33.33,50,09762,Kaufbeuren,null,1
41,66.13,21,33.87,62,4,3,6.45,75,12069,Potsdam-Mittelmark,null,2
28,100,0,0,28,5,3,17.86,60,09174,Dachau,null,1
16,66.67,8,33.33,24,2,1,8.33,50,03256,Nienburg (Weser),null,1
32,82.05,7,17.95,39,6,3,15.38,50,06431,Bergstraße,null,5
6,75,2,25,8,0,0,0,0,09671,Aschaffenburg,null,1
45,57.69,33,42.31,78,6,4,7.69,66.67,07138,Neuwied,null,7
74,67.27,36,32.73,110,13,8,11.82,61.54,07111,"Koblenz, kreisfreie Stadt",null,6
6,85.71,1,14.29,7,3,2,42.86,66.67,03458,Oldenburg,null,1
8,57.14,6,42.86,14,1,0,7.14,0,09371,Amberg-Sulzbach,null,1
35,71.43,14,28.57,49,3,1,6.12,33.33,05762,Höxter,null,6
61,83.56,12,16.44,73,9,5,12.33,55.56,03254,Hildesheim,null,7
10,76.92,3,23.08,13,1,0,7.69,0,07337,Südliche Weinstraße,null,2
14,100,0,0,14,1,0,7.14,0,09778,Unterallgäu,null,2
131,86.18,21,13.82,152,14,8,9.21,57.14,06534,Marburg-Biedenkopf,null,3
7,50,7,50,14,0,0,0,0,07235,Trier-Saarburg,null,2
19,90.48,2,9.52,21,5,4,23.81,80,07334,Germersheim,null,2
86,81.13,20,18.87,106,30,18,28.3,60,14524,Zwickau,null,7
156,85.25,27,14.75,183,37,20,20.22,54.05,14511,"Chemnitz, Stadt",null,7
6,42.86,8,57.14,14,1,0,7.14,0,07140,Rhein-Hunsrück-Kreis,null,2
9,56.25,7,43.75,16,4,2,25,50,09471,Bamberg,null,2
87,95.6,4,4.4,91,2,1,2.2,50,08316,Emmendingen,null,3
6,50,6,50,12,0,0,0,0,07333,Donnersbergkreis,null,2
66,70.97,27,29.03,93,7,3,7.53,42.86,06635,Waldeck-Frankenberg,null,7
142,74.74,48,25.26,190,7,3,3.68,42.86,03159,Göttingen,null,8
38,69.09,17,30.91,55,5,1,9.09,20,08127,Schwäbisch Hall,null,4
3,42.86,4,57.14,7,0,0,0,0,09565,Schwabach,null,1
58,72.5,22,27.5,80,10,6,12.5,60,05974,Soest,null,9
9,90,1,10,10,2,2,20,100,09184,München,null,2
18,81.82,4,18.18,22,4,3,18.18,75,08211,"Baden-Baden, Stadtkreis",null,3
78,82.11,17,17.89,95,13,7,13.68,53.85,08335,Konstanz,null,10
11,61.11,7,38.89,18,1,0,5.56,0,15081,Altmarkkreis Salzwedel,null,2
102,83.61,20,16.39,122,34,25,27.87,73.53,07314,"Ludwigshafen am Rhein, kreisfreie Stadt",null,6
39,79.59,10,20.41,49,1,1,2.04,100,01001,"Flensburg, Stadt",null,3
26,70.27,11,29.73,37,5,2,13.51,40,07143,Westerwaldkreis,null,4
131,83.97,25,16.03,156,31,17,19.87,54.84,04011,"Bremen, Stadt",null,10
7,50,7,50,14,4,1,28.57,25,07335,Kaiserslautern,null,1
162,78.26,45,21.74,207,26,8,12.56,30.77,10045,Saarpfalz-Kreis,null,4
36,70.59,15,29.41,51,8,5,15.69,62.5,07133,Bad Kreuznach,null,6
13,56.52,10,43.48,23,2,1,8.7,50,15083,Börde,null,2
6,85.71,1,14.29,7,1,1,14.29,100,16065,Kyffhäuserkreis,null,1
17,62.96,10,37.04,27,2,0,7.41,0,09561,Ansbach,null,2
23,60.53,15,39.47,38,2,1,5.26,50,15084,Burgenlandkreis,null,3
6,75,2,25,8,2,1,25,50,16074,Saale-Holzland-Kreis,null,1
14,87.5,2,12.5,16,4,3,25,75,09175,Ebersberg,null,1
30,73.17,11,26.83,41,4,2,9.76,50,10043,Neunkirchen,null,6
11,68.75,5,31.25,16,0,0,0,0,16055,"Weimar, Stadt",null,1
38,84.44,7,15.56,45,8,5,17.78,62.5,05378,Rheinisch-Bergischer Kreis,null,4
81,83.51,16,16.49,97,14,10,14.43,71.43,08317,Ortenaukreis,null,8
15,78.95,4,21.05,19,2,1,10.53,50,07131,Ahrweiler,null,2
64,56.64,49,43.36,113,1,0,0.88,0,01060,Segeberg,null,4
14,87.5,2,12.5,16,3,3,18.75,100,03158,Wolfenbüttel,null,1
27,69.23,12,30.77,39,2,2,5.13,100,03405,"Wilhelmshaven, Stadt",null,2
21,77.78,6,22.22,27,5,4,18.52,80,09779,Donau-Ries,null,3
123,91.11,12,8.89,135,25,1,18.52,4,09673,Rhön-Grabfeld,null,1
6,75,2,25,8,2,2,25,100,16069,Hildburghausen,null,1
11,91.67,1,8.33,12,0,0,0,0,16076,Greiz,null,1
111,79.29,29,20.71,140,23,19,16.43,82.61,08421,"Ulm, Stadtkreis",null,5
176,86.27,28,13.73,204,10,8,4.9,80,15003,"Magdeburg, Landeshauptstadt",null,9
6,85.71,1,14.29,7,2,0,28.57,0,08126,Hohenlohekreis,null,1
9,60,6,40,15,2,1,13.33,50,12053,"Frankfurt (Oder), Stadt",null,1
16,76.19,5,23.81,21,4,0,19.05,0,12063,Havelland,null,4
12,85.71,2,14.29,14,3,1,21.43,33.33,09476,Kronach,null,1
6,75,2,25,8,3,1,37.5,33.33,09186,Pfaffenhofen a.d.Ilm,null,1
19,86.36,3,13.64,22,8,6,36.36,75,12064,Märkisch-Oderland,null,3
563,80.09,140,19.91,703,81,55,11.52,67.9,02000,"Hamburg, Freie und Hansestadt",null,34
22,42.31,30,57.69,52,1,0,1.92,0,15091,Wittenberg,null,4
8,61.54,5,38.46,13,0,0,0,0,07135,Cochem-Zell,null,2
19,63.33,11,36.67,30,7,3,23.33,42.86,05117,"Mülheim an der Ruhr, Stadt",null,2
20,55.56,16,44.44,36,0,0,0,0,03460,Vechta,null,5
8,25,24,75,32,2,1,6.25,50,16054,"Suhl, Stadt",null,2
18,90,2,10,20,10,2,50,20,06433,Groß-Gerau,null,2
82,88.17,11,11.83,93,18,7,19.35,38.89,05116,"Mönchengladbach, Stadt",null,6
29,87.88,4,12.12,33,3,2,9.09,66.67,03451,Ammerland,null,3
54,65.85,28,34.15,82,3,1,3.66,33.33,13071,Mecklenburgische Seenplatte,null,7
6,66.67,3,33.33,9,1,1,11.11,100,09674,Haßberge,null,2
144,84.21,27,15.79,171,31,11,18.13,35.48,10041,Regionalverband Saarbrücken,null,8
27,79.41,7,20.59,34,2,1,5.88,50,05558,Coesfeld,null,5
45,90,5,10,50,12,10,24,83.33,06533,Limburg-Weilburg,null,4
6,100,0,0,6,3,0,50,0,09274,Landshut,null,1
108,78.26,30,21.74,138,2,0,1.45,0,01003,"Lübeck, Hansestadt",null,2
36,43.9,46,56.1,82,3,2,3.66,66.67,08128,Main-Tauber-Kreis,null,4
29,76.32,9,23.68,38,3,0,7.89,0,03153,Goslar,null,3
25,71.43,10,28.57,35,1,0,2.86,0,16056,"Eisenach, Stadt",null,1
101,89.38,12,10.62,113,14,8,12.39,57.14,03404,"Osnabrück, Stadt",null,5
41,75.93,13,24.07,54,6,5,11.11,83.33,12051,"Brandenburg an der Havel, Stadt",null,4
34,79.07,9,20.93,43,4,2,9.3,50,09478,Lichtenfels,null,3
47,79.66,12,20.34,59,6,4,10.17,66.67,09774,Günzburg,null,4
49,76.56,15,23.44,64,7,3,10.94,42.86,12067,Oder-Spree,null,3
28,65.12,15,34.88,43,9,5,20.93,55.56,05512,"Bottrop, Stadt",null,2
11,73.33,4,26.67,15,3,2,20,66.67,07311,"Frankenthal (Pfalz), kreisfreie Stadt",null,1
120,80,30,20,150,19,14,12.67,73.68,05124,"Wuppertal, Stadt",null,7
10,76.92,3,23.08,13,1,1,7.69,100,03356,Osterholz,null,3
197,84.91,35,15.09,232,31,16,13.36,51.61,05562,Recklinghausen,null,15
37,74,13,26,50,13,9,26,69.23,14522,Mittelsachsen,null,5
24,82.76,5,17.24,29,6,6,20.69,100,06436,Main-Taunus-Kreis,null,2
35,61.4,22,38.6,57,3,0,5.26,0,15082,Anhalt-Bitterfeld,null,3
16,72.73,6,27.27,22,1,0,4.55,0,16073,Saalfeld-Rudolstadt,null,1
16,69.57,7,30.43,23,7,7,30.43,100,09190,Weilheim-Schongau,null,3
11,61.11,7,38.89,18,2,1,11.11,50,12072,Teltow-Fläming,null,2
