BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
35,81.4,8,18.6,43,9,6,20.93,66.67,04012,"Bremerhaven, Stadt",,3
26,86.67,4,13.33,30,5,0,16.67,0.0,01056,Pinneberg,,2
60,81.08,14,18.92,74,18,10,24.32,55.56,05382,Rhein-Sieg-Kreis,,5
61,92.42,5,7.58,66,16,8,24.24,50.0,05316,"Leverkusen, Stadt",,3
48,92.31,4,7.69,52,14,7,26.92,50.0,12068,Ostprignitz-Ruppin,,3
14,87.5,2,12.5,16,2,1,12.5,50.0,07233,Vulkaneifel,,2
24,77.42,7,22.58,31,7,6,22.58,85.71,07141,Rhein-Lahn-Kreis,,5
72,93.51,5,6.49,77,14,13,18.18,92.86,08416,Tübingen,,3
228,88.03,31,11.97,259,79,32,30.5,40.51,06412,"Frankfurt am Main, Stadt",,14
11,61.11,7,38.89,18,2,0,11.11,0.0,08336,Lörrach,,1
151,79.47,39,20.53,190,30,15,15.79,50.0,08311,"Freiburg im Breisgau, Stadtkreis",,4
91,95.79,4,4.21,95,23,14,24.21,60.87,16053,"Jena, Stadt",,1
13,86.67,2,13.33,15,1,0,6.67,0.0,16064,Unstrut-Hainich-Kreis,,3
23,79.31,6,20.69,29,9,7,31.03,77.78,03102,"Salzgitter, Stadt",,2
78,84.78,14,15.22,92,11,8,11.96,72.73,13003,Rostock,,2
64,83.12,13,16.88,77,20,12,25.97,60.0,05122,"Solingen, Klingenstadt",,3
24,75.0,8,25.0,32,8,2,25.0,25.0,06636,Werra-Meißner-Kreis,,3
11,55.0,9,45.0,20,1,0,5.0,0.0,12071,Spree-Neiße,,3
49,80.33,12,19.67,61,5,3,8.2,60.0,08435,Bodenseekreis,,3
13,81.25,3,18.75,16,3,2,18.75,66.67,06439,Rheingau-Taunus-Kreis,,2
26,89.66,3,10.34,29,4,0,13.79,0.0,08315,Breisgau-Hochschwarzwald,,3
1001,88.51,130,11.49,1131,309,220,27.32,71.2,11000,"Berlin, Stadt",,53
141,83.93,27,16.07,168,22,11,13.1,50.0,05911,"Bochum, Stadt",,6
22,88.0,3,12.0,25,3,3,12.0,100.0,15086,Jerichower Land,,2
14,77.78,4,22.22,18,6,1,33.33,16.67,09777,Ostallgäu,,3
13,92.86,1,7.14,14,5,2,35.71,40.0,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,4,0,21.05,0.0,09177,Erding,,1
24,70.59,10,29.41,34,4,1,11.76,25.0,06633,"Kassel, Landkreis",,4
50,79.37,13,20.63,63,13,7,20.63,53.85,03454,Emsland,,6
12,85.71,2,14.29,14,4,0,28.57,0.0,09185,Neuburg-Schrobenhausen,,2
19,79.17,5,20.83,24,1,0,4.17,0.0,01059,Schleswig-Flensburg,,1
12,85.71,2,14.29,14,4,2,28.57,50.0,08425,Alb-Donau-Kreis,,2
15,93.75,1,6.25,16,9,5,56.25,55.56,09762,Kaufbeuren,,1
62,92.54,5,7.46,67,10,8,14.93,80.0,12069,Potsdam-Mittelmark,,3
8,88.89,1,11.11,9,1,1,11.11,100.0,09679,"Würzburg, Landkreis",,1
18,75.0,6,25.0,24,2,2,8.33,100.0,03256,Nienburg (Weser),,1
26,100.0,0,0.0,26,4,2,15.38,50.0,09174,Dachau,,1
32,76.19,10,23.81,42,8,1,19.05,12.5,06431,Bergstraße,,5
71,77.17,21,22.83,92,14,5,15.22,35.71,07111,"Koblenz, kreisfreie Stadt",,4
41,75.93,13,24.07,54,13,3,24.07,23.08,07138,Neuwied,,6
7,100.0,0,0.0,7,3,1,42.86,33.33,03458,Oldenburg,,1
9,90.0,1,10.0,10,3,2,30.0,66.67,09371,Amberg-Sulzbach,,1
29,93.55,2,6.45,31,8,5,25.81,62.5,09163,"Rosenheim, Stadt",,1
22,70.97,9,29.03,31,1,0,3.23,0.0,05762,Höxter,,5
8,61.54,5,38.46,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
48,76.19,15,23.81,63,9,3,14.29,33.33,03254,Hildesheim,,5
9,75.0,3,25.0,12,2,0,16.67,0.0,09778,Unterallgäu,,2
132,87.42,19,12.58,151,16,6,10.6,37.5,06534,Marburg-Biedenkopf,,3
12,70.59,5,29.41,17,2,1,11.76,50.0,07235,Trier-Saarburg,,2
39,97.5,1,2.5,40,10,5,25.0,50.0,09563,"Fürth, Stadt",,1
19,90.48,2,9.52,21,6,4,28.57,66.67,07334,Germersheim,,2
90,90.0,10,10.0,100,45,30,45.0,66.67,14524,Zwickau,,5
151,95.57,7,4.43,158,49,29,31.01,59.18,14511,"Chemnitz, Stadt",,3
6,37.5,10,62.5,16,3,2,18.75,66.67,07140,Rhein-Hunsrück-Kreis,,2
89,96.74,3,3.26,92,12,3,13.04,25.0,08316,Emmendingen,,3
4,33.33,8,66.67,12,0,0,0.0,0.0,07333,Donnersbergkreis,,2
89,79.46,23,20.54,112,7,1,6.25,14.29,06635,Waldeck-Frankenberg,,7
128,88.89,16,11.11,144,33,22,22.92,66.67,03159,Göttingen,,7
37,88.1,5,11.9,42,16,7,38.1,43.75,08127,Schwäbisch Hall,,2
2,50.0,2,50.0,4,1,0,25.0,0.0,09565,Schwabach,,1
60,81.08,14,18.92,74,5,3,6.76,60.0,05974,Soest,,7
12,66.67,6,33.33,18,10,8,55.56,80.0,08211,"Baden-Baden, Stadtkreis",,1
57,77.03,17,22.97,74,12,4,16.22,33.33,08335,Konstanz,,6
16,100.0,0,0.0,16,5,3,31.25,60.0,15081,Altmarkkreis Salzwedel,,2
43,86.0,7,14.0,50,9,4,18.0,44.44,08125,"Heilbronn, Landkreis",,2
33,91.67,3,8.33,36,3,3,8.33,100.0,01001,"Flensburg, Stadt",,2
85,82.52,18,17.48,103,24,10,23.3,41.67,07314,"Ludwigshafen am Rhein, kreisfreie Stadt",,4
24,80.0,6,20.0,30,9,6,30.0,66.67,07143,Westerwaldkreis,,4
129,96.27,5,3.73,134,44,28,32.84,63.64,04011,"Bremen, Stadt",,9
139,79.43,36,20.57,175,25,10,14.29,40.0,10045,Saarpfalz-Kreis,,2
26,76.47,8,23.53,34,3,2,8.82,66.67,07133,Bad Kreuznach,,4
6,85.71,1,14.29,7,2,0,28.57,0.0,16065,Kyffhäuserkreis,,1
104,80.0,26,20.0,130,18,15,13.85,83.33,09663,"Würzburg, Stadt",,3
11,84.62,2,15.38,13,2,2,15.38,100.0,15083,Börde,,2
31,93.94,2,6.06,33,10,5,30.3,50.0,15084,Burgenlandkreis,,3
14,60.87,9,39.13,23,6,3,26.09,50.0,09571,"Ansbach, Landkreis",,3
8,100.0,0,0.0,8,0,0,0.0,0.0,16074,Saale-Holzland-Kreis,,1
24,92.31,2,7.69,26,1,1,3.85,100.0,10043,Neunkirchen,,3
16,88.89,2,11.11,18,3,1,16.67,33.33,09175,Ebersberg,,1
13,81.25,3,18.75,16,1,1,6.25,100.0,16055,"Weimar, Stadt",,1
69,85.19,12,14.81,81,22,7,27.16,31.82,08317,Ortenaukreis,,6
36,94.74,2,5.26,38,14,7,36.84,50.0,05378,Rheinisch-Bergischer Kreis,,4
15,83.33,3,16.67,18,2,0,11.11,0.0,07131,Ahrweiler,,2
69,77.53,20,22.47,89,6,3,6.74,50.0,01060,Segeberg,,4
11,68.75,5,31.25,16,1,1,6.25,100.0,03158,Wolfenbüttel,,1
15,83.33,3,16.67,18,5,3,27.78,60.0,03405,"Wilhelmshaven, Stadt",,1
21,91.3,2,8.7,23,8,6,34.78,75.0,09779,Donau-Ries,,3
5,83.33,1,16.67,6,0,0,0.0,0.0,16069,Hildburghausen,,1
125,88.65,16,11.35,141,28,6,19.86,21.43,09673,Rhön-Grabfeld,,1
9,75.0,3,25.0,12,4,2,33.33,50.0,16076,Greiz,,1
167,92.27,14,7.73,181,14,13,7.73,92.86,15003,"Magdeburg, Landeshauptstadt",,6
96,84.96,17,15.04,113,26,19,23.01,73.08,08421,"Ulm, Stadtkreis",,3
7,100.0,0,0.0,7,2,1,28.57,50.0,08126,Hohenlohekreis,,1
12,80.0,3,20.0,15,7,6,46.67,85.71,12053,"Frankfurt (Oder), Stadt",,1
19,100.0,0,0.0,19,7,3,36.84,42.86,12063,Havelland,,2
12,85.71,2,14.29,14,3,0,21.43,0.0,09476,Kronach,,1
7,87.5,1,12.5,8,2,2,25.0,100.0,09186,Pfaffenhofen a.d.Ilm,,1
22,95.65,1,4.35,23,9,6,39.13,66.67,12064,Märkisch-Oderland,,3
476,86.7,73,13.3,549,110,65,20.04,59.09,02000,"Hamburg, Freie und Hansestadt",,24
25,80.65,6,19.35,31,7,4,22.58,57.14,15091,Wittenberg,,2
7,63.64,4,36.36,11,0,0,0.0,0.0,07135,Cochem-Zell,,2
24,72.73,9,27.27,33,5,2,15.15,40.0,09461,"Bamberg, Stadt",,3
31,86.11,5,13.89,36,7,4,19.44,57.14,05117,"Mülheim an der Ruhr, Stadt",,2
21,91.3,2,8.7,23,3,2,13.04,66.67,03460,Vechta,,3
19,79.17,5,20.83,24,14,11,58.33,78.57,16054,"Suhl, Stadt",,1
20,90.91,2,9.09,22,10,3,45.45,30.0,06433,Groß-Gerau,,2
80,94.12,5,5.88,85,13,5,15.29,38.46,05116,"Mönchengladbach, Stadt",,4
26,78.79,7,21.21,33,3,1,9.09,33.33,03451,Ammerland,,3
61,88.41,8,11.59,69,12,8,17.39,66.67,13071,Mecklenburgische Seenplatte,,5
7,77.78,2,22.22,9,1,1,11.11,100.0,09674,Haßberge,,2
138,84.15,26,15.85,164,36,16,21.95,44.44,10041,Regionalverband Saarbrücken,,7
