BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
30,60,20,40,50,2,1,4,50,01001,"Flensburg, Stadt",null,3
112,67.47,54,32.53,166,1,1,0.6,100,01002,"Kiel, Landeshauptstadt",null,5
110,79.71,28,20.29,138,3,2,2.17,66.67,01003,"Lübeck, Hansestadt",null,2
21,84,4,16,25,0,0,0,0,01004,"Neumünster, Stadt",null,1
34,77.27,10,22.73,44,1,1,2.27,100,01051,Dithmarschen,null,1
14,70,6,30,20,1,1,5,100,01053,Herzogtum Lauenburg,null,2
21,72.41,8,27.59,29,1,0,3.45,0,01054,Nordfriesland,null,3
26,50.98,25,49.02,51,1,1,1.96,100,01055,Ostholstein,null,3
27,75,9,25,36,3,2,8.33,66.67,01056,Pinneberg,null,2
7,58.33,5,41.67,12,4,4,33.33,100,01057,Plön,null,1
25,59.52,17,40.48,42,1,0,2.38,0,01058,Rendsburg-Eckernförde,null,5
15,62.5,9,37.5,24,1,1,4.17,100,01059,Schleswig-Flensburg,null,1
77,65.81,40,34.19,117,1,0,0.85,0,01060,Segeberg,null,4
30,61.22,19,38.78,49,3,0,6.12,0,01061,Steinburg,null,3
29,59.18,20,40.82,49,1,0,2.04,0,01062,Stormarn,null,3
583,80.08,145,19.92,728,85,56,11.68,65.88,02000,"Hamburg, Freie und Hansestadt",null,34
110,75.86,35,24.14,145,5,4,3.45,80,03101,"Braunschweig, Stadt",null,7
24,82.76,5,17.24,29,7,5,24.14,71.43,03102,"Salzgitter, Stadt",null,2
30,83.33,6,16.67,36,2,1,5.56,50,03103,"Wolfsburg, Stadt",null,1
20,86.96,3,13.04,23,4,2,17.39,50,03151,Gifhorn,null,2
33,82.5,7,17.5,40,3,2,7.5,66.67,03153,Goslar,null,3
15,57.69,11,42.31,26,1,1,3.85,100,03154,Helmstedt,null,1
15,71.43,6,28.57,21,1,0,4.76,0,03155,Northeim,null,2
13,59.09,9,40.91,22,0,0,0,0,03157,Peine,null,1
12,75,4,25,16,4,3,25,75,03158,Wolfenbüttel,null,1
134,70.53,56,29.47,190,7,3,3.68,42.86,03159,Göttingen,null,8
351,64.4,194,35.6,545,33,23,6.06,69.7,03241,Region Hannover,null,19
11,57.89,8,42.11,19,6,5,31.58,83.33,03251,Diepholz,null,3
59,84.29,11,15.71,70,2,0,2.86,0,03252,Hameln-Pyrmont,null,6
55,75.34,18,24.66,73,11,6,15.07,54.55,03254,Hildesheim,null,7
9,64.29,5,35.71,14,0,0,0,0,03255,Holzminden,null,1
22,91.67,2,8.33,24,2,1,8.33,50,03256,Nienburg (Weser),null,1
21,100,0,0,21,1,1,4.76,100,03257,Schaumburg,null,1
27,72.97,10,27.03,37,5,4,13.51,80,03351,Celle,null,2
11,73.33,4,26.67,15,3,2,20,66.67,03352,Cuxhaven,null,2
27,75,9,25,36,4,1,11.11,25,03353,Harburg,null,3
5,83.33,1,16.67,6,0,0,0,0,03354,Lüchow-Dannenberg,null,1
36,85.71,6,14.29,42,6,1,14.29,16.67,03355,Lüneburg,null,4
10,76.92,3,23.08,13,1,1,7.69,100,03356,Osterholz,null,3
28,73.68,10,26.32,38,3,1,7.89,33.33,03357,Rotenburg (Wümme),null,3
11,55,9,45,20,2,1,10,50,03358,Heidekreis,null,2
29,82.86,6,17.14,35,2,1,5.71,50,03359,Stade,null,3
64,78.05,18,21.95,82,2,1,2.44,50,03360,Uelzen,null,2
13,86.67,2,13.33,15,6,5,40,83.33,03361,Verden,null,2
14,70,6,30,20,6,6,30,100,03401,"Delmenhorst, Stadt",null,1
13,65,7,35,20,1,0,5,0,03402,"Emden, Stadt",null,1
99,86.09,16,13.91,115,11,9,9.57,81.82,03403,"Oldenburg (Oldenburg), Stadt",null,5
97,84.35,18,15.65,115,10,4,8.7,40,03404,"Osnabrück, Stadt",null,5
20,50,20,50,40,1,0,2.5,0,03405,"Wilhelmshaven, Stadt",null,2
30,90.91,3,9.09,33,6,1,18.18,16.67,03451,Ammerland,null,3
24,61.54,15,38.46,39,4,0,10.26,0,03452,Aurich,null,4
22,84.62,4,15.38,26,7,4,26.92,57.14,03453,Cloppenburg,null,3
32,38.55,51,61.45,83,8,2,9.64,25,03454,Emsland,null,10
26,70.27,11,29.73,37,2,2,5.41,100,03455,Friesland,null,2
25,78.13,7,21.88,32,6,3,18.75,50,03456,Grafschaft Bentheim,null,1
17,47.22,19,52.78,36,2,2,5.56,100,03457,Leer,null,6
7,87.5,1,12.5,8,2,1,25,50,03458,Oldenburg,null,1
64,53.33,56,46.67,120,4,2,3.33,50,03459,Osnabrück,null,7
30,83.33,6,16.67,36,2,2,5.56,100,03460,Vechta,null,5
9,52.94,8,47.06,17,0,0,0,0,03461,Wesermarsch,null,2
7,87.5,1,12.5,8,0,0,0,0,03462,Wittmund,null,1
146,80.66,35,19.34,181,30,22,16.57,73.33,04011,"Bremen, Stadt",null,10
41,69.49,18,30.51,59,6,4,10.17,66.67,04012,"Bremerhaven, Stadt",null,4
250,85.03,44,14.97,294,34,21,11.56,61.76,05111,"Düsseldorf, Stadt",null,13
190,84.82,34,15.18,224,35,21,15.63,60,05112,"Duisburg, Stadt",null,16
328,86.32,52,13.68,380,48,35,12.63,72.92,05113,"Essen, Stadt",null,16
82,76.64,25,23.36,107,20,16,18.69,80,05114,"Krefeld, Stadt",null,7
87,87.88,12,12.12,99,21,10,21.21,47.62,05116,"Mönchengladbach, Stadt",null,6
31,88.57,4,11.43,35,10,2,28.57,20,05117,"Mülheim an der Ruhr, Stadt",null,2
58,59.18,40,40.82,98,13,7,13.27,53.85,05119,"Oberhausen, Stadt",null,7
28,93.33,2,6.67,30,10,7,33.33,70,05120,"Remscheid, Stadt",null,1
64,74.42,22,25.58,86,17,10,19.77,58.82,05122,"Solingen, Klingenstadt",null,4
128,85.33,22,14.67,150,22,12,14.67,54.55,05124,"Wuppertal, Stadt",null,7
51,68.92,23,31.08,74,6,3,8.11,50,05154,Kleve,null,8
49,80.33,12,19.67,61,12,5,19.67,41.67,05158,Mettmann,null,7
87,80.56,21,19.44,108,19,9,17.59,47.37,05162,Rhein-Kreis Neuss,null,7
29,80.56,7,19.44,36,10,7,27.78,70,05166,Viersen,null,4
98,68.53,45,31.47,143,26,15,18.18,57.69,05170,Wesel,null,11
239,85.66,40,14.34,279,37,19,13.26,51.35,05314,"Bonn, Stadt",null,18
434,92.93,33,7.07,467,105,64,22.48,60.95,05315,"Köln, Stadt",null,32
75,73.53,27,26.47,102,9,5,8.82,55.56,05316,"Leverkusen, Stadt",null,5
266,91.41,25,8.59,291,44,34,15.12,77.27,05334,Städteregion Aachen,null,13
54,76.06,17,23.94,71,12,10,16.9,83.33,05358,Düren,null,7
48,69.57,21,30.43,69,15,9,21.74,60,05362,Rhein-Erft-Kreis,null,7
25,86.21,4,13.79,29,4,0,13.79,0,05366,Euskirchen,null,3
28,77.78,8,22.22,36,6,3,16.67,50,05370,Heinsberg,null,3
68,73.12,25,26.88,93,14,8,15.05,57.14,05374,Oberbergischer Kreis,null,6
40,88.89,5,11.11,45,9,4,20,44.44,05378,Rheinisch-Bergischer Kreis,null,4
73,89.02,9,10.98,82,7,4,8.54,57.14,05382,Rhein-Sieg-Kreis,null,7
33,61.11,21,38.89,54,7,0,12.96,0,05512,"Bottrop, Stadt",null,2
76,72.38,29,27.62,105,18,15,17.14,83.33,05513,"Gelsenkirchen, Stadt",null,7
233,87.27,34,12.73,267,32,16,11.99,50,05515,"Münster, Stadt",null,9
47,64.38,26,35.62,73,5,4,6.85,80,05554,Borken,null,6
25,69.44,11,30.56,36,2,1,5.56,50,05558,Coesfeld,null,5
189,81.12,44,18.88,233,21,13,9.01,61.9,05562,Recklinghausen,null,15
73,68.87,33,31.13,106,10,7,9.43,70,05566,Steinfurt,null,7
31,67.39,15,32.61,46,9,5,19.57,55.56,05570,Warendorf,null,6
127,73.41,46,26.59,173,33,21,19.08,63.64,05711,"Bielefeld, Stadt",null,6
34,70.83,14,29.17,48,12,5,25,41.67,05754,Gütersloh,null,3
47,69.12,21,30.88,68,4,4,5.88,100,05758,Herford,null,5
32,65.31,17,34.69,49,8,1,16.33,12.5,05762,Höxter,null,6
61,79.22,16,20.78,77,8,0,10.39,0,05766,Lippe,null,2
