BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
33,78.57,9,21.43,42,10,5,23.81,50.0,04012,"Bremerhaven, Stadt",,3
41,97.62,1,2.38,42,2,1,4.76,50.0,01056,Pinneberg,,2
68,89.47,8,10.53,76,10,4,13.16,40.0,05382,Rhein-Sieg-Kreis,,5
66,100.0,0,0.0,66,7,4,10.61,57.14,05316,"Leverkusen, Stadt",,3
44,78.57,12,21.43,56,4,2,7.14,50.0,12068,Ostprignitz-Ruppin,,3
12,75.0,4,25.0,16,0,0,0.0,0.0,07233,Vulkaneifel,,2
23,76.67,7,23.33,30,7,3,23.33,42.86,07141,Rhein-Lahn-Kreis,,5
72,86.75,11,13.25,83,3,3,3.61,100.0,08416,Tübingen,,3
229,89.11,28,10.89,257,48,26,18.68,54.17,06412,"Frankfurt am Main, Stadt",,14
14,82.35,3,17.65,17,2,2,11.76,100.0,08336,Lörrach,,1
147,89.63,17,10.37,164,20,12,12.2,60.0,08311,"Freiburg im Breisgau, Stadtkreis",,4
99,94.29,6,5.71,105,14,9,13.33,64.29,16053,"Jena, Stadt",,1
13,86.67,2,13.33,15,1,0,6.67,0.0,16064,Unstrut-Hainich-Kreis,,3
18,62.07,11,37.93,29,2,0,6.9,0.0,03102,"Salzgitter, Stadt",,2
78,82.98,16,17.02,94,8,4,8.51,50.0,13003,Rostock,,2
67,85.9,11,14.1,78,14,11,17.95,78.57,05122,"Solingen, Klingenstadt",,3
28,87.5,4,12.5,32,8,1,25.0,12.5,06636,Werra-Meißner-Kreis,,3
11,55.0,9,45.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
54,88.52,7,11.48,61,2,2,3.28,100.0,08435,Bodenseekreis,,3
13,81.25,3,18.75,16,3,2,18.75,66.67,06439,Rheingau-Taunus-Kreis,,2
46,86.79,7,13.21,53,5,0,9.43,0.0,08315,Breisgau-Hochschwarzwald,,4
1001,88.35,132,11.65,1133,194,137,17.12,70.62,11000,"Berlin, Stadt",,54
154,91.67,14,8.33,168,22,14,13.1,63.64,05911,"Bochum, Stadt",,6
26,100.0,0,0.0,26,4,4,15.38,100.0,15086,Jerichower Land,,2
13,72.22,5,27.78,18,1,0,5.56,0.0,09777,Ostallgäu,,3
13,76.47,4,23.53,17,2,0,11.76,0.0,07332,Bad Dürkheim,,2
17,89.47,2,10.53,19,2,2,10.53,100.0,09177,Erding,,1
24,70.59,10,29.41,34,1,0,2.94,0.0,06633,"Kassel, Landkreis",,4
49,76.56,15,23.44,64,11,4,17.19,36.36,03454,Emsland,,7
10,71.43,4,28.57,14,2,2,14.29,100.0,09185,Neuburg-Schrobenhausen,,2
22,91.67,2,8.33,24,1,0,4.17,0.0,01059,Schleswig-Flensburg,,1
11,73.33,4,26.67,15,0,0,0.0,0.0,08425,Alb-Donau-Kreis,,2
16,100.0,0,0.0,16,3,3,18.75,100.0,09762,Kaufbeuren,,1
65,94.2,4,5.8,69,6,3,8.7,50.0,12069,Potsdam-Mittelmark,,3
10,100.0,0,0.0,10,2,1,20.0,50.0,09679,"Würzburg, Landkreis",,1
22,91.67,2,8.33,24,2,0,8.33,0.0,03256,Nienburg (Weser),,1
25,96.15,1,3.85,26,1,1,3.85,100.0,09174,Dachau,,1
32,76.19,10,23.81,42,4,3,9.52,75.0,06431,Bergstraße,,5
43,76.79,13,23.21,56,8,5,14.29,62.5,07138,Neuwied,,6
65,68.42,30,31.58,95,8,3,8.42,37.5,07111,"Koblenz, kreisfreie Stadt",,4
8,88.89,1,11.11,9,0,0,0.0,0.0,03458,Oldenburg,,1
9,90.0,1,10.0,10,3,1,30.0,33.33,09371,Amberg-Sulzbach,,1
29,87.88,4,12.12,33,4,2,12.12,50.0,09163,"Rosenheim, Stadt",,1
