"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.31,17.69,SCHLESWIG_HOLSTEIN,49,7.07,2021-12-10T18:05:00Z,52,25,48.08,605,130,4.193548387096774,735,469,41,31
83.89,16.11,HAMBURG,30,11.91,2021-12-10T18:05:00Z,68,38,55.88,479,92,3.8333333333333335,571,312,34,24
84.24,15.76,NIEDERSACHSEN,134,11.97,2021-12-10T18:05:00Z,249,137,55.02,1753,328,2.7796610169491527,2081,996,154,118
93.09,6.91,BREMEN,5,15.96,2021-12-10T18:05:00Z,30,18,60.0,175,13,1.1818181818181819,188,93,13,11
88.56,11.44,NORDRHEIN_WESTFALEN,262,13.3,2021-12-10T18:05:00Z,781,417,53.39,5200,672,2.225165562913907,5872,2014,397,302
90.94,9.06,HESSEN,54,15.51,2021-12-10T18:05:00Z,303,146,48.18,1776,177,1.8829787234042554,1953,656,114,94
86.1,13.9,RHEINLAND_PFALZ,40,15.07,2021-12-10T18:05:00Z,167,85,50.9,954,154,2.0533333333333332,1108,382,95,75
89.32,10.68,BADEN_WUERTTEMBERG,108,24.88,2021-12-10T18:05:00Z,671,373,55.59,2409,288,2.267716535433071,2697,1030,184,127
89.12,10.88,BAYERN,167,28.28,2021-12-10T18:05:00Z,1042,625,59.98,3283,401,1.9950248756218905,3684,567,268,201
88.3,11.7,SAARLAND,21,20.09,2021-12-10T18:05:00Z,91,35,38.46,400,53,3.3125,453,271,23,16
89.31,10.69,BERLIN,55,21.29,2021-12-10T18:05:00Z,247,160,64.78,1036,124,3.024390243902439,1160,312,64,41
87.34,12.66,BRANDENBURG,32,26.03,2021-12-10T18:05:00Z,183,72,39.34,614,89,1.7450980392156863,703,338,57,51
86.93,13.07,MECKLENBURG_VORPOMMERN,34,13.78,2021-12-10T18:05:00Z,97,60,61.86,612,92,2.875,704,213,42,32
86.22,13.78,SACHSEN,62,38.06,2021-12-10T18:05:00Z,591,306,51.78,1339,214,3.0140845070422535,1553,413,96,71
90.13,9.87,SACHSEN_ANHALT,20,22.99,2021-12-10T18:05:00Z,177,95,53.67,694,76,1.853658536585366,770,338,55,41
85.43,14.57,THUERINGEN,36,30.14,2021-12-10T18:05:00Z,211,116,54.98,598,102,2.8333333333333335,700,241,44,36
