"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
84.62,15.38,SCHLESWIG_HOLSTEIN,34,5.22,2022-07-16T17:05:21Z,36,14,38.89,583,106,3.4193548387096775,689,493,41,31
80.99,19.01,HAMBURG,17,6.34,2022-07-16T17:05:21Z,32,10,31.25,409,96,4.173913043478261,505,316,33,23
83.2,16.8,NIEDERSACHSEN,103,4.29,2022-07-16T17:05:21Z,83,23,27.71,1610,325,2.8017241379310347,1935,941,149,116
95.4,4.6,BREMEN,1,7.47,2022-07-16T17:05:21Z,13,7,53.85,166,8,0.7272727272727273,174,79,13,11
85.87,14.13,NORDRHEIN_WESTFALEN,233,5.58,2022-07-16T17:05:21Z,307,110,35.83,4723,777,2.651877133105802,5500,1965,388,293
88.35,11.65,HESSEN,32,5.42,2022-07-16T17:05:21Z,100,39,39.0,1630,215,2.3369565217391304,1845,628,110,92
81.15,18.85,RHEINLAND_PFALZ,49,3.83,2022-07-16T17:05:21Z,42,9,21.43,891,207,2.875,1098,350,91,72
84.16,15.84,BADEN_WUERTTEMBERG,120,5.56,2022-07-16T17:05:21Z,143,38,26.57,2163,407,3.282258064516129,2570,1010,182,124
86.36,13.64,BAYERN,142,5.52,2022-07-16T17:05:21Z,187,55,29.41,2926,462,2.321608040201005,3388,600,266,199
83.3,16.7,SAARLAND,27,7.35,2022-07-16T17:05:21Z,33,6,18.18,374,75,4.6875,449,249,23,16
87.92,12.08,BERLIN,28,6.46,2022-07-16T17:05:21Z,70,25,35.71,953,131,3.1951219512195124,1084,310,68,41
80.47,19.53,BRANDENBURG,19,3.88,2022-07-16T17:05:21Z,25,9,36.0,519,126,2.5714285714285716,645,309,55,49
78.47,21.53,MECKLENBURG_VORPOMMERN,32,2.75,2022-07-16T17:05:21Z,18,7,38.89,514,141,4.40625,655,208,42,32
81.36,18.64,SACHSEN,55,5.27,2022-07-16T17:05:21Z,73,14,19.18,1126,258,3.6857142857142855,1384,458,96,70
83.25,16.75,SACHSEN_ANHALT,45,3.84,2022-07-16T17:05:21Z,30,17,56.67,651,131,3.1951219512195124,782,328,55,41
80.7,19.3,THUERINGEN,38,4.59,2022-07-16T17:05:21Z,30,8,26.67,527,126,3.6,653,225,42,35
