"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
72.83,27.17,SCHLESWIG_HOLSTEIN,54,5.77,2021-05-16T16:19:03Z,44,31,70.45,555,207,6.46875,762,479,39,32
79.87,20.13,HAMBURG,40,12.2,2021-05-16T16:19:03Z,77,50,64.94,504,127,5.291666666666667,631,338,34,24
80.69,19.31,NIEDERSACHSEN,158,10.67,2021-05-16T16:19:03Z,221,151,68.33,1671,400,3.389830508474576,2071,1062,153,118
87.0,13.0,BREMEN,10,20.5,2021-05-16T16:19:03Z,41,28,68.29,174,26,2.1666666666666665,200,126,14,12
85.39,14.61,NORDRHEIN_WESTFALEN,389,14.46,2021-05-16T16:19:03Z,908,568,62.56,5361,917,2.996732026143791,6278,2457,407,306
85.56,14.44,HESSEN,99,17.92,2021-05-16T16:19:03Z,376,185,49.2,1795,303,3.1894736842105265,2098,777,115,95
75.4,24.6,RHEINLAND_PFALZ,95,12.26,2021-05-16T16:19:03Z,144,97,67.36,886,289,3.8533333333333335,1175,452,94,75
84.43,15.57,BADEN_WUERTTEMBERG,240,20.21,2021-05-16T16:19:03Z,567,371,65.43,2369,437,3.496,2806,1338,182,125
83.62,16.38,BAYERN,256,16.6,2021-05-16T16:19:03Z,623,389,62.44,3139,615,3.0445544554455446,3754,1068,270,202
79.46,20.54,SAARLAND,39,13.69,2021-05-16T16:19:03Z,66,35,53.03,383,99,5.823529411764706,482,260,24,17
87.63,12.37,BERLIN,85,18.92,2021-05-16T16:19:03Z,234,162,69.23,1084,153,3.731707317073171,1237,385,64,41
77.42,22.58,BRANDENBURG,67,12.33,2021-05-16T16:19:03Z,89,52,58.43,559,163,3.196078431372549,722,347,57,51
78.69,21.31,MECKLENBURG_VORPOMMERN,43,8.76,2021-05-16T16:19:03Z,60,31,51.67,539,146,4.5625,685,223,42,32
83.25,16.75,SACHSEN,107,22.73,2021-05-16T16:19:03Z,361,219,60.66,1322,266,3.7464788732394365,1588,629,95,71
83.51,16.49,SACHSEN_ANHALT,59,18.36,2021-05-16T16:19:03Z,157,64,40.76,714,141,3.4390243902439024,855,350,55,41
81.74,18.26,THUERINGEN,61,21.21,2021-05-16T16:19:03Z,158,95,60.13,609,136,3.7777777777777777,745,334,44,36
