"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.17,17.83,SCHLESWIG_HOLSTEIN,49,1.11,2022-06-11T16:05:22Z,8,3,37.5,590,128,4.129032258064516,718,475,41,31
80.3,19.7,HAMBURG,22,2.27,2022-06-11T16:05:22Z,12,5,41.67,424,104,4.521739130434782,528,307,33,23
82.98,17.02,NIEDERSACHSEN,118,1.74,2022-06-11T16:05:22Z,35,11,31.43,1672,343,2.906779661016949,2015,957,153,118
91.62,8.38,BREMEN,0,4.19,2022-06-11T16:05:22Z,8,5,62.5,175,16,1.4545454545454546,191,75,13,11
85.2,14.8,NORDRHEIN_WESTFALEN,255,2.67,2022-06-11T16:05:22Z,152,56,36.84,4854,843,2.847972972972973,5697,1990,392,296
87.78,12.22,HESSEN,47,3.08,2022-06-11T16:05:22Z,59,22,37.29,1681,234,2.4893617021276597,1915,631,112,94
79.67,20.33,RHEINLAND_PFALZ,52,1.85,2022-06-11T16:05:22Z,21,9,42.86,905,231,3.1216216216216215,1136,370,93,74
83.22,16.78,BADEN_WUERTTEMBERG,157,2.64,2022-06-11T16:05:22Z,69,30,43.48,2173,438,3.532258064516129,2611,1049,181,124
83.9,16.1,BAYERN,160,3.27,2022-06-11T16:05:22Z,115,50,43.48,2954,567,2.849246231155779,3521,605,266,199
83.26,16.74,SAARLAND,26,3.65,2022-06-11T16:05:22Z,17,3,17.65,388,78,4.875,466,235,23,16
87.63,12.37,BERLIN,26,2.09,2022-06-11T16:05:22Z,23,11,47.83,963,136,3.317073170731707,1099,310,68,41
81.64,18.36,BRANDENBURG,33,3.03,2022-06-11T16:05:22Z,20,7,35.0,538,121,2.4693877551020407,659,330,55,49
77.99,22.01,MECKLENBURG_VORPOMMERN,43,2.04,2022-06-11T16:05:22Z,13,4,30.77,496,140,4.516129032258065,636,211,41,31
78.66,21.34,SACHSEN,76,2.32,2022-06-11T16:05:22Z,32,9,28.13,1084,294,4.2,1378,442,95,70
80.15,19.85,SACHSEN_ANHALT,41,2.0,2022-06-11T16:05:22Z,16,4,25.0,642,159,3.8780487804878048,801,325,55,41
77.06,22.94,THUERINGEN,67,1.3,2022-06-11T16:05:22Z,9,4,44.44,534,159,4.542857142857143,693,223,43,35
