"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
78.57,21.43,SCHLESWIG_HOLSTEIN,69,2.25,2021-09-03T16:19:11Z,17,13,76.47,594,162,5.225806451612903,756,460,38,31
80.1,19.9,HAMBURG,36,7.96,2021-09-03T16:19:11Z,50,28,56.0,503,125,5.208333333333333,628,331,34,24
81.34,18.66,NIEDERSACHSEN,153,4.36,2021-09-03T16:19:11Z,92,51,55.43,1717,394,3.3675213675213675,2111,1089,153,117
88.02,11.98,BREMEN,9,3.69,2021-09-03T16:19:11Z,8,3,37.5,191,26,2.3636363636363638,217,130,13,11
85.74,14.26,NORDRHEIN_WESTFALEN,394,6.9,2021-09-03T16:19:11Z,417,204,48.92,5184,862,2.8637873754152823,6046,2485,398,301
86.83,13.17,HESSEN,67,5.14,2021-09-03T16:19:11Z,103,42,40.78,1740,264,2.8085106382978724,2004,770,114,94
77.9,22.1,RHEINLAND_PFALZ,96,5.48,2021-09-03T16:19:11Z,62,28,45.16,881,250,3.3333333333333335,1131,438,94,75
82.92,17.08,BADEN_WUERTTEMBERG,236,5.07,2021-09-03T16:19:11Z,140,64,45.71,2291,472,3.806451612903226,2763,1356,181,124
83.33,16.67,BAYERN,301,4.7,2021-09-03T16:19:11Z,171,82,47.95,3029,606,3.014925373134328,3635,1402,268,201
87.75,12.25,SAARLAND,36,5.62,2021-09-03T16:19:11Z,28,12,42.86,437,61,3.8125,498,263,23,16
89.95,10.05,BERLIN,47,5.71,2021-09-03T16:19:11Z,67,46,68.66,1056,118,2.8780487804878048,1174,427,64,41
82.6,17.4,BRANDENBURG,28,1.51,2021-09-03T16:19:11Z,10,5,50.0,546,115,2.3958333333333335,661,382,54,48
82.28,17.72,MECKLENBURG_VORPOMMERN,43,1.17,2021-09-03T16:19:11Z,8,5,62.5,562,121,3.78125,683,234,42,32
82.42,17.58,SACHSEN,126,1.68,2021-09-03T16:19:11Z,27,13,48.15,1327,283,3.9859154929577465,1610,629,95,71
81.4,18.6,SACHSEN_ANHALT,51,0.74,2021-09-03T16:19:11Z,6,3,50.0,661,151,3.682926829268293,812,357,55,41
78.96,21.04,THUERINGEN,60,1.96,2021-09-03T16:19:11Z,14,8,57.14,563,150,4.166666666666667,713,342,44,36
