"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.37,22.63,SCHLESWIG_HOLSTEIN,62,1.3,2021-07-06T16:19:04Z,10,7,70.0,595,174,5.612903225806452,769,463,38,31
80.83,19.17,HAMBURG,45,3.4,2021-07-06T16:19:04Z,22,12,54.55,523,124,5.391304347826087,647,312,33,23
81.32,18.68,NIEDERSACHSEN,160,0.61,2021-07-06T16:19:04Z,12,10,83.33,1593,366,3.1551724137931036,1959,990,149,116
83.41,16.59,BREMEN,8,0.46,2021-07-06T16:19:04Z,1,1,100.0,181,36,3.272727272727273,217,128,13,11
83.64,16.36,NORDRHEIN_WESTFALEN,475,1.7,2021-07-06T16:19:04Z,106,71,66.98,5216,1020,3.3552631578947367,6236,2515,403,304
84.83,15.17,HESSEN,93,3.55,2021-07-06T16:19:04Z,72,38,52.78,1722,308,3.276595744680851,2030,748,114,94
74.24,25.76,RHEINLAND_PFALZ,134,1.35,2021-07-06T16:19:04Z,16,9,56.25,879,305,4.066666666666666,1184,448,94,75
81.54,18.46,BADEN_WUERTTEMBERG,256,2.33,2021-07-06T16:19:04Z,65,42,64.62,2271,514,4.112,2785,1373,182,125
82.53,17.47,BAYERN,319,2.42,2021-07-06T16:19:04Z,90,58,64.44,3070,650,3.217821782178218,3720,1094,270,202
87.65,12.35,SAARLAND,42,1.39,2021-07-06T16:19:04Z,7,5,71.43,440,62,3.6470588235294117,502,245,24,17
85.94,14.06,BERLIN,55,3.62,2021-07-06T16:19:04Z,43,30,69.77,1021,167,4.073170731707317,1188,423,64,41
78.78,21.22,BRANDENBURG,38,0.73,2021-07-06T16:19:04Z,5,1,20.0,542,146,2.92,688,396,56,50
78.08,21.92,MECKLENBURG_VORPOMMERN,39,0.29,2021-07-06T16:19:04Z,2,2,100.0,538,151,4.71875,689,236,42,32
81.63,18.37,SACHSEN,132,2.05,2021-07-06T16:19:04Z,33,21,63.64,1311,295,4.154929577464789,1606,637,95,71
82.37,17.63,SACHSEN_ANHALT,63,0.71,2021-07-06T16:19:04Z,6,6,100.0,696,149,3.6341463414634148,845,370,55,41
77.86,22.14,THUERINGEN,65,2.23,2021-07-06T16:19:04Z,16,12,75.0,559,159,4.416666666666667,718,342,44,36
