"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.58,25.42,SCHLESWIG_HOLSTEIN,64,0.91,2021-07-12T16:19:11Z,7,5,71.43,575,196,6.32258064516129,771,465,38,31
77.72,22.28,HAMBURG,38,2.88,2021-07-12T16:19:11Z,18,13,72.22,485,139,6.043478260869565,624,320,33,23
79.5,20.5,NIEDERSACHSEN,156,0.77,2021-07-12T16:19:11Z,15,10,66.67,1543,398,3.4310344827586206,1941,997,149,116
86.88,13.12,BREMEN,10,0.45,2021-07-12T16:19:11Z,1,1,100.0,192,29,2.6363636363636362,221,131,13,11
81.96,18.04,NORDRHEIN_WESTFALEN,494,1.42,2021-07-12T16:19:11Z,87,64,73.56,5033,1108,3.6688741721854305,6141,2513,401,302
85.41,14.59,HESSEN,90,2.9,2021-07-12T16:19:11Z,58,23,39.66,1709,292,3.106382978723404,2001,746,114,94
74.32,25.68,RHEINLAND_PFALZ,132,1.28,2021-07-12T16:19:11Z,15,11,73.33,871,301,4.013333333333334,1172,449,94,75
78.8,21.2,BADEN_WUERTTEMBERG,288,2.08,2021-07-12T16:19:11Z,58,37,63.79,2197,591,4.728,2788,1361,182,125
79.15,20.85,BAYERN,369,2.01,2021-07-12T16:19:11Z,74,44,59.46,2916,768,3.801980198019802,3684,1112,269,202
83.5,16.5,SAARLAND,46,1.19,2021-07-12T16:19:11Z,6,4,66.67,420,83,4.882352941176471,503,245,24,17
84.19,15.81,BERLIN,55,3.3,2021-07-12T16:19:11Z,39,29,74.36,996,187,4.560975609756097,1183,424,64,41
76.89,23.11,BRANDENBURG,46,1.02,2021-07-12T16:19:11Z,7,1,14.29,529,159,3.18,688,394,56,50
77.55,22.45,MECKLENBURG_VORPOMMERN,39,0.15,2021-07-12T16:19:11Z,1,1,100.0,532,154,4.8125,686,237,42,32
76.99,23.01,SACHSEN,127,1.74,2021-07-12T16:19:11Z,28,19,67.86,1241,371,5.225352112676056,1612,632,95,71
82.02,17.98,SACHSEN_ANHALT,59,0.36,2021-07-12T16:19:11Z,3,2,66.67,689,151,3.682926829268293,840,364,55,41
75.8,24.2,THUERINGEN,54,1.94,2021-07-12T16:19:11Z,14,12,85.71,548,175,4.861111111111111,723,337,44,36
