"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
78.17,21.83,SCHLESWIG_HOLSTEIN,61,2.22,2021-09-22T16:19:11Z,17,8,47.06,598,167,5.387096774193548,765,461,38,31
83.36,16.64,HAMBURG,38,6.95,2021-09-22T16:19:11Z,43,25,58.14,516,103,4.291666666666667,619,327,34,24
83.06,16.94,NIEDERSACHSEN,143,6.18,2021-09-22T16:19:11Z,131,79,60.31,1760,359,3.042372881355932,2119,1092,153,118
88.37,11.63,BREMEN,6,8.37,2021-09-22T16:19:11Z,18,12,66.67,190,25,2.272727272727273,215,133,13,11
86.12,13.88,NORDRHEIN_WESTFALEN,395,6.43,2021-09-22T16:19:11Z,387,240,62.02,5183,835,2.7740863787375414,6018,2471,396,301
87.65,12.35,HESSEN,66,7.07,2021-09-22T16:19:11Z,142,69,48.59,1760,248,2.6382978723404253,2008,765,114,94
78.87,21.13,RHEINLAND_PFALZ,97,5.66,2021-09-22T16:19:11Z,64,26,40.63,892,239,3.1866666666666665,1131,430,94,75
86.41,13.59,BADEN_WUERTTEMBERG,207,7.46,2021-09-22T16:19:11Z,203,105,51.72,2353,370,2.9838709677419355,2723,1374,181,124
84.71,15.29,BAYERN,294,7.81,2021-09-22T16:19:11Z,284,149,52.46,3080,556,2.7661691542288556,3636,1064,268,201
84.76,15.24,SAARLAND,34,4.27,2021-09-22T16:19:11Z,21,11,52.38,417,75,4.6875,492,259,23,16
91.03,8.97,BERLIN,36,7.59,2021-09-22T16:19:11Z,88,55,62.5,1056,104,2.5365853658536586,1160,426,64,41
79.49,20.51,BRANDENBURG,36,2.41,2021-09-22T16:19:11Z,16,7,43.75,527,136,2.8333333333333335,663,379,54,48
82.11,17.89,MECKLENBURG_VORPOMMERN,38,1.95,2021-09-22T16:19:11Z,13,9,69.23,546,119,3.71875,665,228,40,32
82.4,17.6,SACHSEN,122,2.75,2021-09-22T16:19:11Z,44,20,45.45,1320,282,3.971830985915493,1602,633,95,71
84.0,16.0,SACHSEN_ANHALT,50,0.84,2021-09-22T16:19:11Z,7,3,42.86,698,133,3.2439024390243905,831,347,55,41
77.51,22.49,THUERINGEN,60,2.69,2021-09-22T16:19:11Z,19,7,36.84,548,159,4.416666666666667,707,337,44,36
