"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.37,17.63,SCHLESWIG_HOLSTEIN,46,7.44,2021-12-15T18:05:00Z,54,30,55.56,598,128,4.129032258064516,726,475,41,31
82.9,17.1,HAMBURG,33,10.71,2021-12-15T18:05:00Z,62,36,58.06,480,99,4.125,579,313,34,24
85.18,14.82,NIEDERSACHSEN,133,11.87,2021-12-15T18:05:00Z,249,144,57.83,1787,311,2.635593220338983,2098,981,154,118
93.47,6.53,BREMEN,3,14.07,2021-12-15T18:05:00Z,28,22,78.57,186,13,1.1818181818181819,199,82,13,11
88.18,11.82,NORDRHEIN_WESTFALEN,286,12.88,2021-12-15T18:05:00Z,763,438,57.4,5224,700,2.3178807947019866,5924,2012,396,302
89.73,10.27,HESSEN,79,14.57,2021-12-15T18:05:00Z,288,152,52.78,1773,203,2.1595744680851063,1976,640,114,94
85.26,14.74,RHEINLAND_PFALZ,61,15.64,2021-12-15T18:05:00Z,173,88,50.87,943,163,2.1733333333333333,1106,373,95,75
88.95,11.05,BADEN_WUERTTEMBERG,118,23.72,2021-12-15T18:05:00Z,640,349,54.53,2400,298,2.365079365079365,2698,1023,183,126
88.0,12.0,BAYERN,188,26.74,2021-12-15T18:05:00Z,985,588,59.7,3241,442,2.199004975124378,3683,574,268,201
88.33,11.67,SAARLAND,24,18.94,2021-12-15T18:05:00Z,86,45,52.33,401,53,3.3125,454,271,23,16
90.23,9.77,BERLIN,51,18.94,2021-12-15T18:05:00Z,217,143,65.9,1034,112,2.731707317073171,1146,305,66,41
86.97,13.03,BRANDENBURG,28,27.2,2021-12-15T18:05:00Z,192,78,40.63,614,92,1.803921568627451,706,336,57,51
86.18,13.82,MECKLENBURG_VORPOMMERN,28,14.56,2021-12-15T18:05:00Z,99,61,61.62,586,94,2.9375,680,212,42,32
88.1,11.9,SACHSEN,65,37.77,2021-12-15T18:05:00Z,587,300,51.11,1369,185,2.6056338028169015,1554,413,96,71
89.33,10.67,SACHSEN_ANHALT,28,21.34,2021-12-15T18:05:00Z,166,103,62.05,695,83,2.024390243902439,778,331,55,41
86.46,13.54,THUERINGEN,39,31.7,2021-12-15T18:05:00Z,220,121,55.0,600,94,2.611111111111111,694,227,44,36
