"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
75.4,24.6,SCHLESWIG_HOLSTEIN,61,2.42,2021-09-12T16:19:09Z,18,12,66.67,561,183,5.903225806451613,744,469,38,31
80.0,20.0,HAMBURG,36,8.03,2021-09-12T16:19:09Z,49,28,57.14,488,122,5.083333333333333,610,338,34,24
81.68,18.32,NIEDERSACHSEN,127,5.87,2021-09-12T16:19:09Z,122,62,50.82,1699,381,3.2564102564102564,2080,1096,152,117
89.69,10.31,BREMEN,8,6.19,2021-09-12T16:19:09Z,12,7,58.33,174,20,1.8181818181818181,194,133,13,11
85.63,14.37,NORDRHEIN_WESTFALEN,376,7.03,2021-09-12T16:19:09Z,419,235,56.09,5106,857,2.8471760797342194,5963,2474,395,301
87.06,12.94,HESSEN,63,7.13,2021-09-12T16:19:09Z,140,64,45.71,1709,254,2.702127659574468,1963,768,114,94
79.25,20.75,RHEINLAND_PFALZ,87,7.39,2021-09-12T16:19:09Z,83,37,44.58,890,233,3.1066666666666665,1123,442,94,75
82.29,17.71,BADEN_WUERTTEMBERG,232,7.19,2021-09-12T16:19:09Z,194,85,43.81,2221,478,3.886178861788618,2699,1368,180,123
82.67,17.33,BAYERN,321,6.55,2021-09-12T16:19:09Z,237,120,50.63,2992,627,3.1194029850746268,3619,1079,268,201
81.08,18.92,SAARLAND,28,5.82,2021-09-12T16:19:09Z,28,12,42.86,390,91,5.6875,481,271,23,16
88.1,11.9,BERLIN,44,6.55,2021-09-12T16:19:09Z,76,53,69.74,1022,138,3.3658536585365852,1160,425,64,41
78.05,21.95,BRANDENBURG,41,2.29,2021-09-12T16:19:09Z,15,8,53.33,512,144,3.0,656,382,54,48
82.14,17.86,MECKLENBURG_VORPOMMERN,42,1.76,2021-09-12T16:19:09Z,12,6,50.0,561,122,3.8125,683,233,42,32
81.36,18.64,SACHSEN,131,2.13,2021-09-12T16:19:09Z,34,15,44.12,1301,298,4.197183098591549,1599,640,95,71
82.56,17.44,SACHSEN_ANHALT,48,0.61,2021-09-12T16:19:09Z,5,2,40.0,672,142,3.4634146341463414,814,356,55,41
78.32,21.68,THUERINGEN,65,1.71,2021-09-12T16:19:09Z,12,8,66.67,549,152,4.222222222222222,701,342,44,36
