"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
79.4,20.6,SCHLESWIG_HOLSTEIN,54,7.18,2022-01-03T18:05:00Z,53,28,52.83,586,152,4.903225806451613,738,470,41,31
79.29,20.71,HAMBURG,20,11.68,2022-01-03T18:05:00Z,66,41,62.12,448,117,4.875,565,323,34,24
81.36,18.64,NIEDERSACHSEN,135,10.09,2022-01-03T18:05:00Z,209,124,59.33,1685,386,3.299145299145299,2071,979,152,117
95.6,4.4,BREMEN,4,14.29,2022-01-03T18:05:00Z,26,15,57.69,174,8,0.7272727272727273,182,86,13,11
85.75,14.25,NORDRHEIN_WESTFALEN,269,9.78,2022-01-03T18:05:00Z,579,353,60.97,5078,844,2.8039867109634553,5922,2044,398,301
85.98,14.02,HESSEN,64,12.65,2022-01-03T18:05:00Z,248,133,53.63,1686,275,2.925531914893617,1961,652,114,94
80.32,19.68,RHEINLAND_PFALZ,76,12.13,2022-01-03T18:05:00Z,135,74,54.81,894,219,2.92,1113,377,95,75
83.9,16.1,BADEN_WUERTTEMBERG,149,18.44,2022-01-03T18:05:00Z,497,305,61.37,2261,434,3.4444444444444446,2695,1045,183,126
82.24,17.76,BAYERN,254,17.82,2022-01-03T18:05:00Z,639,370,57.9,2949,637,3.1691542288557213,3586,603,268,201
82.46,17.54,SAARLAND,37,15.13,2022-01-03T18:05:00Z,69,36,52.17,376,80,5.0,456,274,23,16
86.24,13.76,BERLIN,56,17.68,2022-01-03T18:05:00Z,203,144,70.94,990,158,3.8536585365853657,1148,299,68,41
80.28,19.72,BRANDENBURG,39,22.54,2022-01-03T18:05:00Z,160,83,51.88,570,140,2.7450980392156863,710,333,57,51
78.7,21.3,MECKLENBURG_VORPOMMERN,32,14.51,2022-01-03T18:05:00Z,94,45,47.87,510,138,4.451612903225806,648,201,41,31
82.49,17.51,SACHSEN,94,29.38,2022-01-03T18:05:00Z,438,246,56.16,1230,261,3.676056338028169,1491,419,96,71
86.08,13.92,SACHSEN_ANHALT,33,20.05,2022-01-03T18:05:00Z,157,97,61.78,674,109,2.658536585365854,783,314,55,41
81.75,18.25,THUERINGEN,37,32.26,2022-01-03T18:05:00Z,221,120,54.3,560,125,3.4722222222222223,685,217,44,36
