"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
78.59,21.41,SCHLESWIG_HOLSTEIN,60,2.09,2021-09-23T16:19:08Z,16,8,50.0,602,164,5.290322580645161,766,460,38,31
84.17,15.83,HAMBURG,33,7.59,2021-09-23T16:19:08Z,47,27,57.45,521,98,4.083333333333333,619,323,34,24
83.69,16.31,NIEDERSACHSEN,142,6.16,2021-09-23T16:19:08Z,131,82,62.6,1781,347,2.940677966101695,2128,1080,153,118
87.91,12.09,BREMEN,6,7.91,2021-09-23T16:19:08Z,17,11,64.71,189,26,2.3636363636363638,215,133,13,11
85.98,14.02,NORDRHEIN_WESTFALEN,404,6.43,2021-09-23T16:19:08Z,387,245,63.31,5175,844,2.8039867109634553,6019,2474,396,301
86.08,13.92,HESSEN,69,6.36,2021-09-23T16:19:08Z,128,67,52.34,1732,280,2.978723404255319,2012,765,114,94
80.99,19.01,RHEINLAND_PFALZ,91,5.75,2021-09-23T16:19:08Z,65,31,47.69,916,215,2.8666666666666667,1131,435,94,75
85.6,14.4,BADEN_WUERTTEMBERG,224,7.16,2021-09-23T16:19:08Z,195,103,52.82,2331,392,3.161290322580645,2723,1379,181,124
83.83,16.17,BAYERN,319,7.37,2021-09-23T16:19:08Z,269,143,53.16,3059,590,2.9353233830845773,3649,1056,268,201
85.05,14.95,SAARLAND,29,3.84,2021-09-23T16:19:08Z,19,12,63.16,421,74,4.625,495,257,23,16
89.99,10.01,BERLIN,38,7.42,2021-09-23T16:19:08Z,86,56,65.12,1043,116,2.8292682926829267,1159,424,64,41
80.43,19.57,BRANDENBURG,38,2.14,2021-09-23T16:19:08Z,14,9,64.29,526,128,2.6666666666666665,654,377,54,48
80.23,19.77,MECKLENBURG_VORPOMMERN,43,1.94,2021-09-23T16:19:08Z,12,8,66.67,495,122,3.935483870967742,617,227,39,31
81.93,18.07,SACHSEN,115,2.49,2021-09-23T16:19:08Z,40,20,50.0,1315,290,4.084507042253521,1605,635,95,71
84.61,15.39,SACHSEN_ANHALT,48,1.21,2021-09-23T16:19:08Z,10,2,20.0,698,127,3.097560975609756,825,346,55,41
79.41,20.59,THUERINGEN,62,2.26,2021-09-23T16:19:08Z,16,6,37.5,563,146,4.055555555555555,709,336,44,36
