"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
75.0,25.0,SCHLESWIG_HOLSTEIN,62,5.41,2021-04-12T17:19:11Z,42,26,61.9,582,194,6.0625,776,476,39,32
82.0,18.0,HAMBURG,36,16.19,2021-04-12T17:19:11Z,107,72,67.29,542,119,4.958333333333333,661,335,34,24
83.32,16.68,NIEDERSACHSEN,142,14.03,2021-04-12T17:19:11Z,301,171,56.81,1788,358,3.0338983050847457,2146,1043,153,118
85.19,14.81,BREMEN,10,22.69,2021-04-12T17:19:11Z,49,34,69.39,184,32,2.6666666666666665,216,143,14,12
85.74,14.26,NORDRHEIN_WESTFALEN,336,15.62,2021-04-12T17:19:11Z,1000,594,59.4,5488,913,2.9836601307189543,6401,2510,407,306
87.37,12.63,HESSEN,87,19.95,2021-04-12T17:19:11Z,417,208,49.88,1826,264,2.75,2090,789,116,96
75.36,24.64,RHEINLAND_PFALZ,111,13.95,2021-04-12T17:19:11Z,167,85,50.9,902,295,3.933333333333333,1197,459,94,75
83.74,16.26,BADEN_WUERTTEMBERG,234,17.17,2021-04-12T17:19:11Z,487,284,58.32,2375,461,3.688,2836,1388,182,125
85.26,14.74,BAYERN,246,20.18,2021-04-12T17:19:11Z,768,446,58.07,3245,561,2.777227722772277,3806,1125,270,202
86.55,13.45,SAARLAND,34,13.86,2021-04-12T17:19:11Z,69,27,39.13,431,67,3.9411764705882355,498,253,24,17
89.14,10.86,BERLIN,54,24.5,2021-04-12T17:19:11Z,309,212,68.61,1124,137,3.341463414634146,1261,383,64,41
79.39,20.61,BRANDENBURG,64,18.76,2021-04-12T17:19:11Z,142,70,49.3,601,156,3.0588235294117645,757,342,57,51
77.38,22.62,MECKLENBURG_VORPOMMERN,42,10.95,2021-04-12T17:19:11Z,76,38,50.0,537,157,4.90625,694,232,42,32
83.78,16.22,SACHSEN,87,22.27,2021-04-12T17:19:11Z,361,200,55.4,1358,263,3.704225352112676,1621,641,94,71
83.45,16.55,SACHSEN_ANHALT,65,15.44,2021-04-12T17:19:11Z,138,64,46.38,746,148,3.6097560975609757,894,346,55,41
86.34,13.66,THUERINGEN,31,31.3,2021-04-12T17:19:11Z,236,131,55.51,651,103,2.861111111111111,754,334,44,36
