"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
79.67,20.33,SCHLESWIG_HOLSTEIN,47,5.53,2021-05-19T16:19:10Z,43,28,65.12,619,158,4.9375,777,474,39,32
81.28,18.72,HAMBURG,48,10.35,2021-05-19T16:19:10Z,68,47,69.12,534,123,5.125,657,317,34,24
83.32,16.68,NIEDERSACHSEN,157,9.28,2021-05-19T16:19:10Z,197,135,68.53,1768,354,3.0,2122,1039,153,118
90.23,9.77,BREMEN,11,18.6,2021-05-19T16:19:10Z,40,24,60.0,194,21,1.75,215,127,14,12
87.07,12.93,NORDRHEIN_WESTFALEN,380,12.77,2021-05-19T16:19:10Z,806,530,65.76,5497,816,2.6666666666666665,6313,2455,407,306
86.75,13.25,HESSEN,103,16.51,2021-05-19T16:19:10Z,344,177,51.45,1807,276,2.875,2083,771,116,96
79.29,20.71,RHEINLAND_PFALZ,101,11.62,2021-05-19T16:19:10Z,138,93,67.39,942,246,3.28,1188,446,94,75
87.36,12.64,BADEN_WUERTTEMBERG,210,19.2,2021-05-19T16:19:10Z,541,349,64.51,2461,356,2.870967741935484,2817,1346,181,124
86.17,13.83,BAYERN,258,15.34,2021-05-19T16:19:10Z,578,371,64.19,3247,521,2.5920398009950247,3768,1064,269,201
83.77,16.23,SAARLAND,35,11.36,2021-05-19T16:19:10Z,56,28,50.0,413,80,4.705882352941177,493,257,24,17
88.13,11.87,BERLIN,87,17.24,2021-05-19T16:19:10Z,215,155,72.09,1099,148,3.6097560975609757,1247,382,64,41
78.84,21.16,BRANDENBURG,72,9.41,2021-05-19T16:19:10Z,68,45,66.18,570,153,3.0,723,342,57,51
80.29,19.71,MECKLENBURG_VORPOMMERN,44,7.25,2021-05-19T16:19:10Z,50,30,60.0,554,136,4.25,690,223,42,32
87.02,12.98,SACHSEN,102,20.59,2021-05-19T16:19:10Z,330,198,60.0,1395,208,2.9295774647887325,1603,628,95,71
87.94,12.06,SACHSEN_ANHALT,54,10.56,2021-05-19T16:19:10Z,91,58,63.74,758,104,2.5365853658536586,862,351,55,41
85.31,14.69,THUERINGEN,56,18.83,2021-05-19T16:19:10Z,141,85,60.28,639,110,3.0555555555555554,749,332,44,36
