"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.38,16.62,SCHLESWIG_HOLSTEIN,45,7.36,2022-01-19T18:05:00Z,54,33,61.11,612,122,3.935483870967742,734,474,41,31
78.58,21.42,HAMBURG,24,11.05,2022-01-19T18:05:00Z,64,40,62.5,455,124,5.166666666666667,579,312,34,24
81.58,18.42,NIEDERSACHSEN,141,6.52,2022-01-19T18:05:00Z,138,78,56.52,1727,390,3.305084745762712,2117,979,153,118
89.57,10.43,BREMEN,6,13.74,2022-01-19T18:05:00Z,29,15,51.72,189,22,2.0,211,84,13,11
86.18,13.82,NORDRHEIN_WESTFALEN,302,6.84,2022-01-19T18:05:00Z,412,241,58.5,5190,832,2.7641196013289036,6022,2021,400,301
86.8,13.2,HESSEN,74,9.99,2022-01-19T18:05:00Z,199,112,56.28,1729,263,2.797872340425532,1992,622,114,94
77.6,22.4,RHEINLAND_PFALZ,91,7.64,2022-01-19T18:05:00Z,86,51,59.3,873,252,3.36,1125,371,95,75
83.43,16.57,BADEN_WUERTTEMBERG,170,12.31,2022-01-19T18:05:00Z,329,198,60.18,2230,443,3.515873015873016,2673,1070,183,126
83.36,16.64,BAYERN,253,10.38,2022-01-19T18:05:00Z,378,213,56.35,3036,606,3.014925373134328,3642,596,268,201
84.45,15.55,SAARLAND,49,6.93,2022-01-19T18:05:00Z,33,15,45.45,402,74,4.625,476,259,23,16
86.82,13.18,BERLIN,48,16.35,2022-01-19T18:05:00Z,191,131,68.59,1014,154,3.7560975609756095,1168,304,68,41
79.58,20.42,BRANDENBURG,68,13.75,2022-01-19T18:05:00Z,99,52,52.53,573,147,2.8823529411764706,720,322,57,51
83.83,16.17,MECKLENBURG_VORPOMMERN,38,11.59,2022-01-19T18:05:00Z,81,48,59.26,586,113,3.53125,699,203,42,32
78.5,21.5,SACHSEN,89,18.06,2022-01-19T18:05:00Z,262,172,65.65,1139,312,4.394366197183099,1451,394,95,71
83.54,16.46,SACHSEN_ANHALT,49,11.1,2022-01-19T18:05:00Z,91,65,71.43,685,135,3.292682926829268,820,311,55,41
80.74,19.26,THUERINGEN,59,17.28,2022-01-19T18:05:00Z,122,74,60.66,570,136,3.7777777777777777,706,215,44,36
