"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
85.45,14.55,SCHLESWIG_HOLSTEIN,25,3.17,2022-05-21T16:05:27Z,22,9,40.91,593,101,3.2580645161290325,694,482,41,31
80.86,19.14,HAMBURG,18,2.33,2022-05-21T16:05:27Z,13,6,46.15,452,107,4.458333333333333,559,321,34,24
82.03,17.97,NIEDERSACHSEN,110,2.97,2022-05-21T16:05:27Z,55,17,30.91,1520,333,2.8461538461538463,1853,895,150,117
89.78,10.22,BREMEN,0,3.23,2022-05-21T16:05:27Z,6,3,50.0,167,19,1.7272727272727273,186,76,13,11
85.17,14.83,NORDRHEIN_WESTFALEN,261,3.11,2022-05-21T16:05:27Z,177,85,48.02,4849,844,2.8417508417508417,5693,2021,394,297
87.76,12.24,HESSEN,45,3.49,2022-05-21T16:05:27Z,65,26,40.0,1635,228,2.425531914893617,1863,626,111,94
79.48,20.52,RHEINLAND_PFALZ,71,3.02,2022-05-21T16:05:27Z,34,12,35.29,895,231,3.1216216216216215,1126,368,93,74
83.16,16.84,BADEN_WUERTTEMBERG,162,4.19,2022-05-21T16:05:27Z,110,43,39.09,2182,442,3.536,2624,1051,182,125
84.03,15.97,BAYERN,159,3.81,2022-05-21T16:05:27Z,134,55,41.04,2956,562,2.81,3518,631,267,200
80.67,19.33,SAARLAND,28,4.72,2022-05-21T16:05:27Z,21,7,33.33,359,86,5.733333333333333,445,240,22,15
88.58,11.42,BERLIN,33,3.84,2022-05-21T16:05:27Z,42,25,59.52,970,125,3.048780487804878,1095,320,68,41
77.96,22.04,BRANDENBURG,43,2.22,2022-05-21T16:05:27Z,15,5,33.33,527,149,2.98,676,304,56,50
78.4,21.6,MECKLENBURG_VORPOMMERN,38,2.66,2022-05-21T16:05:27Z,18,7,38.89,530,146,4.5625,676,206,42,32
79.49,20.51,SACHSEN,66,3.69,2022-05-21T16:05:27Z,53,18,33.96,1143,295,4.214285714285714,1438,446,96,70
82.41,17.59,SACHSEN_ANHALT,46,1.9,2022-05-21T16:05:27Z,15,10,66.67,651,139,3.3902439024390243,790,328,55,41
81.39,18.61,THUERINGEN,46,3.25,2022-05-21T16:05:27Z,22,7,31.82,551,126,3.6,677,230,43,35
