"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.49,22.51,SCHLESWIG_HOLSTEIN,64,6.39,2021-04-01T16:19:43Z,50,29,58.0,606,176,5.5,782,475,39,32
86.58,13.42,HAMBURG,33,13.57,2021-04-01T16:19:43Z,92,57,61.96,587,91,3.7916666666666665,678,314,34,24
82.96,17.04,NIEDERSACHSEN,161,11.96,2021-04-01T16:19:43Z,259,139,53.67,1797,369,3.1271186440677967,2166,1057,153,118
89.57,10.43,BREMEN,11,19.91,2021-04-01T16:19:43Z,42,29,69.05,189,22,1.8333333333333333,211,142,14,12
86.42,13.58,NORDRHEIN_WESTFALEN,414,11.74,2021-04-01T16:19:43Z,754,408,54.11,5549,872,2.859016393442623,6421,2521,406,305
86.61,13.39,HESSEN,123,16.75,2021-04-01T16:19:43Z,354,174,49.15,1830,283,2.9479166666666665,2113,818,116,96
78.01,21.99,RHEINLAND_PFALZ,107,9.78,2021-04-01T16:19:43Z,117,65,55.56,933,263,3.506666666666667,1196,455,94,75
85.02,14.98,BADEN_WUERTTEMBERG,224,13.2,2021-04-01T16:19:43Z,378,202,53.44,2434,429,3.4047619047619047,2863,1390,183,126
85.5,14.5,BAYERN,288,16.28,2021-04-01T16:19:43Z,622,340,54.66,3267,554,2.742574257425743,3821,1139,270,202
81.91,18.09,SAARLAND,48,10.14,2021-04-01T16:19:43Z,51,26,50.98,412,91,5.352941176470588,503,250,24,17
88.37,11.63,BERLIN,68,19.01,2021-04-01T16:19:43Z,237,167,70.46,1102,145,3.5365853658536586,1247,382,64,41
81.3,18.7,BRANDENBURG,57,18.17,2021-04-01T16:19:43Z,137,78,56.93,613,141,2.764705882352941,754,342,57,51
79.97,20.03,MECKLENBURG_VORPOMMERN,47,10.67,2021-04-01T16:19:43Z,73,44,60.27,547,137,4.28125,684,232,42,32
77.96,22.04,SACHSEN,86,18.49,2021-04-01T16:19:43Z,297,186,62.63,1252,354,4.985915492957746,1606,654,94,71
84.44,15.56,SACHSEN_ANHALT,74,11.95,2021-04-01T16:19:43Z,106,44,41.51,749,138,3.3658536585365852,887,353,55,41
84.8,15.2,THUERINGEN,33,23.73,2021-04-01T16:19:43Z,178,97,54.49,636,114,3.1666666666666665,750,337,44,36
