"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.67,16.33,SCHLESWIG_HOLSTEIN,37,4.87,2022-07-04T16:05:20Z,34,13,38.24,584,114,3.6774193548387095,698,499,41,31
79.43,20.57,HAMBURG,17,5.37,2022-07-04T16:05:20Z,30,9,30.0,444,115,4.791666666666667,559,310,34,24
81.09,18.91,NIEDERSACHSEN,116,3.91,2022-07-04T16:05:20Z,78,17,21.79,1617,377,3.2222222222222223,1994,972,151,117
93.44,6.56,BREMEN,5,6.56,2022-07-04T16:05:20Z,12,3,25.0,171,12,1.0909090909090908,183,79,13,11
84.62,15.38,NORDRHEIN_WESTFALEN,238,5.22,2022-07-04T16:05:20Z,292,81,27.74,4736,861,2.91864406779661,5597,2011,390,295
87.61,12.39,HESSEN,28,4.36,2022-07-04T16:05:20Z,82,25,30.49,1648,233,2.532608695652174,1881,624,110,92
79.59,20.41,RHEINLAND_PFALZ,51,5.04,2022-07-04T16:05:20Z,56,12,21.43,885,227,3.1971830985915495,1112,349,90,71
82.44,17.56,BADEN_WUERTTEMBERG,131,4.2,2022-07-04T16:05:20Z,109,29,26.61,2141,456,3.648,2597,1055,182,125
83.96,16.04,BAYERN,153,4.59,2022-07-04T16:05:20Z,159,48,30.19,2911,556,2.7939698492462313,3467,612,266,199
82.45,17.55,SAARLAND,30,4.44,2022-07-04T16:05:20Z,21,5,23.81,390,83,5.1875,473,226,23,16
88.11,11.89,BERLIN,20,4.12,2022-07-04T16:05:20Z,45,22,48.89,963,130,3.1707317073170733,1093,312,68,41
83.03,16.97,BRANDENBURG,23,3.98,2022-07-04T16:05:20Z,26,8,30.77,543,111,2.22,654,316,56,50
78.29,21.71,MECKLENBURG_VORPOMMERN,37,3.14,2022-07-04T16:05:20Z,21,6,28.57,523,145,4.67741935483871,668,202,41,31
76.46,23.54,SACHSEN,84,4.08,2022-07-04T16:05:20Z,58,13,22.41,1088,335,4.785714285714286,1423,442,96,70
79.31,20.69,SACHSEN_ANHALT,46,2.81,2022-07-04T16:05:20Z,22,10,45.45,621,162,3.951219512195122,783,332,55,41
76.47,23.53,THUERINGEN,59,3.02,2022-07-04T16:05:20Z,20,6,30.0,507,156,4.457142857142857,663,225,43,35
