"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.11,19.89,SCHLESWIG_HOLSTEIN,56,2.37,2021-08-27T16:19:10Z,18,10,55.56,608,151,4.870967741935484,759,462,38,31
78.96,21.04,HAMBURG,42,7.28,2021-08-27T16:19:10Z,45,28,62.22,488,130,5.416666666666667,618,328,34,24
78.82,21.18,NIEDERSACHSEN,159,3.05,2021-08-27T16:19:10Z,59,27,45.76,1526,410,3.5344827586206895,1936,1000,149,116
86.7,13.3,BREMEN,11,2.29,2021-08-27T16:19:10Z,5,2,40.0,189,29,2.6363636363636362,218,132,13,11
84.86,15.14,NORDRHEIN_WESTFALEN,424,5.14,2021-08-27T16:19:10Z,311,152,48.87,5139,917,3.0668896321070234,6056,2476,397,299
86.34,13.66,HESSEN,73,4.1,2021-08-27T16:19:10Z,82,29,35.37,1726,273,2.904255319148936,1999,778,114,94
74.13,25.87,RHEINLAND_PFALZ,106,3.38,2021-08-27T16:19:10Z,38,16,42.11,834,291,3.88,1125,429,94,75
82.73,17.27,BADEN_WUERTTEMBERG,230,3.72,2021-08-27T16:19:10Z,102,44,43.14,2271,474,3.8225806451612905,2745,1371,181,124
82.54,17.46,BAYERN,309,3.95,2021-08-27T16:19:10Z,144,69,47.92,3006,636,3.1641791044776117,3642,1076,268,201
84.85,15.15,SAARLAND,40,4.36,2021-08-27T16:19:10Z,21,9,42.86,409,73,4.5625,482,268,23,16
88.77,11.23,BERLIN,50,4.28,2021-08-27T16:19:10Z,50,33,66.0,1036,131,3.1951219512195124,1167,424,64,41
82.87,17.13,BRANDENBURG,36,0.93,2021-08-27T16:19:10Z,6,3,50.0,537,111,2.3125,648,380,54,48
85.2,14.8,MECKLENBURG_VORPOMMERN,31,1.89,2021-08-27T16:19:10Z,12,7,58.33,541,94,3.032258064516129,635,230,41,31
80.56,19.44,SACHSEN,131,1.46,2021-08-27T16:19:10Z,23,14,60.87,1272,307,4.449275362318841,1579,636,93,69
82.93,17.07,SACHSEN_ANHALT,44,1.21,2021-08-27T16:19:10Z,10,4,40.0,685,141,3.4390243902439024,826,363,55,41
79.89,20.11,THUERINGEN,57,0.98,2021-08-27T16:19:10Z,7,3,42.86,572,144,4.0,716,342,44,36
