"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
81.66,18.34,SCHLESWIG_HOLSTEIN,40,4.22,2022-07-09T16:05:27Z,29,10,34.48,561,126,4.064516129032258,687,496,41,31
81.56,18.44,HAMBURG,14,7.82,2022-07-09T16:05:27Z,42,12,28.57,438,99,4.125,537,315,32,24
83.76,16.24,NIEDERSACHSEN,104,3.37,2022-07-09T16:05:27Z,66,23,34.85,1640,318,2.717948717948718,1958,976,149,117
94.02,5.98,BREMEN,0,9.24,2022-07-09T16:05:27Z,17,8,47.06,173,11,1.0,184,80,13,11
85.63,14.37,NORDRHEIN_WESTFALEN,242,5.49,2022-07-09T16:05:27Z,302,99,32.78,4713,791,2.6996587030716723,5504,2011,386,293
87.68,12.32,HESSEN,26,4.21,2022-07-09T16:05:27Z,78,26,33.33,1623,228,2.4782608695652173,1851,621,110,92
80.38,19.62,RHEINLAND_PFALZ,58,2.74,2022-07-09T16:05:27Z,30,8,26.67,881,215,2.986111111111111,1096,352,91,72
82.95,17.05,BADEN_WUERTTEMBERG,128,4.89,2022-07-09T16:05:27Z,126,30,23.81,2136,439,3.512,2575,1062,182,125
84.03,15.97,BAYERN,147,4.15,2022-07-09T16:05:27Z,142,45,31.69,2878,547,2.748743718592965,3425,611,266,199
79.05,20.95,SAARLAND,28,4.73,2022-07-09T16:05:27Z,21,5,23.81,351,93,5.8125,444,252,23,16
88.96,11.04,BERLIN,18,5.61,2022-07-09T16:05:27Z,61,24,39.34,967,120,3.0,1087,311,67,40
79.66,20.34,BRANDENBURG,28,3.26,2022-07-09T16:05:27Z,21,10,47.62,513,131,2.62,644,320,56,50
76.25,23.75,MECKLENBURG_VORPOMMERN,39,3.18,2022-07-09T16:05:27Z,21,7,33.33,504,157,5.064516129032258,661,202,41,31
77.8,22.2,SACHSEN,72,3.81,2022-07-09T16:05:27Z,54,8,14.81,1104,315,4.5,1419,443,96,70
82.84,17.16,SACHSEN_ANHALT,39,3.46,2022-07-09T16:05:27Z,27,14,51.85,647,134,3.268292682926829,781,333,55,41
78.77,21.23,THUERINGEN,58,3.16,2022-07-09T16:05:27Z,21,5,23.81,523,141,4.0285714285714285,664,228,43,35
