"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
84.56,15.44,SCHLESWIG_HOLSTEIN,37,5.42,2022-04-29T16:05:33Z,39,15,38.46,608,111,3.5806451612903225,719,475,41,31
80.57,19.43,HAMBURG,20,4.24,2022-04-29T16:05:33Z,24,13,54.17,456,110,4.583333333333333,566,322,34,24
83.93,16.07,NIEDERSACHSEN,110,5.09,2022-04-29T16:05:33Z,95,28,29.47,1567,300,2.5641025641025643,1867,878,150,117
89.85,10.15,BREMEN,4,7.11,2022-04-29T16:05:33Z,14,4,28.57,177,20,1.8181818181818181,197,79,13,11
84.98,15.02,NORDRHEIN_WESTFALEN,300,5.61,2022-04-29T16:05:33Z,326,129,39.57,4939,873,2.919732441471572,5812,2039,395,299
88.36,11.64,HESSEN,44,5.97,2022-04-29T16:05:33Z,116,52,44.83,1716,226,2.404255319148936,1942,629,112,94
82.71,17.29,RHEINLAND_PFALZ,52,4.0,2022-04-29T16:05:33Z,44,10,22.73,909,190,2.5675675675675675,1099,370,94,74
84.62,15.38,BADEN_WUERTTEMBERG,135,5.85,2022-04-29T16:05:33Z,153,63,41.18,2212,402,3.216,2614,1053,182,125
84.93,15.07,BAYERN,155,6.56,2022-04-29T16:05:33Z,232,97,41.81,3004,533,2.6517412935323383,3537,597,268,201
87.69,12.31,SAARLAND,29,6.81,2022-04-29T16:05:33Z,31,6,19.35,399,56,3.5,455,245,23,16
87.38,12.62,BERLIN,39,5.71,2022-04-29T16:05:33Z,62,39,62.9,949,137,3.341463414634146,1086,317,68,41
81.29,18.71,BRANDENBURG,45,4.46,2022-04-29T16:05:33Z,31,10,32.26,565,130,2.549019607843137,695,335,57,51
80.18,19.82,MECKLENBURG_VORPOMMERN,44,4.99,2022-04-29T16:05:33Z,34,15,44.12,546,135,4.090909090909091,681,216,43,33
80.43,19.57,SACHSEN,69,7.22,2022-04-29T16:05:33Z,104,36,34.62,1159,282,4.0285714285714285,1441,431,96,70
84.49,15.51,SACHSEN_ANHALT,41,5.04,2022-04-29T16:05:33Z,40,15,37.5,670,123,3.0,793,327,55,41
80.12,19.88,THUERINGEN,44,5.01,2022-04-29T16:05:33Z,34,13,38.24,544,135,3.75,679,232,44,36
