"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.54,16.46,SCHLESWIG_HOLSTEIN,44,2.19,2022-06-01T16:05:21Z,16,3,18.75,609,120,3.870967741935484,729,475,41,31
79.26,20.74,HAMBURG,21,1.76,2022-06-01T16:05:21Z,10,4,40.0,451,118,4.916666666666667,569,316,34,24
82.25,17.75,NIEDERSACHSEN,119,2.16,2022-06-01T16:05:21Z,44,17,38.64,1677,362,3.0677966101694913,2039,950,153,118
88.48,11.52,BREMEN,1,4.19,2022-06-01T16:05:21Z,8,3,37.5,169,22,2.0,191,78,13,11
85.82,14.18,NORDRHEIN_WESTFALEN,255,2.64,2022-06-01T16:05:21Z,151,71,47.02,4909,811,2.7491525423728813,5720,2012,391,295
87.55,12.45,HESSEN,52,3.5,2022-06-01T16:05:21Z,68,22,32.35,1702,242,2.574468085106383,1944,633,112,94
80.57,19.43,RHEINLAND_PFALZ,67,1.7,2022-06-01T16:05:21Z,19,8,42.11,900,217,2.9324324324324325,1117,361,92,74
85.43,14.57,BADEN_WUERTTEMBERG,122,3.36,2022-06-01T16:05:21Z,89,37,41.57,2263,386,3.088,2649,1042,182,125
84.97,15.03,BAYERN,141,3.1,2022-06-01T16:05:21Z,110,46,41.82,3020,534,2.6834170854271355,3554,611,266,199
83.93,16.07,SAARLAND,31,3.17,2022-06-01T16:05:21Z,15,3,20.0,397,76,4.75,473,234,23,16
87.0,13.0,BERLIN,30,3.77,2022-06-01T16:05:21Z,42,20,47.62,970,145,3.5365853658536586,1115,310,68,41
82.25,17.75,BRANDENBURG,43,2.74,2022-06-01T16:05:21Z,19,8,42.11,570,123,2.46,693,334,56,50
78.74,21.26,MECKLENBURG_VORPOMMERN,48,1.32,2022-06-01T16:05:21Z,9,6,66.67,537,145,4.53125,682,212,42,32
79.56,20.44,SACHSEN,62,3.11,2022-06-01T16:05:21Z,45,8,17.78,1152,296,4.228571428571429,1448,442,96,70
84.55,15.45,SACHSEN_ANHALT,53,1.36,2022-06-01T16:05:21Z,11,5,45.45,684,125,3.048780487804878,809,323,55,41
79.57,20.43,THUERINGEN,55,2.16,2022-06-01T16:05:21Z,15,4,26.67,553,142,4.057142857142857,695,223,43,35
