"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.94,25.06,SCHLESWIG_HOLSTEIN,68,5.27,2021-03-22T17:19:09Z,41,18,43.9,583,195,6.09375,778,479,39,32
81.01,18.99,HAMBURG,40,12.76,2021-03-22T17:19:09Z,86,52,60.47,546,128,5.333333333333333,674,330,34,24
80.76,19.24,NIEDERSACHSEN,179,10.81,2021-03-22T17:19:09Z,235,118,50.21,1755,418,3.542372881355932,2173,1058,153,118
90.5,9.5,BREMEN,12,17.65,2021-03-22T17:19:09Z,39,24,61.54,200,21,1.75,221,133,14,12
83.8,16.2,NORDRHEIN_WESTFALEN,449,10.21,2021-03-22T17:19:09Z,657,337,51.29,5391,1042,3.4052287581699345,6433,2539,406,306
84.95,15.05,HESSEN,99,15.05,2021-03-22T17:19:09Z,317,146,46.06,1790,317,3.3020833333333335,2107,818,116,96
72.43,27.57,RHEINLAND_PFALZ,134,8.07,2021-03-22T17:19:09Z,98,42,42.86,880,335,4.466666666666667,1215,460,94,75
82.65,17.35,BADEN_WUERTTEMBERG,230,9.35,2021-03-22T17:19:09Z,269,129,47.96,2377,499,3.9603174603174605,2876,1385,183,126
83.49,16.51,BAYERN,300,13.8,2021-03-22T17:19:09Z,530,303,57.17,3207,634,3.1386138613861387,3841,1124,270,202
85.35,14.65,SAARLAND,50,9.7,2021-03-22T17:19:09Z,49,19,38.78,431,74,4.352941176470588,505,251,24,17
84.96,15.04,BERLIN,82,16.49,2021-03-22T17:19:09Z,204,141,69.12,1051,186,4.536585365853658,1237,384,64,41
76.44,23.56,BRANDENBURG,59,11.65,2021-03-22T17:19:09Z,87,50,57.47,571,176,3.450980392156863,747,353,57,51
76.91,23.09,MECKLENBURG_VORPOMMERN,52,8.37,2021-03-22T17:19:09Z,58,31,53.45,533,160,5.0,693,240,42,32
74.22,25.78,SACHSEN,121,14.92,2021-03-22T17:19:09Z,239,143,59.83,1189,413,5.816901408450704,1602,662,94,71
83.59,16.41,SACHSEN_ANHALT,61,9.65,2021-03-22T17:19:09Z,87,36,41.38,754,148,3.6097560975609757,902,341,55,41
84.68,15.32,THUERINGEN,36,19.74,2021-03-22T17:19:09Z,152,91,59.87,652,118,3.2777777777777777,770,357,44,36
