"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.15,22.85,SCHLESWIG_HOLSTEIN,59,6.03,2021-05-12T16:19:12Z,47,31,65.96,601,178,5.5625,779,476,39,32
84.04,15.96,HAMBURG,40,12.77,2021-05-12T16:19:12Z,84,48,57.14,553,105,4.375,658,319,34,24
83.26,16.74,NIEDERSACHSEN,161,11.46,2021-05-12T16:19:12Z,243,159,65.43,1766,355,3.0084745762711864,2121,1045,153,118
90.58,9.42,BREMEN,11,19.73,2021-05-12T16:19:12Z,44,30,68.18,202,21,1.75,223,126,14,12
88.31,11.69,NORDRHEIN_WESTFALEN,329,15.7,2021-05-12T16:19:12Z,999,635,63.56,5619,744,2.4313725490196076,6363,2450,407,306
87.4,12.6,HESSEN,94,18.71,2021-05-12T16:19:12Z,392,193,49.23,1831,264,2.75,2095,774,116,96
79.67,20.33,RHEINLAND_PFALZ,106,13.39,2021-05-12T16:19:12Z,160,101,63.13,952,243,3.24,1195,446,94,75
86.94,13.06,BADEN_WUERTTEMBERG,201,20.97,2021-05-12T16:19:12Z,599,382,63.77,2483,373,2.984,2856,1338,182,125
87.09,12.91,BAYERN,229,17.6,2021-05-12T16:19:12Z,669,391,58.45,3311,491,2.4306930693069306,3802,1041,270,202
85.77,14.23,SAARLAND,26,12.4,2021-05-12T16:19:12Z,61,31,50.82,422,70,4.117647058823529,492,261,24,17
88.68,11.32,BERLIN,82,20.39,2021-05-12T16:19:12Z,254,172,67.72,1105,141,3.4390243902439024,1246,381,64,41
81.07,18.93,BRANDENBURG,60,13.99,2021-05-12T16:19:12Z,102,57,55.88,591,138,2.7058823529411766,729,335,57,51
81.38,18.62,MECKLENBURG_VORPOMMERN,34,10.6,2021-05-12T16:19:12Z,74,41,55.41,568,130,4.0625,698,220,42,32
87.13,12.87,SACHSEN,95,23.1,2021-05-12T16:19:12Z,368,230,62.5,1388,205,2.887323943661972,1593,627,95,71
86.74,13.26,SACHSEN_ANHALT,48,13.14,2021-05-12T16:19:12Z,115,75,65.22,759,116,2.8292682926829267,875,351,55,41
85.64,14.36,THUERINGEN,50,21.48,2021-05-12T16:19:12Z,163,103,63.19,650,109,3.0277777777777777,759,337,44,36
