"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.59,16.41,SCHLESWIG_HOLSTEIN,36,6.21,2022-03-24T17:06:37Z,45,18,40.0,606,119,3.838709677419355,725,469,41,31
76.08,23.92,HAMBURG,23,7.45,2022-03-24T17:06:37Z,43,23,53.49,439,138,5.75,577,320,34,24
82.67,17.33,NIEDERSACHSEN,103,8.13,2022-03-24T17:06:37Z,167,58,34.73,1698,356,3.016949152542373,2054,968,154,118
90.45,9.55,BREMEN,2,8.04,2022-03-24T17:06:37Z,16,9,56.25,180,19,1.7272727272727273,199,81,13,11
85.34,14.66,NORDRHEIN_WESTFALEN,246,8.09,2022-03-24T17:06:37Z,477,186,38.99,5031,864,2.8896321070234112,5895,2002,396,299
86.63,13.37,HESSEN,44,8.27,2022-03-24T17:06:37Z,164,68,41.46,1717,265,2.8191489361702127,1982,623,114,94
81.7,18.3,RHEINLAND_PFALZ,49,8.03,2022-03-24T17:06:37Z,89,32,35.96,906,203,2.7432432432432434,1109,367,94,74
85.0,15.0,BADEN_WUERTTEMBERG,132,9.67,2022-03-24T17:06:37Z,254,109,42.91,2232,394,3.126984126984127,2626,1064,183,126
85.52,14.48,BAYERN,150,12.06,2022-03-24T17:06:37Z,423,160,37.83,3000,508,2.527363184079602,3508,611,268,201
84.13,15.87,SAARLAND,28,13.04,2022-03-24T17:06:37Z,60,12,20.0,387,73,4.5625,460,245,23,16
84.84,15.16,BERLIN,47,8.51,2022-03-24T17:06:37Z,96,59,61.46,957,171,4.170731707317073,1128,317,68,41
83.55,16.45,BRANDENBURG,32,11.49,2022-03-24T17:06:37Z,81,32,39.51,589,116,2.2745098039215685,705,336,57,51
80.86,19.14,MECKLENBURG_VORPOMMERN,36,11.13,2022-03-24T17:06:37Z,75,36,48.0,545,129,4.03125,674,214,42,32
81.94,18.06,SACHSEN,67,13.41,2022-03-24T17:06:37Z,196,45,22.96,1198,264,3.7714285714285714,1462,426,96,70
85.55,14.45,SACHSEN_ANHALT,31,9.55,2022-03-24T17:06:37Z,76,24,31.58,681,115,2.8048780487804876,796,327,55,41
80.92,19.08,THUERINGEN,36,10.73,2022-03-24T17:06:37Z,72,18,25.0,543,128,3.5555555555555554,671,230,44,36
