"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.89,16.11,SCHLESWIG_HOLSTEIN,32,5.86,2022-07-17T16:05:20Z,40,16,40.0,573,110,3.5483870967741935,683,498,41,31
79.45,20.55,HAMBURG,17,6.13,2022-07-17T16:05:20Z,31,10,32.26,402,104,4.521739130434782,506,316,33,23
81.98,18.02,NIEDERSACHSEN,106,4.35,2022-07-17T16:05:20Z,84,20,23.81,1583,348,3.0,1931,940,149,116
94.8,5.2,BREMEN,1,7.51,2022-07-17T16:05:20Z,13,6,46.15,164,9,0.8181818181818182,173,79,13,11
84.9,15.1,NORDRHEIN_WESTFALEN,237,5.88,2022-07-17T16:05:20Z,321,113,35.2,4638,825,2.8156996587030716,5463,1965,386,293
88.32,11.68,HESSEN,27,6.0,2022-07-17T16:05:20Z,110,41,37.27,1618,214,2.3260869565217392,1832,627,110,92
81.42,18.58,RHEINLAND_PFALZ,45,4.64,2022-07-17T16:05:20Z,51,15,29.41,894,204,2.7945205479452055,1098,351,92,73
82.6,17.4,BADEN_WUERTTEMBERG,120,5.51,2022-07-17T16:05:20Z,141,36,25.53,2112,445,3.6178861788617884,2557,1010,181,123
84.62,15.38,BAYERN,148,5.58,2022-07-17T16:05:20Z,188,58,30.85,2850,518,2.6030150753768844,3368,602,266,199
83.67,16.33,SAARLAND,27,6.71,2022-07-17T16:05:20Z,30,6,20.0,374,73,4.5625,447,251,23,16
88.17,11.83,BERLIN,27,6.28,2022-07-17T16:05:20Z,68,21,30.88,954,128,3.1219512195121952,1082,310,68,41
80.56,19.44,BRANDENBURG,24,4.63,2022-07-17T16:05:20Z,30,11,36.67,522,126,2.52,648,322,56,50
76.66,23.34,MECKLENBURG_VORPOMMERN,37,2.78,2022-07-17T16:05:20Z,18,7,38.89,496,151,4.71875,647,208,42,32
80.59,19.41,SACHSEN,57,5.58,2022-07-17T16:05:20Z,77,15,19.48,1113,268,3.8285714285714287,1381,448,96,70
82.17,17.83,SACHSEN_ANHALT,38,4.39,2022-07-17T16:05:20Z,34,16,47.06,636,138,3.3658536585365852,774,328,55,41
77.66,22.34,THUERINGEN,50,5.0,2022-07-17T16:05:20Z,32,7,21.88,497,143,4.085714285714285,640,225,42,35
