"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.67,19.33,SCHLESWIG_HOLSTEIN,54,6.66,2021-04-30T16:19:07Z,52,28,53.85,630,151,4.71875,781,473,39,32
85.32,14.68,HAMBURG,40,17.0,2021-04-30T16:19:07Z,110,75,68.18,552,95,3.9583333333333335,647,318,34,24
85.06,14.94,NIEDERSACHSEN,146,13.74,2021-04-30T16:19:07Z,296,188,63.51,1833,322,2.7288135593220337,2155,1035,154,118
86.55,13.45,BREMEN,16,19.28,2021-04-30T16:19:07Z,43,28,65.12,193,30,2.5,223,128,14,12
88.48,11.52,NORDRHEIN_WESTFALEN,317,17.89,2021-04-30T16:19:07Z,1156,664,57.44,5717,744,2.4313725490196076,6461,2382,407,306
88.64,11.36,HESSEN,83,21.31,2021-04-30T16:19:07Z,450,229,50.89,1872,240,2.5,2112,783,116,96
79.93,20.07,RHEINLAND_PFALZ,95,15.7,2021-04-30T16:19:07Z,187,98,52.41,952,239,3.1866666666666665,1191,453,94,75
84.8,15.2,BADEN_WUERTTEMBERG,245,21.15,2021-04-30T16:19:07Z,611,364,59.57,2450,439,3.512,2889,1348,182,125
88.03,11.97,BAYERN,221,20.45,2021-04-30T16:19:07Z,791,453,57.27,3405,463,2.292079207920792,3868,1088,270,202
86.06,13.94,SAARLAND,38,13.54,2021-04-30T16:19:07Z,67,28,41.79,426,69,4.0588235294117645,495,259,24,17
89.78,10.22,BERLIN,69,24.5,2021-04-30T16:19:07Z,307,201,65.47,1125,128,3.1219512195121952,1253,385,64,41
81.98,18.02,BRANDENBURG,57,18.42,2021-04-30T16:19:07Z,138,78,56.52,614,135,2.6470588235294117,749,334,57,51
83.36,16.64,MECKLENBURG_VORPOMMERN,39,12.74,2021-04-30T16:19:07Z,88,52,59.09,576,115,3.59375,691,225,42,32
87.36,12.64,SACHSEN,83,25.03,2021-04-30T16:19:07Z,404,238,58.91,1410,204,2.8732394366197185,1614,613,95,71
86.63,13.37,SACHSEN_ANHALT,50,15.77,2021-04-30T16:19:07Z,138,89,64.49,758,117,2.8536585365853657,875,343,55,41
87.97,12.03,THUERINGEN,43,24.58,2021-04-30T16:19:07Z,190,111,58.42,680,93,2.5833333333333335,773,329,44,36
