"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.5,25.5,SCHLESWIG_HOLSTEIN,70,0.53,2021-07-25T16:19:08Z,4,2,50.0,558,191,6.161290322580645,749,469,38,31
80.68,19.32,HAMBURG,41,2.76,2021-07-25T16:19:08Z,17,13,76.47,497,119,5.173913043478261,616,319,33,23
78.47,21.53,NIEDERSACHSEN,163,1.37,2021-07-25T16:19:08Z,26,8,30.77,1487,408,3.5172413793103448,1895,1042,150,116
80.83,19.17,BREMEN,11,0.52,2021-07-25T16:19:08Z,1,0,0.0,156,37,3.3636363636363638,193,137,13,11
82.0,18.0,NORDRHEIN_WESTFALEN,516,1.32,2021-07-25T16:19:08Z,80,46,57.5,4988,1095,3.6258278145695364,6083,2471,401,302
81.74,18.26,HESSEN,84,2.2,2021-07-25T16:19:08Z,44,13,29.55,1634,365,3.882978723404255,1999,763,114,94
76.2,23.8,RHEINLAND_PFALZ,120,1.6,2021-07-25T16:19:08Z,18,7,38.89,855,267,3.608108108108108,1122,425,93,74
81.18,18.82,BADEN_WUERTTEMBERG,265,1.74,2021-07-25T16:19:08Z,48,28,58.33,2234,518,4.17741935483871,2752,1361,181,124
81.82,18.18,BAYERN,329,1.51,2021-07-25T16:19:08Z,55,33,60.0,2983,663,3.282178217821782,3646,1102,269,202
84.05,15.95,SAARLAND,41,1.02,2021-07-25T16:19:08Z,5,3,60.0,411,78,4.588235294117647,489,253,24,17
81.63,18.37,BERLIN,55,2.98,2021-07-25T16:19:08Z,35,19,54.29,960,216,5.2682926829268295,1176,422,64,41
77.2,22.8,BRANDENBURG,40,0.62,2021-07-25T16:19:08Z,4,2,50.0,501,148,3.0833333333333335,649,378,54,48
77.59,22.41,MECKLENBURG_VORPOMMERN,45,0.15,2021-07-25T16:19:08Z,1,0,0.0,502,145,5.178571428571429,647,215,38,28
78.24,21.76,SACHSEN,148,1.14,2021-07-25T16:19:08Z,18,12,66.67,1237,344,5.0588235294117645,1581,632,92,68
82.66,17.34,SACHSEN_ANHALT,44,0.49,2021-07-25T16:19:08Z,4,1,25.0,672,141,3.525,813,356,54,40
80.25,19.75,THUERINGEN,56,1.66,2021-07-25T16:19:08Z,12,10,83.33,581,143,3.9722222222222223,724,333,44,36
