"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.4,19.6,SCHLESWIG_HOLSTEIN,52,3.44,2021-11-15T18:05:08Z,26,20,76.92,607,148,4.774193548387097,755,469,38,31
84.93,15.07,HAMBURG,36,7.94,2021-11-15T18:05:08Z,49,28,57.14,524,93,3.875,617,326,34,24
83.24,16.76,NIEDERSACHSEN,112,7.28,2021-11-15T18:05:08Z,149,78,52.35,1704,343,2.906779661016949,2047,1057,153,118
94.5,5.5,BREMEN,5,10.5,2021-11-15T18:05:08Z,21,16,76.19,189,11,1.0,200,123,13,11
87.73,12.27,NORDRHEIN_WESTFALEN,272,8.55,2021-11-15T18:05:08Z,513,266,51.85,5262,736,2.437086092715232,5998,2401,399,302
88.13,11.87,HESSEN,50,11.46,2021-11-15T18:05:08Z,225,108,48.0,1730,233,2.478723404255319,1963,726,114,94
79.84,20.16,RHEINLAND_PFALZ,69,8.06,2021-11-15T18:05:08Z,92,39,42.39,911,230,3.066666666666667,1141,421,94,75
84.96,15.04,BADEN_WUERTTEMBERG,169,15.26,2021-11-15T18:05:08Z,410,183,44.63,2282,404,3.2063492063492065,2686,1222,183,126
87.53,12.47,BAYERN,135,22.63,2021-11-15T18:05:08Z,802,426,53.12,3102,442,2.199004975124378,3544,822,268,201
83.93,16.07,SAARLAND,22,8.04,2021-11-15T18:05:08Z,36,13,36.11,376,72,4.5,448,297,23,16
92.13,7.87,BERLIN,24,14.09,2021-11-15T18:05:08Z,163,100,61.35,1066,91,2.2195121951219514,1157,344,64,41
81.34,18.66,BRANDENBURG,38,11.04,2021-11-15T18:05:08Z,74,30,40.54,545,125,2.5510204081632653,670,370,55,49
83.11,16.89,MECKLENBURG_VORPOMMERN,24,7.69,2021-11-15T18:05:08Z,51,25,49.02,551,112,3.5,663,219,40,32
85.53,14.47,SACHSEN,63,22.83,2021-11-15T18:05:08Z,336,151,44.94,1259,213,3.0,1472,703,96,71
85.18,14.82,SACHSEN_ANHALT,45,9.22,2021-11-15T18:05:08Z,74,34,45.95,684,119,2.902439024390244,803,336,55,41
85.26,14.74,THUERINGEN,34,25.0,2021-11-15T18:05:08Z,173,94,54.34,590,102,2.8333333333333335,692,294,44,36
