"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.77,16.23,SCHLESWIG_HOLSTEIN,36,1.8,2022-06-10T17:05:30Z,13,4,30.77,604,117,3.774193548387097,721,476,41,31
81.31,18.69,HAMBURG,22,2.12,2022-06-10T17:05:30Z,12,6,50.0,461,106,4.416666666666667,567,312,34,24
82.42,17.58,NIEDERSACHSEN,120,1.73,2022-06-10T17:05:30Z,35,13,37.14,1664,355,3.0084745762711864,2019,935,152,118
91.5,8.5,BREMEN,1,4.0,2022-06-10T17:05:30Z,8,5,62.5,183,17,1.5454545454545454,200,75,13,11
85.31,14.69,NORDRHEIN_WESTFALEN,253,2.73,2022-06-10T17:05:30Z,156,60,38.46,4874,839,2.8440677966101693,5713,1983,391,295
88.95,11.05,HESSEN,47,3.34,2022-06-10T17:05:30Z,64,24,37.5,1706,212,2.25531914893617,1918,635,112,94
80.26,19.74,RHEINLAND_PFALZ,59,1.67,2022-06-10T17:05:30Z,19,8,42.11,911,224,3.027027027027027,1135,366,93,74
83.45,16.55,BADEN_WUERTTEMBERG,157,2.73,2022-06-10T17:05:30Z,72,32,44.44,2199,436,3.5161290322580645,2635,1047,181,124
83.79,16.21,BAYERN,152,3.38,2022-06-10T17:05:30Z,119,48,40.34,2951,571,2.869346733668342,3522,604,266,199
83.19,16.81,SAARLAND,27,4.04,2022-06-10T17:05:30Z,19,4,21.05,391,79,4.9375,470,237,23,16
89.08,10.92,BERLIN,31,2.08,2022-06-10T17:05:30Z,23,12,52.17,987,121,2.951219512195122,1108,310,68,41
83.58,16.42,BRANDENBURG,38,2.84,2022-06-10T17:05:30Z,19,9,47.37,560,110,2.2,670,329,56,50
76.8,23.2,MECKLENBURG_VORPOMMERN,45,1.72,2022-06-10T17:05:30Z,11,4,36.36,490,148,4.774193548387097,638,211,41,31
79.17,20.83,SACHSEN,77,2.45,2022-06-10T17:05:30Z,35,9,25.71,1129,297,4.242857142857143,1426,442,96,70
85.18,14.82,SACHSEN_ANHALT,38,2.12,2022-06-10T17:05:30Z,17,4,23.53,684,119,2.902439024390244,803,328,55,41
79.02,20.98,THUERINGEN,64,1.3,2022-06-10T17:05:30Z,9,4,44.44,546,145,4.142857142857143,691,223,43,35
