"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
84.47,15.53,SCHLESWIG_HOLSTEIN,35,7.91,2022-04-12T16:05:20Z,57,16,28.07,609,112,3.6129032258064515,721,480,41,31
81.26,18.74,HAMBURG,13,7.21,2022-04-12T16:05:20Z,40,19,47.5,451,104,4.333333333333333,555,328,34,24
83.5,16.5,NIEDERSACHSEN,112,7.14,2022-04-12T16:05:20Z,144,58,40.28,1685,333,2.8220338983050848,2018,950,153,118
89.3,10.7,BREMEN,1,5.88,2022-04-12T16:05:20Z,11,6,54.55,167,20,1.8181818181818181,187,84,13,11
84.43,15.57,NORDRHEIN_WESTFALEN,292,6.81,2022-04-12T16:05:20Z,398,174,43.72,4935,910,3.053691275167785,5845,2022,395,298
88.21,11.79,HESSEN,61,7.87,2022-04-12T16:05:20Z,153,59,38.56,1714,229,2.4361702127659575,1943,625,112,94
78.79,21.21,RHEINLAND_PFALZ,65,6.33,2022-04-12T16:05:20Z,71,27,38.03,884,238,3.2162162162162162,1122,372,94,74
84.12,15.88,BADEN_WUERTTEMBERG,143,8.06,2022-04-12T16:05:20Z,211,90,42.65,2203,416,3.3015873015873014,2619,1049,183,126
84.48,15.52,BAYERN,147,8.81,2022-04-12T16:05:20Z,310,124,40.0,2973,546,2.716417910447761,3519,608,268,201
84.22,15.78,SAARLAND,26,7.04,2022-04-12T16:05:20Z,33,7,21.21,395,74,4.625,469,238,23,16
87.28,12.72,BERLIN,29,8.36,2022-04-12T16:05:20Z,92,48,52.17,961,140,3.4146341463414633,1101,314,68,41
80.29,19.71,BRANDENBURG,45,8.61,2022-04-12T16:05:20Z,59,19,32.2,550,135,2.6470588235294117,685,338,57,51
81.68,18.32,MECKLENBURG_VORPOMMERN,31,10.38,2022-04-12T16:05:20Z,68,23,33.82,535,120,3.75,655,213,42,32
77.3,22.7,SACHSEN,69,10.93,2022-04-12T16:05:20Z,158,51,32.28,1117,328,4.685714285714286,1445,443,96,70
82.35,17.65,SACHSEN_ANHALT,42,6.68,2022-04-12T16:05:20Z,53,17,32.08,653,140,3.4146341463414633,793,333,55,41
81.09,18.91,THUERINGEN,46,7.83,2022-04-12T16:05:20Z,53,16,30.19,549,128,3.5555555555555554,677,229,44,36
