"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
81.97,18.03,SCHLESWIG_HOLSTEIN,41,7.24,2022-01-10T18:05:00Z,53,38,71.7,600,132,4.258064516129032,732,476,41,31
78.87,21.13,HAMBURG,20,15.49,2022-01-10T18:05:00Z,88,47,53.41,448,120,5.0,568,321,34,24
80.23,19.77,NIEDERSACHSEN,149,7.85,2022-01-10T18:05:00Z,164,98,59.76,1676,413,3.5,2089,982,153,118
90.77,9.23,BREMEN,9,13.33,2022-01-10T18:05:00Z,26,18,69.23,177,18,1.6363636363636365,195,88,13,11
85.48,14.52,NORDRHEIN_WESTFALEN,280,7.71,2022-01-10T18:05:00Z,459,297,64.71,5088,864,2.870431893687708,5952,2001,397,301
84.21,15.79,HESSEN,76,11.7,2022-01-10T18:05:00Z,229,133,58.08,1648,309,3.2872340425531914,1957,628,114,94
79.31,20.69,RHEINLAND_PFALZ,70,9.68,2022-01-10T18:05:00Z,109,68,62.39,893,233,3.1066666666666665,1126,367,95,75
83.3,16.7,BADEN_WUERTTEMBERG,180,16.03,2022-01-10T18:05:00Z,430,264,61.4,2235,448,3.5555555555555554,2683,1044,183,126
80.94,19.06,BAYERN,313,13.93,2022-01-10T18:05:00Z,502,317,63.15,2918,687,3.417910447761194,3605,607,268,201
79.79,20.21,SAARLAND,47,11.37,2022-01-10T18:05:00Z,54,32,59.26,379,96,6.0,475,261,23,16
88.35,11.65,BERLIN,49,17.6,2022-01-10T18:05:00Z,204,137,67.16,1024,135,3.292682926829268,1159,294,68,41
82.64,17.36,BRANDENBURG,47,20.14,2022-01-10T18:05:00Z,145,71,48.97,595,125,2.450980392156863,720,330,57,51
81.01,18.99,MECKLENBURG_VORPOMMERN,31,14.1,2022-01-10T18:05:00Z,98,59,60.2,563,132,4.125,695,203,42,32
79.18,20.82,SACHSEN,75,24.24,2022-01-10T18:05:00Z,361,212,58.73,1179,310,4.366197183098592,1489,422,96,71
85.56,14.44,SACHSEN_ANHALT,26,18.27,2022-01-10T18:05:00Z,148,100,67.57,693,117,2.8536585365853657,810,317,55,41
80.69,19.31,THUERINGEN,53,25.07,2022-01-10T18:05:00Z,174,92,52.87,560,134,3.7222222222222223,694,219,44,36
