"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.03,16.97,SCHLESWIG_HOLSTEIN,41,5.93,2022-04-05T16:05:16Z,43,17,39.53,602,123,3.967741935483871,725,476,41,31
78.55,21.45,HAMBURG,15,7.45,2022-04-05T16:05:16Z,42,15,35.71,443,121,5.041666666666667,564,327,34,24
82.65,17.35,NIEDERSACHSEN,103,7.62,2022-04-05T16:05:16Z,155,55,35.48,1681,353,3.017094017094017,2034,953,151,117
94.82,5.18,BREMEN,0,8.29,2022-04-05T16:05:16Z,16,9,56.25,183,10,0.9090909090909091,193,84,13,11
85.92,14.08,NORDRHEIN_WESTFALEN,279,7.14,2022-04-05T16:05:16Z,425,165,38.82,5115,838,2.784053156146179,5953,2025,400,301
87.74,12.26,HESSEN,66,8.16,2022-04-05T16:05:16Z,159,68,42.77,1710,239,2.5425531914893615,1949,626,114,94
82.09,17.91,RHEINLAND_PFALZ,56,8.86,2022-04-05T16:05:16Z,99,33,33.33,917,200,2.7027027027027026,1117,368,94,74
83.86,16.14,BADEN_WUERTTEMBERG,141,9.48,2022-04-05T16:05:16Z,248,103,41.53,2193,422,3.3492063492063493,2615,1050,183,126
85.45,14.55,BAYERN,146,10.85,2022-04-05T16:05:16Z,379,150,39.58,2984,508,2.527363184079602,3492,608,268,201
85.34,14.66,SAARLAND,27,11.85,2022-04-05T16:05:16Z,55,11,20.0,396,68,4.25,464,238,23,16
87.96,12.04,BERLIN,32,9.23,2022-04-05T16:05:16Z,102,48,47.06,972,133,3.2439024390243905,1105,319,68,41
83.09,16.91,BRANDENBURG,34,8.31,2022-04-05T16:05:16Z,57,24,42.11,570,116,2.32,686,336,56,50
79.7,20.3,MECKLENBURG_VORPOMMERN,34,11.79,2022-04-05T16:05:16Z,79,27,34.18,534,136,4.25,670,217,42,32
78.35,21.65,SACHSEN,73,11.82,2022-04-05T16:05:16Z,173,64,36.99,1147,317,4.5285714285714285,1464,438,96,70
82.16,17.84,SACHSEN_ANHALT,41,8.42,2022-04-05T16:05:16Z,67,21,31.34,654,142,3.4634146341463414,796,329,55,41
79.3,20.7,THUERINGEN,48,9.99,2022-04-05T16:05:16Z,68,22,32.35,540,141,3.9166666666666665,681,227,44,36
