"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.85,19.15,SCHLESWIG_HOLSTEIN,44,4.82,2022-05-16T16:05:25Z,34,13,38.24,570,135,4.354838709677419,705,491,41,31
79.93,20.07,HAMBURG,23,2.87,2022-05-16T16:05:25Z,16,6,37.5,446,112,4.666666666666667,558,324,34,24
81.27,18.73,NIEDERSACHSEN,118,3.74,2022-05-16T16:05:25Z,70,23,32.86,1523,351,3.0,1874,889,149,117
88.14,11.86,BREMEN,1,5.15,2022-05-16T16:05:25Z,10,2,20.0,171,23,2.090909090909091,194,75,13,11
84.59,15.41,NORDRHEIN_WESTFALEN,290,3.57,2022-05-16T16:05:25Z,207,92,44.44,4908,894,2.9899665551839463,5802,2042,396,299
85.75,14.25,HESSEN,52,3.94,2022-05-16T16:05:25Z,76,33,43.42,1655,275,2.925531914893617,1930,628,112,94
78.54,21.46,RHEINLAND_PFALZ,59,3.03,2022-05-16T16:05:25Z,34,11,32.35,882,241,3.2567567567567566,1123,370,94,74
82.11,17.89,BADEN_WUERTTEMBERG,167,4.41,2022-05-16T16:05:25Z,116,49,42.24,2162,471,3.768,2633,1046,182,125
82.6,17.4,BAYERN,174,4.08,2022-05-16T16:05:25Z,144,59,40.97,2915,614,3.07,3529,621,267,200
81.14,18.86,SAARLAND,27,4.61,2022-05-16T16:05:25Z,21,5,23.81,370,86,5.375,456,243,23,16
87.66,12.34,BERLIN,33,4.81,2022-05-16T16:05:25Z,53,33,62.26,966,136,3.317073170731707,1102,322,68,41
77.84,22.16,BRANDENBURG,42,2.66,2022-05-16T16:05:25Z,18,5,27.78,527,150,3.0,677,306,56,50
80.43,19.57,MECKLENBURG_VORPOMMERN,35,2.98,2022-05-16T16:05:25Z,21,12,57.14,567,138,4.181818181818182,705,209,43,33
75.95,24.05,SACHSEN,77,5.09,2022-05-16T16:05:25Z,74,23,31.08,1105,350,5.0,1455,438,96,70
82.85,17.15,SACHSEN_ANHALT,46,3.4,2022-05-16T16:05:25Z,27,11,40.74,657,136,3.317073170731707,793,330,55,41
79.15,20.85,THUERINGEN,51,3.82,2022-05-16T16:05:25Z,26,3,11.54,539,142,4.057142857142857,681,229,43,35
