"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.05,19.95,SCHLESWIG_HOLSTEIN,47,4.37,2022-05-09T17:05:24Z,32,12,37.5,586,146,4.709677419354839,732,473,41,31
76.04,23.96,HAMBURG,26,3.96,2022-05-09T17:05:24Z,22,8,36.36,422,133,5.541666666666667,555,332,34,24
81.55,18.45,NIEDERSACHSEN,122,4.49,2022-05-09T17:05:24Z,84,25,29.76,1525,345,2.948717948717949,1870,899,150,117
89.01,10.99,BREMEN,5,4.19,2022-05-09T17:05:24Z,8,4,50.0,170,21,1.9090909090909092,191,78,13,11
84.73,15.27,NORDRHEIN_WESTFALEN,288,4.2,2022-05-09T17:05:24Z,244,112,45.9,4922,887,2.976510067114094,5809,2021,396,298
85.3,14.7,HESSEN,48,4.47,2022-05-09T17:05:24Z,87,21,24.14,1659,286,3.0425531914893615,1945,629,114,94
79.84,20.16,RHEINLAND_PFALZ,55,3.91,2022-05-09T17:05:24Z,44,7,15.91,899,227,3.0675675675675675,1126,370,94,74
81.9,18.1,BADEN_WUERTTEMBERG,170,4.76,2022-05-09T17:05:24Z,125,58,46.4,2150,475,3.8,2625,1056,182,125
82.45,17.55,BAYERN,175,5.44,2022-05-09T17:05:24Z,192,71,36.98,2912,620,3.1,3532,609,267,200
82.75,17.25,SAARLAND,31,6.77,2022-05-09T17:05:24Z,31,5,16.13,379,79,4.9375,458,241,23,16
83.21,16.79,BERLIN,41,4.84,2022-05-09T17:05:24Z,53,30,56.6,912,184,4.487804878048781,1096,322,68,41
78.24,21.76,BRANDENBURG,52,2.74,2022-05-09T17:05:24Z,19,6,31.58,543,151,2.9607843137254903,694,309,57,51
77.17,22.83,MECKLENBURG_VORPOMMERN,47,3.03,2022-05-09T17:05:24Z,21,12,57.14,534,158,4.787878787878788,692,213,43,33
77.44,22.56,SACHSEN,70,5.36,2022-05-09T17:05:24Z,78,30,38.46,1126,328,4.685714285714286,1454,439,96,70
81.5,18.5,SACHSEN_ANHALT,41,3.17,2022-05-09T17:05:24Z,25,14,56.0,643,146,3.5609756097560976,789,336,55,41
74.78,25.22,THUERINGEN,58,4.55,2022-05-09T17:05:24Z,31,5,16.13,510,172,4.777777777777778,682,230,44,36
