"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
83.24,16.76,SCHLESWIG_HOLSTEIN,42,5.08,2022-05-05T16:05:24Z,37,13,35.14,606,122,3.935483870967742,728,473,41,31
81.11,18.89,HAMBURG,15,4.46,2022-05-05T16:05:24Z,25,9,36.0,455,106,4.416666666666667,561,318,34,24
82.93,17.07,NIEDERSACHSEN,113,4.03,2022-05-05T16:05:24Z,76,24,31.58,1564,322,2.752136752136752,1886,876,150,117
94.62,5.38,BREMEN,4,2.69,2022-05-05T16:05:24Z,5,2,40.0,176,10,0.9090909090909091,186,78,13,11
84.21,15.79,NORDRHEIN_WESTFALEN,298,4.48,2022-05-05T16:05:24Z,261,111,42.53,4911,921,3.080267558528428,5832,2030,396,299
87.1,12.9,HESSEN,52,5.05,2022-05-05T16:05:24Z,99,35,35.35,1708,253,2.6914893617021276,1961,626,114,94
81.87,18.13,RHEINLAND_PFALZ,56,2.65,2022-05-05T16:05:24Z,30,7,23.33,926,205,2.77027027027027,1131,376,94,74
85.54,14.46,BADEN_WUERTTEMBERG,137,5.19,2022-05-05T16:05:24Z,137,63,45.99,2259,382,3.056,2641,1045,182,125
84.73,15.27,BAYERN,151,5.66,2022-05-05T16:05:24Z,201,70,34.83,3007,542,2.71,3549,592,267,200
80.35,19.65,SAARLAND,32,6.33,2022-05-05T16:05:24Z,29,5,17.24,368,90,5.625,458,239,23,16
85.29,14.71,BERLIN,43,5.69,2022-05-05T16:05:24Z,63,33,52.38,945,163,3.975609756097561,1108,318,68,41
77.4,22.6,BRANDENBURG,47,4.01,2022-05-05T16:05:24Z,28,10,35.71,541,158,3.0980392156862746,699,331,57,51
80.26,19.74,MECKLENBURG_VORPOMMERN,42,4.32,2022-05-05T16:05:24Z,30,14,46.67,557,137,4.151515151515151,694,214,43,33
81.09,18.91,SACHSEN,73,6.28,2022-05-05T16:05:24Z,92,31,33.7,1188,277,3.9571428571428573,1465,434,96,70
82.79,17.21,SACHSEN_ANHALT,44,3.74,2022-05-05T16:05:24Z,30,14,46.67,664,138,3.3658536585365852,802,326,55,41
79.97,20.03,THUERINGEN,52,4.47,2022-05-05T16:05:24Z,31,12,38.71,555,139,3.861111111111111,694,228,44,36
