"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
76.36,23.64,SCHLESWIG_HOLSTEIN,69,0.93,2021-07-30T16:19:10Z,7,4,57.14,575,178,5.741935483870968,753,468,38,31
80.43,19.57,HAMBURG,43,2.48,2021-07-30T16:19:10Z,16,11,68.75,518,126,5.478260869565218,644,318,33,23
81.28,18.72,NIEDERSACHSEN,164,0.93,2021-07-30T16:19:10Z,18,7,38.89,1572,362,3.1206896551724137,1934,1030,150,116
82.49,17.51,BREMEN,14,0.46,2021-07-30T16:19:10Z,1,0,0.0,179,38,3.4545454545454546,217,140,13,11
83.25,16.75,NORDRHEIN_WESTFALEN,498,1.23,2021-07-30T16:19:10Z,75,38,50.67,5076,1021,3.39202657807309,6097,2471,398,301
85.65,14.35,HESSEN,79,1.9,2021-07-30T16:19:10Z,38,13,34.21,1713,287,3.0531914893617023,2000,761,114,94
77.12,22.88,RHEINLAND_PFALZ,130,1.68,2021-07-30T16:19:10Z,19,6,31.58,873,259,3.453333333333333,1132,434,94,75
85.73,14.27,BADEN_WUERTTEMBERG,222,1.87,2021-07-30T16:19:10Z,52,30,57.69,2379,396,3.168,2775,1380,182,125
84.79,15.21,BAYERN,306,1.34,2021-07-30T16:19:10Z,49,28,57.14,3111,558,2.762376237623762,3669,1079,269,202
87.32,12.68,SAARLAND,46,1.81,2021-07-30T16:19:10Z,9,5,55.56,434,63,3.7058823529411766,497,258,24,17
84.29,15.71,BERLIN,58,2.87,2021-07-30T16:19:10Z,34,21,61.76,998,186,4.536585365853658,1184,416,64,41
81.26,18.74,BRANDENBURG,44,1.02,2021-07-30T16:19:10Z,7,1,14.29,555,128,2.6122448979591835,683,393,55,49
77.36,22.64,MECKLENBURG_VORPOMMERN,46,0.0,2021-07-30T16:19:10Z,0,0,0.0,475,139,4.793103448275862,614,223,39,29
81.61,18.39,SACHSEN,128,1.06,2021-07-30T16:19:10Z,17,10,58.82,1305,294,4.260869565217392,1599,630,93,69
80.98,19.02,SACHSEN_ANHALT,59,0.0,2021-07-30T16:19:10Z,0,0,0.0,660,155,3.875,815,354,54,40
79.26,20.74,THUERINGEN,52,1.51,2021-07-30T16:19:10Z,11,9,81.82,577,151,4.194444444444445,728,335,44,36
