"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
75.58,24.42,SCHLESWIG_HOLSTEIN,68,6.2,2021-05-02T16:19:11Z,48,27,56.25,585,189,5.90625,774,476,39,32
84.29,15.71,HAMBURG,36,17.95,2021-05-02T16:19:11Z,112,66,58.93,526,98,4.083333333333333,624,332,34,24
83.94,16.06,NIEDERSACHSEN,141,14.16,2021-05-02T16:19:11Z,297,198,66.67,1761,337,2.8559322033898304,2098,1068,153,118
86.34,13.66,BREMEN,10,20.49,2021-05-02T16:19:11Z,42,28,66.67,177,28,2.3333333333333335,205,127,14,12
87.51,12.49,NORDRHEIN_WESTFALEN,339,18.15,2021-05-02T16:19:11Z,1164,677,58.16,5612,801,2.6176470588235294,6413,2379,407,306
86.88,13.12,HESSEN,98,21.58,2021-05-02T16:19:11Z,454,225,49.56,1828,276,2.875,2104,779,116,96
74.58,25.42,RHEINLAND_PFALZ,103,15.91,2021-05-02T16:19:11Z,189,96,50.79,886,302,4.026666666666666,1188,457,94,75
84.8,15.2,BADEN_WUERTTEMBERG,229,21.49,2021-05-02T16:19:11Z,615,376,61.14,2427,435,3.48,2862,1347,182,125
85.69,14.31,BAYERN,216,20.6,2021-05-02T16:19:11Z,786,450,57.25,3269,546,2.702970297029703,3815,1056,270,202
84.25,15.75,SAARLAND,33,13.7,2021-05-02T16:19:11Z,67,32,47.76,412,77,4.529411764705882,489,259,24,17
86.91,13.09,BERLIN,76,24.58,2021-05-02T16:19:11Z,306,206,67.32,1082,163,3.975609756097561,1245,385,64,41
79.89,20.11,BRANDENBURG,54,19.43,2021-05-02T16:19:11Z,143,75,52.45,588,148,2.9019607843137254,736,341,57,51
79.44,20.56,MECKLENBURG_VORPOMMERN,41,12.33,2021-05-02T16:19:11Z,84,50,59.52,541,140,4.516129032258065,681,217,41,31
83.96,16.04,SACHSEN,97,24.66,2021-05-02T16:19:11Z,395,246,62.28,1345,257,3.619718309859155,1602,629,95,71
84.33,15.67,SACHSEN_ANHALT,51,15.78,2021-05-02T16:19:11Z,137,83,60.58,732,136,3.317073170731707,868,345,55,41
86.05,13.95,THUERINGEN,46,24.9,2021-05-02T16:19:11Z,191,111,58.12,660,107,2.9722222222222223,767,330,44,36
