"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
86.99,13.01,SCHLESWIG_HOLSTEIN,31,3.08,2022-06-21T16:05:15Z,22,7,31.82,622,93,3.0,715,477,41,31
80.28,19.72,HAMBURG,29,4.05,2022-06-21T16:05:15Z,23,7,30.43,456,112,4.666666666666667,568,324,34,24
82.65,17.35,NIEDERSACHSEN,116,2.31,2022-06-21T16:05:15Z,47,12,25.53,1682,353,3.017094017094017,2035,952,151,117
91.41,8.59,BREMEN,2,4.04,2022-06-21T16:05:15Z,8,4,50.0,181,17,1.5454545454545454,198,75,13,11
86.5,13.5,NORDRHEIN_WESTFALEN,233,3.6,2022-06-21T16:05:15Z,204,55,26.96,4902,765,2.593220338983051,5667,2006,391,295
87.61,12.39,HESSEN,45,3.22,2022-06-21T16:05:15Z,61,14,22.95,1661,235,2.5268817204301075,1896,633,111,93
82.89,17.11,RHEINLAND_PFALZ,45,2.94,2022-06-21T16:05:15Z,33,12,36.36,930,192,2.6666666666666665,1122,363,91,72
85.23,14.77,BADEN_WUERTTEMBERG,119,3.49,2022-06-21T16:05:15Z,92,26,28.26,2244,389,3.1370967741935485,2633,1042,181,124
84.06,15.94,BAYERN,171,3.59,2022-06-21T16:05:15Z,127,37,29.13,2970,563,2.829145728643216,3533,607,266,199
82.83,17.17,SAARLAND,36,3.48,2022-06-21T16:05:15Z,16,1,6.25,381,79,4.9375,460,243,23,16
87.47,12.53,BERLIN,35,3.16,2022-06-21T16:05:15Z,35,17,48.57,970,139,3.3902439024390243,1109,305,68,41
81.29,18.71,BRANDENBURG,29,4.04,2022-06-21T16:05:15Z,27,13,48.15,543,125,2.5,668,330,56,50
76.47,23.53,MECKLENBURG_VORPOMMERN,52,2.26,2022-06-21T16:05:15Z,15,8,53.33,507,156,5.032258064516129,663,208,41,31
80.15,19.85,SACHSEN,62,2.95,2022-06-21T16:05:15Z,42,10,23.81,1143,283,4.042857142857143,1426,444,96,70
82.45,17.55,SACHSEN_ANHALT,39,2.97,2022-06-21T16:05:15Z,24,8,33.33,667,142,3.4634146341463414,809,326,55,41
80.7,19.3,THUERINGEN,47,2.92,2022-06-21T16:05:15Z,20,7,35.0,552,132,3.7714285714285714,684,225,43,35
