"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
76.7,23.3,SCHLESWIG_HOLSTEIN,59,6.66,2021-04-08T16:19:12Z,52,30,57.69,599,182,5.6875,781,474,39,32
83.97,16.03,HAMBURG,36,14.87,2021-04-08T16:19:12Z,102,60,58.82,576,110,4.583333333333333,686,316,34,24
84.06,15.94,NIEDERSACHSEN,140,13.46,2021-04-08T16:19:12Z,293,164,55.97,1830,347,2.940677966101695,2177,1055,153,118
85.39,14.61,BREMEN,9,21.0,2021-04-08T16:19:12Z,46,31,67.39,187,32,2.6666666666666665,219,139,14,12
86.31,13.69,NORDRHEIN_WESTFALEN,377,14.64,2021-04-08T16:19:12Z,938,535,57.04,5531,877,2.866013071895425,6408,2520,405,306
87.1,12.9,HESSEN,94,19.52,2021-04-08T16:19:12Z,410,195,47.56,1829,271,2.8229166666666665,2100,802,116,96
78.98,21.02,RHEINLAND_PFALZ,100,12.9,2021-04-08T16:19:12Z,154,82,53.25,943,251,3.3466666666666667,1194,452,94,75
86.77,13.23,BADEN_WUERTTEMBERG,240,16.39,2021-04-08T16:19:12Z,467,257,55.03,2472,377,2.992063492063492,2849,1408,183,126
86.09,13.91,BAYERN,262,19.82,2021-04-08T16:19:12Z,755,424,56.16,3280,530,2.623762376237624,3810,1133,270,202
84.17,15.83,SAARLAND,41,12.63,2021-04-08T16:19:12Z,63,27,42.86,420,79,4.647058823529412,499,254,24,17
89.66,10.34,BERLIN,56,22.28,2021-04-08T16:19:12Z,278,199,71.58,1119,129,3.1463414634146343,1248,382,64,41
82.43,17.57,BRANDENBURG,66,19.55,2021-04-08T16:19:12Z,148,71,47.97,624,133,2.607843137254902,757,341,57,51
83.18,16.82,MECKLENBURG_VORPOMMERN,34,12.16,2021-04-08T16:19:12Z,81,49,60.49,554,112,3.5,666,223,40,32
85.35,14.65,SACHSEN,82,21.95,2021-04-08T16:19:12Z,349,212,60.74,1357,233,3.2816901408450705,1590,645,94,71
84.97,15.03,SACHSEN_ANHALT,54,13.9,2021-04-08T16:19:12Z,123,63,51.22,752,133,3.2439024390243905,885,343,55,41
87.68,12.32,THUERINGEN,28,28.08,2021-04-08T16:19:12Z,212,132,62.26,662,93,2.5833333333333335,755,330,44,36
