"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
85.39,14.61,SCHLESWIG_HOLSTEIN,29,3.93,2022-06-30T16:05:15Z,28,11,39.29,608,104,3.3548387096774195,712,479,41,31
82.32,17.68,HAMBURG,26,4.11,2022-06-30T16:05:15Z,23,8,34.78,461,99,4.125,560,320,34,24
82.52,17.48,NIEDERSACHSEN,108,3.29,2022-06-30T16:05:15Z,66,14,21.21,1657,351,3.0,2008,955,151,117
95.77,4.23,BREMEN,2,6.35,2022-06-30T16:05:15Z,12,3,25.0,181,8,0.7272727272727273,189,76,13,11
85.77,14.23,NORDRHEIN_WESTFALEN,238,4.3,2022-06-30T16:05:15Z,243,73,30.04,4846,804,2.7162162162162162,5650,1991,391,296
89.42,10.58,HESSEN,42,3.87,2022-06-30T16:05:15Z,74,17,22.97,1708,202,2.148936170212766,1910,630,112,94
81.84,18.16,RHEINLAND_PFALZ,53,3.52,2022-06-30T16:05:15Z,39,11,28.21,906,201,2.7916666666666665,1107,363,91,72
85.54,14.46,BADEN_WUERTTEMBERG,124,4.14,2022-06-30T16:05:15Z,108,31,28.7,2230,377,3.016,2607,1054,182,125
84.45,15.55,BAYERN,155,4.11,2022-06-30T16:05:15Z,144,55,38.19,2959,545,2.7386934673366836,3504,614,266,199
81.78,18.22,SAARLAND,30,3.69,2022-06-30T16:05:15Z,17,3,17.65,377,84,5.25,461,241,23,16
88.9,11.1,BERLIN,26,4.06,2022-06-30T16:05:15Z,45,19,42.22,985,123,3.0,1108,309,68,41
83.01,16.99,BRANDENBURG,34,3.31,2022-06-30T16:05:15Z,22,9,40.91,552,113,2.26,665,331,56,50
80.03,19.97,MECKLENBURG_VORPOMMERN,33,2.55,2022-06-30T16:05:15Z,17,7,41.18,533,133,4.290322580645161,666,207,41,31
79.71,20.29,SACHSEN,68,3.41,2022-06-30T16:05:15Z,49,11,22.45,1147,292,4.171428571428572,1439,443,96,70
83.21,16.79,SACHSEN_ANHALT,39,2.88,2022-06-30T16:05:15Z,23,10,43.48,664,134,3.268292682926829,798,325,55,41
80.44,19.56,THUERINGEN,49,3.68,2022-06-30T16:05:15Z,25,7,28.0,547,133,3.8,680,224,43,35
