"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.45,19.55,SCHLESWIG_HOLSTEIN,54,6.05,2022-02-20T18:05:00Z,43,28,65.12,572,139,4.483870967741935,711,484,41,31
78.88,21.12,HAMBURG,23,9.95,2022-02-20T18:05:00Z,57,38,66.67,452,121,5.041666666666667,573,291,34,24
79.31,20.69,NIEDERSACHSEN,132,6.32,2022-02-20T18:05:00Z,131,58,44.27,1644,429,3.635593220338983,2073,964,153,118
85.31,14.69,BREMEN,8,13.56,2022-02-20T18:05:00Z,24,14,58.33,151,26,2.3636363636363638,177,84,13,11
85.44,14.56,NORDRHEIN_WESTFALEN,246,8.93,2022-02-20T18:05:00Z,528,256,48.48,5054,861,2.87,5915,2008,399,300
86.89,13.11,HESSEN,65,10.73,2022-02-20T18:05:00Z,212,87,41.04,1716,259,2.75531914893617,1975,631,114,94
80.9,19.1,RHEINLAND_PFALZ,69,8.79,2022-02-20T18:05:00Z,98,37,37.76,902,213,2.8783783783783785,1115,372,94,74
82.87,17.13,BADEN_WUERTTEMBERG,119,11.24,2022-02-20T18:05:00Z,294,132,44.9,2167,448,3.5555555555555554,2615,1075,183,126
83.9,16.1,BAYERN,191,11.44,2022-02-20T18:05:00Z,405,184,45.43,2971,570,2.8358208955223883,3541,616,268,201
77.39,22.61,SAARLAND,34,9.96,2022-02-20T18:05:00Z,48,16,33.33,373,109,6.8125,482,256,23,16
86.93,13.07,BERLIN,45,16.43,2022-02-20T18:05:00Z,186,127,68.28,984,148,3.6097560975609757,1132,325,68,41
78.99,21.01,BRANDENBURG,41,10.36,2022-02-20T18:05:00Z,70,28,40.0,534,142,2.784313725490196,676,348,57,51
78.59,21.41,MECKLENBURG_VORPOMMERN,41,9.13,2022-02-20T18:05:00Z,61,32,52.46,525,143,4.46875,668,213,42,32
75.59,24.41,SACHSEN,91,9.63,2022-02-20T18:05:00Z,142,57,40.14,1115,360,5.070422535211268,1475,435,96,71
80.39,19.61,SACHSEN_ANHALT,40,7.58,2022-02-20T18:05:00Z,58,23,39.66,615,150,3.658536585365854,765,325,55,41
74.93,25.07,THUERINGEN,63,6.27,2022-02-20T18:05:00Z,43,19,44.19,514,172,4.777777777777778,686,229,44,36
