"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
74.03,25.97,SCHLESWIG_HOLSTEIN,71,4.03,2021-05-29T16:19:03Z,31,26,83.87,570,200,6.451612903225806,770,459,38,31
84.34,15.66,HAMBURG,42,7.91,2021-05-29T16:19:03Z,51,38,74.51,544,101,4.208333333333333,645,320,34,24
80.74,19.26,NIEDERSACHSEN,162,6.6,2021-05-29T16:19:03Z,137,96,70.07,1677,400,3.389830508474576,2077,1037,153,118
82.89,17.11,BREMEN,16,14.97,2021-05-29T16:19:03Z,28,18,64.29,155,32,2.6666666666666665,187,128,13,12
84.52,15.48,NORDRHEIN_WESTFALEN,460,8.82,2021-05-29T16:19:03Z,555,385,69.37,5318,974,3.183006535947712,6292,2496,407,306
84.33,15.67,HESSEN,98,12.55,2021-05-29T16:19:03Z,253,135,53.36,1700,316,3.3617021276595747,2016,732,114,94
75.3,24.7,RHEINLAND_PFALZ,116,8.0,2021-05-29T16:19:03Z,93,63,67.74,875,287,3.8266666666666667,1162,460,94,75
83.81,16.19,BADEN_WUERTTEMBERG,231,13.99,2021-05-29T16:19:03Z,388,250,64.43,2325,449,3.592,2774,1368,182,125
82.93,17.07,BAYERN,316,10.65,2021-05-29T16:19:03Z,396,248,62.63,3084,635,3.1435643564356437,3719,1085,270,202
78.94,21.06,SAARLAND,41,6.95,2021-05-29T16:19:03Z,34,23,67.65,386,103,6.0588235294117645,489,258,24,17
83.86,16.14,BERLIN,79,12.25,2021-05-29T16:19:03Z,148,115,77.7,1013,195,4.7560975609756095,1208,383,64,41
79.5,20.5,BRANDENBURG,55,5.16,2021-05-29T16:19:03Z,37,25,67.57,570,147,2.8823529411764706,717,368,57,51
81.95,18.05,MECKLENBURG_VORPOMMERN,41,5.33,2021-05-29T16:19:03Z,36,18,50.0,554,122,3.8125,676,228,42,32
82.21,17.79,SACHSEN,114,15.35,2021-05-29T16:19:03Z,245,153,62.45,1312,284,4.0,1596,636,95,71
79.49,20.51,SACHSEN_ANHALT,66,6.34,2021-05-29T16:19:03Z,55,29,52.73,690,178,4.341463414634147,868,352,55,41
80.08,19.92,THUERINGEN,73,14.11,2021-05-29T16:19:03Z,102,70,68.63,579,144,4.0,723,338,44,36
