"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.77,19.23,SCHLESWIG_HOLSTEIN,45,6.73,2022-01-12T18:05:00Z,49,28,57.14,588,140,4.516129032258065,728,476,41,31
79.83,20.17,HAMBURG,28,14.19,2022-01-12T18:05:00Z,83,46,55.42,467,118,4.916666666666667,585,308,34,24
81.72,18.28,NIEDERSACHSEN,158,7.36,2022-01-12T18:05:00Z,155,95,61.29,1721,385,3.26271186440678,2106,987,153,118
93.53,6.47,BREMEN,5,14.93,2022-01-12T18:05:00Z,30,19,63.33,188,13,1.1818181818181819,201,84,13,11
85.71,14.29,NORDRHEIN_WESTFALEN,300,7.48,2022-01-12T18:05:00Z,449,277,61.69,5147,858,2.8504983388704317,6005,2009,397,301
85.89,14.11,HESSEN,76,11.08,2022-01-12T18:05:00Z,220,124,56.36,1705,280,2.978723404255319,1985,626,114,94
82.65,17.35,RHEINLAND_PFALZ,77,9.2,2022-01-12T18:05:00Z,104,57,54.81,934,196,2.6133333333333333,1130,366,95,75
83.88,16.12,BADEN_WUERTTEMBERG,157,14.49,2022-01-12T18:05:00Z,391,237,60.61,2263,435,3.4523809523809526,2698,1043,183,126
83.97,16.03,BAYERN,274,12.79,2022-01-12T18:05:00Z,466,301,64.59,3059,584,2.9054726368159205,3643,602,268,201
79.7,20.3,SAARLAND,45,9.51,2022-01-12T18:05:00Z,45,24,53.33,377,96,6.0,473,263,23,16
89.69,10.31,BERLIN,45,16.78,2022-01-12T18:05:00Z,197,134,68.02,1053,121,2.951219512195122,1174,301,68,41
82.54,17.46,BRANDENBURG,43,17.88,2022-01-12T18:05:00Z,128,67,52.34,591,125,2.450980392156863,716,333,57,51
82.34,17.66,MECKLENBURG_VORPOMMERN,31,12.99,2022-01-12T18:05:00Z,89,59,66.29,564,121,3.78125,685,198,40,32
83.28,16.72,SACHSEN,76,23.25,2022-01-12T18:05:00Z,349,199,57.02,1250,251,3.535211267605634,1501,418,96,71
86.43,13.57,SACHSEN_ANHALT,34,16.63,2022-01-12T18:05:00Z,136,85,62.5,707,111,2.707317073170732,818,315,55,41
79.17,20.83,THUERINGEN,62,22.4,2022-01-12T18:05:00Z,157,83,52.87,555,146,4.055555555555555,701,218,44,36
