"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.82,19.18,SCHLESWIG_HOLSTEIN,48,7.53,2022-01-08T18:05:00Z,55,36,65.45,590,140,4.516129032258065,730,477,41,31
79.65,20.35,HAMBURG,18,14.39,2022-01-08T18:05:00Z,82,44,53.66,454,116,4.833333333333333,570,314,34,24
81.21,18.79,NIEDERSACHSEN,146,7.78,2022-01-08T18:05:00Z,162,97,59.88,1690,391,3.3135593220338984,2081,994,153,118
90.23,9.77,BREMEN,7,16.09,2022-01-08T18:05:00Z,28,20,71.43,157,17,1.5454545454545454,174,89,13,11
85.89,14.11,NORDRHEIN_WESTFALEN,267,7.93,2022-01-08T18:05:00Z,468,299,63.89,5066,832,2.7641196013289036,5898,2029,397,301
84.76,15.24,HESSEN,73,12.04,2022-01-08T18:05:00Z,237,132,55.7,1669,300,3.1914893617021276,1969,627,114,94
79.63,20.37,RHEINLAND_PFALZ,75,10.41,2022-01-08T18:05:00Z,117,64,54.7,895,229,3.0533333333333332,1124,365,95,75
83.58,16.42,BADEN_WUERTTEMBERG,164,16.72,2022-01-08T18:05:00Z,448,274,61.16,2239,440,3.492063492063492,2679,1044,183,126
81.75,18.25,BAYERN,297,14.3,2022-01-08T18:05:00Z,514,319,62.06,2938,656,3.263681592039801,3594,611,268,201
77.17,22.83,SAARLAND,39,10.78,2022-01-08T18:05:00Z,51,28,54.9,365,108,6.75,473,264,23,16
86.7,13.3,BERLIN,53,17.42,2022-01-08T18:05:00Z,203,135,66.5,1010,155,3.7804878048780486,1165,297,68,41
82.61,17.39,BRANDENBURG,45,20.58,2022-01-08T18:05:00Z,148,73,49.32,594,125,2.450980392156863,719,328,57,51
83.71,16.29,MECKLENBURG_VORPOMMERN,31,14.57,2022-01-08T18:05:00Z,102,52,50.98,586,114,3.5625,700,204,42,32
81.05,18.95,SACHSEN,84,25.42,2022-01-08T18:05:00Z,381,231,60.63,1215,284,4.0,1499,417,96,71
84.51,15.49,SACHSEN_ANHALT,28,18.01,2022-01-08T18:05:00Z,143,90,62.94,671,123,3.0,794,322,55,41
80.66,19.34,THUERINGEN,52,26.36,2022-01-08T18:05:00Z,184,94,51.09,563,135,3.75,698,218,44,36
