"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.16,17.84,SCHLESWIG_HOLSTEIN,44,6.46,2021-11-28T18:05:00Z,46,21,45.65,585,127,4.096774193548387,712,487,41,31
82.67,17.33,HAMBURG,33,10.56,2021-11-28T18:05:00Z,64,42,65.63,501,105,4.375,606,297,34,24
83.61,16.39,NIEDERSACHSEN,102,10.29,2021-11-28T18:05:00Z,206,117,56.8,1673,328,2.7796610169491527,2001,1014,153,118
91.72,8.28,BREMEN,3,17.16,2021-11-28T18:05:00Z,29,12,41.38,155,14,1.2727272727272727,169,90,13,11
88.29,11.71,NORDRHEIN_WESTFALEN,222,11.78,2021-11-28T18:05:00Z,688,326,47.38,5157,684,2.2649006622516556,5841,2096,399,302
89.45,10.55,HESSEN,43,14.15,2021-11-28T18:05:00Z,275,123,44.73,1739,205,2.1808510638297873,1944,669,114,94
82.3,17.7,RHEINLAND_PFALZ,70,12.52,2021-11-28T18:05:00Z,138,71,51.45,907,195,2.6,1102,393,94,75
87.91,12.09,BADEN_WUERTTEMBERG,110,23.61,2021-11-28T18:05:00Z,623,324,52.01,2320,319,2.5118110236220472,2639,1209,184,127
87.38,12.62,BAYERN,147,29.31,2021-11-28T18:05:00Z,1059,555,52.41,3157,456,2.2686567164179103,3613,617,268,201
80.84,19.16,SAARLAND,30,12.56,2021-11-28T18:05:00Z,57,19,33.33,367,87,5.4375,454,287,23,16
90.89,9.11,BERLIN,36,16.04,2021-11-28T18:05:00Z,183,115,62.84,1037,104,2.5365853658536586,1141,338,64,41
84.33,15.67,BRANDENBURG,39,19.7,2021-11-28T18:05:00Z,132,58,43.94,565,105,2.1,670,342,56,50
79.17,20.83,MECKLENBURG_VORPOMMERN,36,12.05,2021-11-28T18:05:00Z,81,42,51.85,532,140,4.375,672,218,42,32
86.64,13.36,SACHSEN,60,37.39,2021-11-28T18:05:00Z,571,277,48.51,1323,204,2.8732394366197185,1527,541,96,71
83.97,16.03,SACHSEN_ANHALT,33,16.41,2021-11-28T18:05:00Z,129,69,53.49,660,126,3.073170731707317,786,339,55,41
84.24,15.76,THUERINGEN,41,28.22,2021-11-28T18:05:00Z,197,114,57.87,588,110,3.0555555555555554,698,246,44,36
