"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.51,22.49,SCHLESWIG_HOLSTEIN,65,5.84,2021-03-17T17:19:04Z,46,29,63.04,610,177,5.53125,787,473,39,32
82.85,17.15,HAMBURG,38,13.54,2021-03-17T17:19:04Z,94,58,61.7,575,119,4.958333333333333,694,317,34,24
81.9,18.1,NIEDERSACHSEN,194,9.74,2021-03-17T17:19:04Z,219,120,54.79,1842,407,3.3360655737704916,2249,1050,158,122
85.45,14.55,BREMEN,13,17.73,2021-03-17T17:19:04Z,39,19,48.72,188,32,2.6666666666666665,220,133,14,12
85.28,14.72,NORDRHEIN_WESTFALEN,470,8.55,2021-03-17T17:19:04Z,553,305,55.15,5515,952,3.090909090909091,6467,2532,408,308
85.45,14.55,HESSEN,116,12.95,2021-03-17T17:19:04Z,276,137,49.64,1821,310,3.163265306122449,2131,817,119,98
74.92,25.08,RHEINLAND_PFALZ,125,6.74,2021-03-17T17:19:04Z,82,36,43.9,911,305,4.0131578947368425,1216,449,95,76
84.03,15.97,BADEN_WUERTTEMBERG,230,9.0,2021-03-17T17:19:04Z,258,137,53.1,2410,458,3.606299212598425,2868,1387,184,127
84.53,15.47,BAYERN,297,12.72,2021-03-17T17:19:04Z,491,283,57.64,3262,597,2.9408866995073892,3859,1135,271,203
85.15,14.85,SAARLAND,40,8.71,2021-03-17T17:19:04Z,44,16,36.36,430,75,4.411764705882353,505,251,24,17
86.96,13.04,BERLIN,65,15.78,2021-03-17T17:19:04Z,196,138,70.41,1080,162,3.857142857142857,1242,383,65,42
80.62,19.38,BRANDENBURG,53,11.17,2021-03-17T17:19:04Z,87,40,45.98,628,151,2.9038461538461537,779,357,58,52
80.46,19.54,MECKLENBURG_VORPOMMERN,39,7.61,2021-03-17T17:19:04Z,53,27,50.94,560,136,4.25,696,239,42,32
74.83,25.17,SACHSEN,119,12.46,2021-03-17T17:19:04Z,203,110,54.19,1219,410,5.694444444444445,1629,658,95,72
85.87,14.13,SACHSEN_ANHALT,56,8.06,2021-03-17T17:19:04Z,73,39,53.42,778,128,3.0476190476190474,906,341,56,42
85.73,14.27,THUERINGEN,37,18.59,2021-03-17T17:19:04Z,142,76,53.52,655,109,3.0277777777777777,764,364,44,36
