"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
82.83,17.17,SCHLESWIG_HOLSTEIN,45,4.29,2022-07-13T16:05:22Z,30,13,43.33,579,120,3.870967741935484,699,489,41,31
80.0,20.0,HAMBURG,14,7.13,2022-07-13T16:05:22Z,36,13,36.11,404,101,4.391304347826087,505,324,33,23
83.85,16.15,NIEDERSACHSEN,116,4.23,2022-07-13T16:05:22Z,84,24,28.57,1667,321,2.7672413793103448,1988,952,149,116
97.33,2.67,BREMEN,1,8.02,2022-07-13T16:05:22Z,15,7,46.67,182,5,0.45454545454545453,187,79,13,11
85.56,14.44,NORDRHEIN_WESTFALEN,222,6.08,2022-07-13T16:05:22Z,341,123,36.07,4801,810,2.7645051194539247,5611,1968,387,293
88.38,11.62,HESSEN,27,4.99,2022-07-13T16:05:22Z,94,37,39.36,1666,219,2.3548387096774195,1885,630,111,93
82.2,17.8,RHEINLAND_PFALZ,51,4.16,2022-07-13T16:05:22Z,46,7,15.22,910,197,2.736111111111111,1107,348,91,72
83.41,16.59,BADEN_WUERTTEMBERG,133,5.29,2022-07-13T16:05:22Z,137,36,26.28,2162,430,3.44,2592,1051,182,125
85.76,14.24,BAYERN,162,4.81,2022-07-13T16:05:22Z,165,50,30.3,2940,488,2.4522613065326633,3428,599,266,199
80.72,19.28,SAARLAND,27,7.4,2022-07-13T16:05:22Z,33,5,15.15,360,86,5.375,446,247,23,16
87.77,12.23,BERLIN,26,5.71,2022-07-13T16:05:22Z,63,22,34.92,969,135,3.292682926829268,1104,313,68,41
80.57,19.43,BRANDENBURG,25,4.67,2022-07-13T16:05:22Z,31,10,32.26,535,129,2.58,664,315,56,50
82.59,17.41,MECKLENBURG_VORPOMMERN,42,3.42,2022-07-13T16:05:22Z,23,8,34.78,555,117,3.65625,672,208,42,32
82.96,17.04,SACHSEN,49,5.66,2022-07-13T16:05:22Z,80,16,20.0,1173,241,3.442857142857143,1414,439,96,70
84.07,15.93,SACHSEN_ANHALT,31,3.92,2022-07-13T16:05:22Z,31,14,45.16,665,126,3.073170731707317,791,324,55,41
80.06,19.94,THUERINGEN,49,4.58,2022-07-13T16:05:22Z,31,6,19.35,542,135,3.857142857142857,677,227,43,35
