"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
79.15,20.85,SCHLESWIG_HOLSTEIN,43,6.81,2022-04-17T16:05:24Z,48,17,35.42,558,147,4.741935483870968,705,488,41,31
75.31,24.69,HAMBURG,24,7.41,2022-04-17T16:05:24Z,42,24,57.14,427,140,5.833333333333333,567,324,34,24
77.0,23.0,NIEDERSACHSEN,148,5.72,2022-04-17T16:05:24Z,115,41,35.65,1547,462,3.9152542372881354,2009,959,153,118
85.96,14.04,BREMEN,4,7.6,2022-04-17T16:05:24Z,13,9,69.23,147,24,2.1818181818181817,171,81,13,11
82.42,17.58,NORDRHEIN_WESTFALEN,285,6.46,2022-04-17T16:05:24Z,371,150,40.43,4735,1010,3.3779264214046822,5745,2040,395,299
83.43,16.57,HESSEN,53,7.0,2022-04-17T16:05:24Z,136,50,36.76,1621,322,3.425531914893617,1943,628,114,94
77.24,22.76,RHEINLAND_PFALZ,58,6.87,2022-04-17T16:05:24Z,76,26,34.21,855,252,3.4054054054054053,1107,377,94,74
81.01,18.99,BADEN_WUERTTEMBERG,150,7.68,2022-04-17T16:05:24Z,199,85,42.71,2099,492,3.9047619047619047,2591,1058,183,126
80.96,19.04,BAYERN,200,8.63,2022-04-17T16:05:24Z,301,117,38.87,2824,664,3.3034825870646767,3488,622,268,201
81.82,18.18,SAARLAND,31,6.71,2022-04-17T16:05:24Z,31,6,19.35,378,84,5.25,462,237,23,16
87.5,12.5,BERLIN,33,7.7,2022-04-17T16:05:24Z,85,52,61.18,966,138,3.3658536585365852,1104,316,68,41
74.59,25.41,BRANDENBURG,48,7.22,2022-04-17T16:05:24Z,48,23,47.92,496,169,3.4489795918367347,665,337,55,49
75.0,25.0,MECKLENBURG_VORPOMMERN,42,7.5,2022-04-17T16:05:24Z,51,21,41.18,510,170,5.151515151515151,680,214,43,33
75.74,24.26,SACHSEN,71,10.83,2022-04-17T16:05:24Z,154,57,37.01,1077,345,4.928571428571429,1422,442,96,70
79.49,20.51,SACHSEN_ANHALT,42,6.84,2022-04-17T16:05:24Z,54,15,27.78,628,162,3.951219512195122,790,335,55,41
72.59,27.41,THUERINGEN,55,7.08,2022-04-17T16:05:24Z,47,13,27.66,482,182,5.055555555555555,664,229,44,36
