"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
79.79,20.21,SCHLESWIG_HOLSTEIN,59,2.48,2021-06-17T16:19:05Z,19,16,84.21,612,155,5.0,767,466,38,31
80.53,19.47,HAMBURG,40,4.36,2021-06-17T16:19:05Z,28,23,82.14,517,125,5.434782608695652,642,312,33,23
81.29,18.71,NIEDERSACHSEN,170,2.3,2021-06-17T16:19:05Z,49,36,73.47,1729,398,3.4017094017094016,2127,1033,152,117
82.87,17.13,BREMEN,16,3.24,2021-06-17T16:19:05Z,7,4,57.14,179,37,3.0833333333333335,216,130,14,12
84.44,15.56,NORDRHEIN_WESTFALEN,479,3.52,2021-06-17T16:19:05Z,221,163,73.76,5301,977,3.213815789473684,6278,2494,403,304
85.27,14.73,HESSEN,105,5.63,2021-06-17T16:19:05Z,115,66,57.39,1742,301,3.202127659574468,2043,729,114,94
76.02,23.98,RHEINLAND_PFALZ,129,3.31,2021-06-17T16:19:05Z,39,24,61.54,897,283,3.7733333333333334,1180,455,94,75
83.99,16.01,BADEN_WUERTTEMBERG,248,4.88,2021-06-17T16:19:05Z,137,91,66.42,2356,449,3.592,2805,1369,182,125
82.4,17.6,BAYERN,348,5.21,2021-06-17T16:19:05Z,194,122,62.89,3067,655,3.242574257425743,3722,1081,270,202
86.32,13.68,SAARLAND,40,2.21,2021-06-17T16:19:05Z,11,9,81.82,429,68,4.0,497,255,24,17
86.31,13.69,BERLIN,72,6.31,2021-06-17T16:19:05Z,76,66,86.84,1040,165,4.024390243902439,1205,411,64,41
82.75,17.25,BRANDENBURG,43,2.03,2021-06-17T16:19:05Z,14,11,78.57,571,119,2.38,690,349,56,50
81.87,18.13,MECKLENBURG_VORPOMMERN,45,1.75,2021-06-17T16:19:05Z,12,12,100.0,560,124,3.875,684,219,42,32
82.94,17.06,SACHSEN,119,5.96,2021-06-17T16:19:05Z,96,71,73.96,1337,275,3.8732394366197185,1612,626,95,71
80.91,19.09,SACHSEN_ANHALT,67,1.6,2021-06-17T16:19:05Z,14,8,57.14,708,167,4.073170731707317,875,350,55,41
81.71,18.29,THUERINGEN,62,4.4,2021-06-17T16:19:05Z,32,21,65.63,594,133,3.6944444444444446,727,338,44,36
