"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
78.79,21.21,SCHLESWIG_HOLSTEIN,59,1.71,2021-08-17T16:19:09Z,13,7,53.85,598,161,5.193548387096774,759,466,38,31
79.22,20.78,HAMBURG,32,5.31,2021-08-17T16:19:09Z,34,20,58.82,507,133,5.782608695652174,640,314,33,23
80.03,19.97,NIEDERSACHSEN,167,1.44,2021-08-17T16:19:09Z,28,19,67.86,1551,387,3.336206896551724,1938,1015,149,116
82.11,17.89,BREMEN,10,2.29,2021-08-17T16:19:09Z,5,1,20.0,179,39,3.5454545454545454,218,137,13,11
82.63,17.37,NORDRHEIN_WESTFALEN,459,2.85,2021-08-17T16:19:09Z,174,81,46.55,5041,1060,3.533333333333333,6101,2459,398,300
85.09,14.91,HESSEN,65,2.66,2021-08-17T16:19:09Z,53,21,39.62,1695,297,3.1595744680851063,1992,759,114,94
75.94,24.06,RHEINLAND_PFALZ,103,2.35,2021-08-17T16:19:09Z,27,8,29.63,871,276,3.68,1147,428,94,75
83.2,16.8,BADEN_WUERTTEMBERG,239,2.1,2021-08-17T16:19:09Z,58,31,53.45,2303,465,3.72,2768,1362,182,125
81.21,18.79,BAYERN,342,1.85,2021-08-17T16:19:09Z,68,30,44.12,2978,689,3.427860696517413,3667,1075,268,201
86.56,13.44,SAARLAND,37,3.75,2021-08-17T16:19:09Z,19,8,42.11,438,68,4.25,506,245,23,16
89.4,10.6,BERLIN,50,4.58,2021-08-17T16:19:09Z,54,25,46.3,1054,125,3.048780487804878,1179,426,64,41
80.79,19.21,BRANDENBURG,41,0.61,2021-08-17T16:19:09Z,4,1,25.0,530,126,2.625,656,378,54,48
81.5,18.5,MECKLENBURG_VORPOMMERN,42,0.78,2021-08-17T16:19:09Z,5,4,80.0,520,118,3.806451612903226,638,231,41,31
79.84,20.16,SACHSEN,141,1.38,2021-08-17T16:19:09Z,22,11,50.0,1271,321,4.585714285714285,1592,627,94,70
80.12,19.88,SACHSEN_ANHALT,64,0.62,2021-08-17T16:19:09Z,5,2,40.0,645,160,4.0,805,348,54,40
80.87,19.13,THUERINGEN,60,1.12,2021-08-17T16:19:09Z,8,4,50.0,579,137,3.8055555555555554,716,341,44,36
