"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.71,22.29,SCHLESWIG_HOLSTEIN,59,6.3,2021-03-10T17:19:07Z,50,34,68.0,617,177,5.53125,794,470,39,32
84.55,15.45,HAMBURG,35,14.16,2021-03-10T17:19:07Z,99,47,47.47,591,108,4.5,699,319,34,24
82.26,17.74,NIEDERSACHSEN,201,9.54,2021-03-10T17:19:07Z,214,129,60.28,1846,398,3.262295081967213,2244,1051,158,122
90.63,9.38,BREMEN,7,15.63,2021-03-10T17:19:07Z,35,19,54.29,203,21,1.75,224,129,14,12
84.3,15.7,NORDRHEIN_WESTFALEN,452,8.81,2021-03-10T17:19:07Z,571,338,59.19,5465,1018,3.3051948051948052,6483,2528,408,308
84.96,15.04,HESSEN,124,12.27,2021-03-10T17:19:07Z,261,131,50.19,1807,320,3.2653061224489797,2127,824,119,98
75.08,24.92,RHEINLAND_PFALZ,126,6.19,2021-03-10T17:19:07Z,75,39,52.0,910,302,3.973684210526316,1212,453,95,76
82.81,17.19,BADEN_WUERTTEMBERG,245,8.16,2021-03-10T17:19:07Z,236,132,55.93,2395,497,3.9133858267716537,2892,1385,184,127
85.48,14.52,BAYERN,343,11.51,2021-03-10T17:19:07Z,443,258,58.24,3291,559,2.7536945812807883,3850,1132,271,203
83.04,16.96,SAARLAND,44,8.68,2021-03-10T17:19:07Z,44,20,45.45,421,86,5.0588235294117645,507,246,24,17
85.37,14.63,BERLIN,63,15.5,2021-03-10T17:19:07Z,195,142,72.82,1074,184,4.380952380952381,1258,386,65,42
81.88,18.12,BRANDENBURG,57,11.41,2021-03-10T17:19:07Z,90,50,55.56,646,143,2.75,789,347,58,52
76.83,23.17,MECKLENBURG_VORPOMMERN,69,6.04,2021-03-10T17:19:07Z,43,24,55.81,547,165,5.15625,712,248,42,32
75.05,24.95,SACHSEN,126,11.46,2021-03-10T17:19:07Z,186,99,53.23,1218,405,5.625,1623,657,95,72
79.74,20.26,SACHSEN_ANHALT,82,8.98,2021-03-10T17:19:07Z,82,41,50.0,728,185,4.404761904761905,913,342,56,42
84.94,15.06,THUERINGEN,53,15.19,2021-03-10T17:19:07Z,118,67,56.78,660,117,3.25,777,360,44,36
