"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
77.2,22.8,SCHLESWIG_HOLSTEIN,60,2.49,2021-09-16T16:19:10Z,19,8,42.11,589,174,5.612903225806452,763,461,38,31
79.14,20.86,HAMBURG,39,8.28,2021-09-16T16:19:10Z,52,27,51.92,497,131,5.458333333333333,628,324,34,24
84.5,15.5,NIEDERSACHSEN,121,6.32,2021-09-16T16:19:10Z,133,74,55.64,1777,326,2.786324786324786,2103,1112,153,117
93.36,6.64,BREMEN,6,7.11,2021-09-16T16:19:10Z,15,10,66.67,197,14,1.2727272727272727,211,129,13,11
86.34,13.66,NORDRHEIN_WESTFALEN,343,7.18,2021-09-16T16:19:10Z,435,251,57.7,5234,828,2.750830564784053,6062,2467,397,301
87.96,12.04,HESSEN,56,7.52,2021-09-16T16:19:10Z,150,78,52.0,1754,240,2.5531914893617023,1994,769,114,94
81.66,18.34,RHEINLAND_PFALZ,99,7.14,2021-09-16T16:19:10Z,81,36,44.44,926,208,2.7733333333333334,1134,425,94,75
85.88,14.12,BADEN_WUERTTEMBERG,188,7.3,2021-09-16T16:19:10Z,200,113,56.5,2353,387,3.120967741935484,2740,1363,181,124
85.92,14.08,BAYERN,275,7.43,2021-09-16T16:19:10Z,270,133,49.26,3124,512,2.5472636815920398,3636,1065,268,201
88.43,11.57,SAARLAND,25,6.61,2021-09-16T16:19:10Z,32,12,37.5,428,56,3.5,484,267,23,16
90.99,9.01,BERLIN,41,6.93,2021-09-16T16:19:10Z,80,54,67.5,1050,104,2.5365853658536586,1154,428,64,41
83.36,16.64,BRANDENBURG,35,2.27,2021-09-16T16:19:10Z,15,7,46.67,551,110,2.2916666666666665,661,380,54,48
83.63,16.37,MECKLENBURG_VORPOMMERN,42,2.25,2021-09-16T16:19:10Z,15,9,60.0,557,109,3.40625,666,225,40,32
83.13,16.87,SACHSEN,128,2.16,2021-09-16T16:19:10Z,35,18,51.43,1345,273,3.8450704225352115,1618,630,95,71
82.58,17.42,SACHSEN_ANHALT,59,0.74,2021-09-16T16:19:10Z,6,2,33.33,673,142,3.55,815,339,54,40
77.27,22.73,THUERINGEN,61,1.95,2021-09-16T16:19:10Z,14,7,50.0,554,163,4.527777777777778,717,340,44,36
